"Ensembl","Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"ENSG00000188976","NOC2L","0.00364927506432168","27.9737903384476","26.3462939737217",0.00971437022122431,1
"ENSG00000187961","KLHL17","0.000248380617410507","7.17757887690554","8.08466832703223",0.000961030819108677,1
"ENSG00000188290","HES4","1.10824142735236e-11","20.6516055824762","15.3134832719906",1.04614846794751e-09,1.47506933980599e-07
"ENSG00000187608","ISG15","0.0252011416843782","4.85227821835303","4.13813432255059",0.0507992118459903,1
"ENSG00000188157","AGRN","0.741235103202467","16.4524948808872","16.408979509808",0.804880566081362,1
"ENSG00000131591","C1orf159","0.465891779883413","30.2113488099019","29.7726115719823",0.565270701025363,1
"ENSG00000078808","SDF4","0.0052387415419133","36.540678971434","34.8078641649084",0.0132637720987,1
"ENSG00000176022","B3GALT6","0.000470009662562581","8.02902874813527","7.30078756254463",0.00167134079847928,1
"ENSG00000160087","UBE2J2","0.0248711768557622","26.7076995602465","25.9453011767507",0.0502177433176873,1
"ENSG00000162572","SCNN1D","0.293611719476422","9.75499879164593","10.0351828069676",0.391776640223677,1
"ENSG00000131584","ACAP3","0.81127383705647","74.3278134884599","74.4444820173848",0.858965457896875,1
"ENSG00000169972","PUSL1","0.0185530743456106","3.65180188040792","3.34079736510305",0.0389497507161005,1
"ENSG00000127054","INTS11","0.0520491779215035","32.8246480162922","33.8871243154011",0.0939992616194317,1
"ENSG00000224051","CPTP","0.00268302760220519","9.74726870782669","8.92237878119066",0.00747563269527969,1
"ENSG00000107404","DVL1","0.0218506861400463","25.5304892457689","24.4776218285681",0.0448815790932124,1
"ENSG00000175756","AURKAIP1","1.17140243432075e-05","23.9859681173089","20.5275269473697",7.04853815588118e-05,0.155913664008092
"ENSG00000221978","CCNL2","0.0906341404312438","50.9370952900371","49.8242292524245",0.149231166207253,1
"ENSG00000242485","MRPL20","8.65083076308205e-06","23.8752644678646","20.78259526053",5.44151972857382e-05,0.115142557456622
"ENSG00000235098","ANKRD65","5.06553760994171e-10","8.82518225630117","6.80515321544555",1.98885857192697e-08,6.74223055883242e-06
"ENSG00000179403","VWA1","0.770422648342908","2.00848442781028","2.093819022964",0.828230793105896,1
"ENSG00000215915","ATAD3C","0.177447954138057","1.63869801315452","1.75231291525517",0.260133274571617,1
"ENSG00000160072","ATAD3B","0.169452836539456","19.2592874255829","19.8803017297507",0.25072012545509,1
"ENSG00000197785","ATAD3A","0.372311365959138","13.2395845825097","13.5931958045798",0.474752278301986,1
"ENSG00000205090","TMEM240","1.09919327289621e-05","25.0348067763234","22.1558302717098",6.66223245093286e-05,0.146302624622486
"ENSG00000160075","SSU72","0.0619234402820291","59.5643240332844","57.5077215439312",0.108547476643462,1
"ENSG00000228594","FNDC10","0.120122576686585","18.5814179476391","17.8406546971884",0.188408142316574,1
"ENSG00000197530","MIB2","0.0334186738554033","35.3485043752238","37.2048658500272",0.0644828282133108,1
"ENSG00000248333","CDK11B","0.976427260175623","12.9210889208795","12.8281225718389",0.98314901527631,1
"ENSG00000189339","SLC35E2B","0.366464569960585","25.6453605452545","26.3494837277135",0.468238785271708,1
"ENSG00000008128","CDK11A","0.194878683781633","11.1823428974833","11.6209763180618",0.280839679637672,1
