Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	5	0.4	0.5333333333333333	2.0E-4	0.0010500000000000002	0.9769345203663655	10.844814214414932
HALLMARK_PROTEIN_SECRETION	5	0.2	0.30000000000000004	0.0	0.0	0.9933167147107581	10.74232561236079
HALLMARK_IL6_JAK_STAT3_SIGNALING	6	0.8	0.8347826086956522	0.028	0.04275	0.7014593965827894	10.446656337260759
HALLMARK_APICAL_SURFACE	6	0.1	0.192	0.6568	0.6568	0.12696015800237836	14.385321120162999
HALLMARK_WNT_BETA_CATENIN_SIGNALING	6	0.1	0.192	0.0097	0.019472727272727273	0.6748249869902476	9.82044786348636
HALLMARK_SPERMATOGENESIS	7	0.4	0.5333333333333333	0.0102	0.019472727272727273	0.660805728473576	11.62357141567337
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	7	0.0746	0.16276363636363636	0.0	0.0	0.9831366501763633	10.935809268133223
HALLMARK_PANCREAS_BETA_CELLS	7	0.4626	0.5843368421052632	6.0E-4	0.0021	0.9317303041235309	10.713567196919955
HALLMARK_MITOTIC_SPINDLE	10	0.2	0.30000000000000004	0.1	0.12550588235294116	0.1318711871022423	16.158570490085538
HALLMARK_BILE_ACID_METABOLISM	10	0.2	0.30000000000000004	7.0E-4	0.0021000000000000003	0.6156160044112017	11.374263177468935
HALLMARK_COAGULATION	11	0.8	0.8347826086956522	0.1016	0.12550588235294116	0.3695975821287658	8.569982945739056
HALLMARK_PEROXISOME	12	0.3	0.4235294117647058	0.0	0.0	0.6667427405648113	10.744717399666213
