pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.145585441455854,1,0.0349553456182706,0.642509090267713,1.30473122718158,8,MAP2K6|IKBKE|SPP1
HALLMARK_XENOBIOTIC_METABOLISM,0.274072592740726,1,0.0234810268832093,0.628521578239473,1.22125877687139,5,SLC6A6|IGF1
HALLMARK_UV_RESPONSE_DN,0.354564543545645,1,0.0194658359131804,0.590009608168156,1.14642748532537,5,DBP|MGLL|BHLHE40
HALLMARK_MYOGENESIS,0.363263673632637,1,0.0191012766955796,0.586539714553683,1.1396852537486,5,NAV2|IGF1|BHLHE40
KEGG_MAPK_SIGNALING_PATHWAY,0.480851914808519,1,0.0149908483997974,0.52432185871727,1.0353990398626,6,MAP2K6|DUSP10|RASGRP3
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.491650834916508,1,0.0146702809053536,0.519427734875075,1.02573442061599,6,IL15|SPP1|PFN2|WNT5A
HALLMARK_KRAS_SIGNALING_UP,0.491950804919508,1,0.0146614794357824,0.478833191236186,1.01145157539317,12,PLAT|NAP1L2|LCP1|SPP1|FCER1G|PCP4|F13A1|TNFRSF1B
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.559244075592441,1,0.012808004671676,0.48928093213933,0.966202341057293,6,NAV2|BHLHE40|XBP1|SLC7A5
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,0.603739626037396,1,0.0116881868355443,0.477422136002171,0.927662619791848,5,FCGR3A|H2BC5|FCGR2A
HALLMARK_ALLOGRAFT_REJECTION,0.616138386161384,1,0.0113875293824704,0.451801758436482,0.928032257606346,9,RPL39|IL15|GPR65|HIF1A|GBP2|STAB1
HALLMARK_COAGULATION,0.643835616438356,1,0.0107304587286482,0.452982675692378,0.894522743403658,6,PLAT|LGMN|APOC1
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.663133686631337,1,0.0102827268531865,0.444392172813297,0.877558738785012,6,IL15|JAK3|STAT3|IL4R|IFNAR2
HALLMARK_INFLAMMATORY_RESPONSE,0.669333066693331,1,0.010140378005423,0.416709075325648,0.904799275139877,16,CLEC5A|BST2|IL15|IRAK2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.74042595740426,1,0.00854216894291507,0.403938543371488,0.820270466802927,8,TNFSF13|IL15|CX3CR1|TNFRSF1B
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION,0.752924707529247,1,0.00826450763104087,0.395632539355227,0.781271168798804,6,HRH2|CYSLTR1|CHRM3
KEGG_PATHWAYS_IN_CANCER,0.763723627637236,1,0.00802453601081645,0.39163199258527,0.795279783631449,8,CTNNA3|IGF1|WNT5A|BAX|HIF1A|RUNX1
HALLMARK_COMPLEMENT,0.773222677732227,1,0.00781313344466365,0.381364740118084,0.828056216805681,16,PFN1|PLAT|LGMN|APOC1|FCER1G|CASP4
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.774422557744226,1,0.00778639688728049,0.382180705425539,0.742602254260242,5,XBP1|SLC7A5|HSPA5
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.782521747825217,1,0.00760566625042403,0.378293002547938,0.747030102050505,6,PLAT|F13A1|PROS1
HALLMARK_FATTY_ACID_METABOLISM,0.783621637836216,1,0.007581082807229,0.376596748441338,0.731752258472143,5,MGLL|XIST|LTC4S|HSPH1
HALLMARK_HYPOXIA,0.822817718228177,1,0.00669476293815697,0.363242725646579,0.767286883678285,12,SLC6A6|BHLHE40|PLAC8|SAP30|HSPA5|HMOX1|SLC2A3
KEGG_AXON_GUIDANCE,0.829017098290171,1,0.00655196206994078,0.341819886592117,0.664178527933932,5,UNC5C|CXCL12|LIMK2|ROBO2|PLXNC1
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.846515348465154,1,0.00614315628454718,0.34578826737917,0.710273168347559,9,PFN1|IQGAP2|PFN2|PXN|CHRM3|LIMK2|IQGAP1|SCIN
HALLMARK_IL2_STAT5_SIGNALING,0.869113088691131,1,0.00559868633914748,0.338905135834123,0.735863794193259,16,HOPX|GPR65|SPP1|BHLHE40|XBP1|TNFRSF1B|CD83
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.879012098790121,1,0.00535241251219247,0.323810044496297,0.665128368843561,9,BST2|IL15|GBP2|LAP3|CASP1|OAS1
HALLMARK_MTORC1_SIGNALING,0.881011898810119,1,0.0053019653380548,0.329649441361623,0.700950624646937,13,SLC6A6|LGMN|BHLHE40|XBP1|MLLT11|SLC7A5|HSPA5|NIBAN1|SLC2A3
HALLMARK_P53_PATHWAY,0.887911208879112,1,0.0051259248140917,0.313137246843972,0.635881967336466,8,PVT1|BAX|STEAP3|HMOX1|CASP1|CDKN1A|TXNIP
HALLMARK_ESTROGEN_RESPONSE_LATE,0.925907409259074,1,0.00408111673386496,0.27139410056845,0.542950059994078,7,FKBP5|CXCL12|IMPA2|ZFP36|SLC7A5|PCP4|XBP1
HALLMARK_GLYCOLYSIS,0.957404259574043,1,0.00304305939516859,0.202390272171371,0.3932576140584,5,DDIT4|P4HA1|PYGL|HSPA5|SAP30
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.960603939606039,1,0.00292165679731341,0.211000525504726,0.416671054021231,6,CXCL12|STAT3|JAK3|GNG10|PXN|CX3CR1
HALLMARK_APOPTOSIS,0.967103289671033,1,0.00266081519630566,0.233087634505245,0.483197988334233,10,PLAT|CASP4|BAX|HMOX1|DPYD|CASP1|CDKN1A|IGF2R|TXNIP
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.996100389961004,1,0.000902679573813085,0.191071793031793,0.422911657891547,20,PIM1|IFNAR2|IL4R|PTPN1|PTPN2|PLSCR1|STAT3|NAMPT|TXNIP|TNFAIP2|CDKN1A|PDE4B|CASP1|LAP3|HIF1A|NLRC5|CASP4|MVP|IL15|BST2
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.999800019998,1,0.000204038091989595,0.0917079253644762,0.199125167431295,16,MAP3K8|BCL6|CEBPB|TLR2|CEBPD|NAMPT|PMEPA1|TNFAIP2|CDKN1A|PDE4B|ZFP36|OLR1|SLC2A3|CD83|TNFAIP8|BHLHE40
HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,0,0.0490517738472536,0.101685868053568,10,PIM1|MAP3K8|IL4R|TLR2|PTPN1|PTPN2|A2M|STAT3|HMOX1|TNFRSF1B
