GENE_SYMBOLS,refseq_ids
MMD2,NM_001100600
ST6GAL2,NM_001142351
TRIB1,NM_001282985
DIPK1C,NM_001044369
SHANK2,NM_001379226
FRMD4A,NM_001318336
HKDC1,NM_025130
HES4,NM_001142467
HES5,NM_001010926
CCDC192,NM_001317938
SNAP25,NM_001322902
IRS2,NM_003749
NEAT1,NR_002802
YWHAH,NM_003405
CALM3,NM_001329921
CEND1,NM_016564
ARSF,NM_001201538
LRRC7,NM_001330635
SLC4A8,NM_001039960
HAAO,NM_012205
TNFRSF11B,NM_002546
LRRTM4,NM_001134745
GLS2,NM_001280796
KLF6,NM_001008490
GINS3,NM_001126129
COL27A1,NM_032161
NRGN,NM_001126181
TENT5A,NM_017633
ENC1,NM_001256574
PAK1,NM_001128620
YWHAG,NM_012479
PNMA1,NM_006029
VSNL1,NM_001366803
PRKAR1A,NM_001276289
TSPYL1,NM_003309
NEFL,NM_006158
ATP6V1B2,NM_001693
RTN1,NM_001243115
TARID,NR_109982
GRM1,NM_000838
ATP2C2,NM_001286527
TIMM17A,NM_006335
TPI1,NM_000365
THY1,NM_001311160
CDH23,NM_001171930
RGS4,NM_001102445
RNF212B,NM_001282322
PFN2,NM_002628
NUPR1,NM_001042483
AMPH,NM_001635
RASGEF1A,NM_001282862
TTLL6,NM_001130918
ATP1B1,NM_001001787
SLC26A8,NM_001193476
YWHAZ,NM_001135699
C1QTNF4,NM_031909
PNMA8A,NM_001103149
TRPM4,NM_001195227
BCL6,NM_001130845
FUT2,NM_000511
TUBB4A,NM_001289123
SPRYD3,NM_032840
RAB3C,NM_001317915
CFL1,NM_005507
CLMP,NM_024769
VCAN,NM_001126336
CDK5R1,NM_003885
PRKCQ,NM_001242413
RBP2,NM_004164
PNMA2,NM_007257
TMEM14A,NM_014051
CCDC196,NM_001004331
SLC5A3,NM_006933
FXYD6,NM_001164831
TMSB4X,NM_021109
NNAT,NM_001322802
FXYD7,NM_022006
SULT4A1,NM_014351
KCND3,NM_001378969
SRGAP2,NM_001042758
TMSB10,NM_021103
MOB3B,NM_024761
WNT7B,NM_001410806
CRYAB,NM_001289807
ATP1A3,NM_001256213
TMPRSS3,NM_001256317
VWA5A,NM_001130142
HES1,NM_005524
MFSD6,NM_001375986
ATP6V0C,NM_001198569
MEI4,NM_001282136
PXDC1,NM_183373
HSPB1,NM_001540
CPLX2,NM_001008220
C6orf118,NM_144980
PLCE1,NM_001165979
TSPYL4,NM_021648
PJA1,NM_001032396
ZNF10,NM_015394
NRSN1,NM_080723
TRIM29,NM_001330382
FKBP1A,NM_000801
HSPA1A,NM_005345
MDH1,NM_001199111
SMTN,NM_001207017
NAP1L3,NM_004538
DNAJA1,NM_001314039
PLP1,NM_000533
MRPS12,NM_021107
PAK3,NM_001128166
HPN,NM_001375441
RPL35,NM_007209
ENO2,NM_001975
PSMD10,NM_002814
CHRNA4,NM_000744
SEZ6L2,NM_001114099
HPCAL4,NM_001282396
EGF,NM_001178130
TOLLIP,NM_001318512
SCN2B,NM_004588
PPL,NM_002705
MRPS6,NM_032476
HGF,NM_000601
HRAS,NM_001130442
GPRASP2,NM_001004051
PLD5,NM_001195811
STMN2,NM_001199214
KCNAB1,NM_001308217
PTP4A3,NM_007079
MAP1LC3A,NM_032514
TP53INP2,NM_001329429
STMN3,NM_001276310
PLEKHA5,NM_001143821
SYNPO,NM_001109974
SMAD9,NM_001127217
COLEC12,NM_030781
CAPNS1,NM_001003962
ST6GAL1,NM_001353916
BASP1,NM_001271606
ART4,NM_001354646
TMCC2,NM_001242925
SLC38A2,NM_001307936
GRIK2,NM_001166247
C9orf129,NA
CYP39A1,NM_001278738
SYTL4,NM_001129896
TMEM130,NM_001134450
CTXN1,NM_206833
ADGRA1,NM_001083909
OPCML,NM_001012393
APOD,NM_001647
COX8A,NM_004074
RCAN2,NM_001251973
FXYD3,NM_001136007
TAGLN3,NM_001008272
GFAP,NM_001131019
TMEM158,NM_015444
EEF1A2,NM_001958
DDN,NM_015086
C1QTNF7,NM_001135170
SCAMP5,NM_001178111
CHST6,NM_021615
UBASH3B,NM_001363365
MOAP1,NM_022151
NLRP1,NM_001033053
EPB41L3,NM_001281533
HS3ST3B1,NM_006041
HSPA1B,NM_005346
DLGAP2,NM_001277161
CFAP47,NM_001304548
FABP3,NM_001320996
RNF187,NM_001010858
SLC25A4,NM_001151
FAM89A,NM_198552
C1R,NM_001354346
ERC2,NM_015576
CCDC85B,NM_006848
FAM241B,NM_145306
GABRA1,NM_000806
OVCH1,NM_001353179
MYL12B,NM_001144944
GLIPR1,NM_006851
STX1B,NM_052874
LIPH,NM_139248
GABRA4,NM_000809
HELB,NM_001370285
VSTM2L,NM_080607
PSMG4,NM_001128591
COA3,NM_001040431
ZNF804A,NM_194250
STMN1,NM_001145454
CX3CL1,NM_001304392
PP2D1,NM_001252657
TMTC1,NM_001193451
TRIP10,NM_001288962
CASC15,NR_015410
BEX5,NM_001012978
GABARAPL1,NM_001363598
TMEM132D,NM_133448
UQCRH,NM_001297565
C1RL,NM_001297640
EPHA3,NM_001410778
CYCS,NM_018947
GJA9,NM_030772
UCHL1,NM_004181
NSG2,NM_015980
DEPP1,NM_007021
DIRAS1,NM_145173
XKR4,NM_052898
CACNA1A,NM_000068
LIMK2,NM_001031801
ST8SIA3,NM_015879
DYNLT3,NM_006520
S100A6,NM_014624
KCNK1,NM_002245
SQOR,NM_001271213
STMN4,NM_001283053
IFITM3,NM_021034
ARPC5L,NM_030978
NECAB1,NM_022351
CREG2,NM_153836
EID2,NM_153232
ITPKC,NM_001411098
UGCG,NM_003358
SOWAHA,NM_175873
PEG3,NM_001146184
NELL2,NM_001145107
GRIN2A,NM_000833
GABRG2,NM_000816
PDE10A,NM_001130690
IRF7,NM_001572
SYP,NM_003179
INA,NM_032727
RAI2,NM_001172732
PLSCR1,NM_001363872
GABRB2,NM_000813
FBXL16,NM_153350
MAL2,NM_052886
YTHDF1,NM_017798
NOD1,NM_001354849
ATP6V1G2,NM_001204078
GRM5,NM_000842
PHF24,NM_001304333
CEBPB,NM_001285878
PIN1,NM_006221
PTCHD4,NM_001013732
MDGA2,NM_001113498
PACSIN1,NM_001199583
CDK5R2,NM_003936
MAP3K14,NM_003954
ITPR1,NM_001099952
SNCA,NM_000345
IPCEF1,NM_001130699
P3H2,NM_001134418
SAMD4A,NM_001161576
PNMA6A,NM_032882
NEFM,NM_001105541
RFK,NM_018339
EFHD2,NM_024329
IL1R1,NM_000877
C11orf87,NM_207645
TMEM160,NM_017854
FAM50B,NM_012135
SERPING1,NM_000062
APOL6,NM_030641
ETS2,NM_001256295
GNG2,NM_001243773
JPT1,NM_001002032
STXBP5L,NM_001308330
PTMS,NM_001330333
FAM20C,NM_020223
RUNDC3A,NM_001144825
FAM153CP,NM_001079527
STK32A,NM_001112724
SLC44A3,NM_001114106
WIPF3,NM_001080529
PROS1,NM_000313
NAP1L5,NM_153757
TM6SF1,NM_001144903
CAMKV,NM_001320147
SYT1,NM_001135805
UBE2QL1,NM_001145161
PRKAR2B,NM_002736
NDRG1,NM_001135242
SLC12A5,NM_001134771
SOCS3,NM_001378932
PARD6A,NM_001037281
OSMR,NM_001168355
NRN1,NM_001278710
TUBB3,NM_001197181
SLC6A17,NM_001010898
CPNE8,NM_153634
VGF,NM_003378
BEX2,NM_001168399
H2AFZ,NA
GABRD,NM_000815
CACYBP,NM_001007214
GLIPR2,NM_001287010
ISCU,NM_001301140
ARPP21,NM_001025068
C1orf115,NM_024709
PHYHIP,NM_001099335
NHSL2,NM_001013627
TMEM63C,NM_020431
ACTA2,NM_001141945
