GENE_SYMBOLS,refseq_ids
DIPK1C,NM_001044369
C1orf61,NA
MMD2,NM_001100600
FGFR3,NM_000142
RASL10A,NM_001007279
ATL2,NM_001135673
PAMR1,NM_001001991
BRINP2,NM_021165
SHANK2,NM_001379226
GINS3,NM_001126129
TRIB1,NM_001282985
PAQR6,NM_001272104
SEMA4A,NM_001193300
IRS2,NM_003749
RPL41,NM_001035267
HES5,NM_001010926
NT5E,NM_001204813
RPL9,NM_000661
FAM167A,NM_053279
ST6GAL2,NM_001142351
NEDD4,NM_001284338
AIFM3,NM_001018060
ERBIN,NM_001006600
LFNG,NM_001040167
RPS27A,NM_001135592
TMSB4X,NM_021109
PTCHD1,NM_173495
RPL10A,NM_007104
SLC7A10,NM_019849
RPL26,NM_000987
TMSB10,NM_021103
ARSF,NM_001201538
NEAT1,NR_002802
RPS3A,NM_001006
RPL7A,NM_000972
RPS18,NM_022551
STRIP2,NM_001134336
RPL27A,NM_000990
RPS12,NM_001016
KLF6,NM_001008490
IFT27,NM_001177701
DBP,NM_001352
RGS4,NM_001102445
FAU,NM_001997
NKAIN3-IT1,NA
RPL17,NM_000985
SLC9A7,NM_001257291
ARHGAP29,NM_001328664
RNF19A,NM_001280539
CCDC192,NM_001317938
HHATL,NM_020707
NEK5,NM_001365552
COL27A1,NM_032161
RPS15A,NM_001019
OTUD7B,NM_020205
HES4,NM_001142467
SNHG19,NR_132114
NXPH3,NM_007225
RPS28,NM_001031
RPS19,NM_001022
PIPOX,NM_016518
ATP6V1G2,NM_001204078
ZNF608,NM_001385619
TAB2,NM_001292034
RPL37A,NM_000998
PLEKHA5,NM_001143821
PLA2G5,NM_000929
C2CD2,NM_015500
RBP1,NM_001130992
RPL34,NM_000995
ASIC1,NM_001095
CDH23,NM_001171930
WNT7B,NM_001410806
SMAD1,NM_001003688
TNFRSF11B,NM_002546
MOB3B,NM_024761
RPS21,NM_001024
TENT5A,NM_017633
BEX5,NM_001012978
MRAS,NM_001085049
RPL23A,NM_000984
DDR2,NM_001014796
HSD17B6,NM_003725
TPPP3,NM_015964
SYNM,NM_015286
LRRC7,NM_001330635
C6orf118,NM_144980
