GENE_SYMBOLS,refseq_ids
DIPK1C,NM_001044369
C1orf61,NA
FGFR3,NM_000142
RASL10A,NM_001007279
RPL9,NM_000661
RPS27A,NM_001135592
RPL41,NM_001035267
CIRBP,NM_001280
MMD2,NM_001100600
RPS18,NM_022551
RPL13,NM_000977
TMSB4X,NM_021109
TSC22D4,NM_001303043
NT5E,NM_001204813
ERBIN,NM_001006600
RPL15,NM_001253379
RPL10A,NM_007104
ATP6V0E2,NM_001100592
RPL7A,NM_000972
NOTCH1,NM_017617
FAU,NM_001997
SLC7A10,NM_019849
RPS6KA2,NM_001006932
RPL26,NM_000987
AIFM3,NM_001018060
SLC25A5,NM_001152
SNAP25,NM_001322902
TMSB10,NM_021103
AADAT,NM_001286682
LFNG,NM_001040167
FRMD4A,NM_001318336
SLC4A8,NM_001039960
RPS14,NM_001025070
RPS15A,NM_001019
RPS12,NM_001016
ARHGAP23,NM_001199417
IRS2,NM_003749
PAMR1,NM_001001991
RPL3,NM_000967
RPL17,NM_000985
TRIB1,NM_001282985
YWHAH,NM_003405
BEX3,NM_001282674
RPL10,NM_001256577
RPS3A,NM_001006
OAF,NM_178507
RPL7,NM_000971
RPS28,NM_001031
PTCHD1,NM_173495
FAM167A,NM_053279
RPL8,NM_000973
RPL6,NM_000970
NME3,NM_002513
SEMA4A,NM_001193300
PALLD,NM_001166108
EMID1,NM_001267895
PARD3,NM_001184785
RPL35,NM_007209
BRINP2,NM_021165
RPL27A,NM_000990
OTUD7B,NM_020205
C2orf72,NM_001144994
NXPH3,NM_007225
KNDC1,NM_001347864
CHCHD2,NM_001320327
SNHG29,NM_152350
RPL21,NM_000982
RGS4,NM_001102445
RPS2,NM_002952
RPS19,NM_001022
RPS16,NM_001020
ARL6IP4,NM_001002251
PAQR6,NM_001272104
COX8A,NM_004074
RPL23A,NM_000984
RPL18,NM_000979
SNHG19,NR_132114
RPS15,NM_001018
RPL37A,NM_000998
CHCHD10,NM_001301339
NEK5,NM_001365552
ARHGAP26,NM_001135608
COX7A2L,NM_001319036
EIF1B,NM_005875
YWHAG,NM_012479
PGAM1,NM_001317079
RPL14,NM_001034996
