Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_MYC_TARGETS_V2	2	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	3	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	4	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	5	0.4	0.45517241379310347	0.0344	0.05504	0.6806188864260814	14.021979620254603
HALLMARK_TGF_BETA_SIGNALING	6	0.9	0.9	0.2	0.2285714285714286	0.5724456884092084	13.67390709801113
HALLMARK_KRAS_SIGNALING_DN	7	0.032	0.07542857142857143	0.7	0.7	0.31559840532328376	22.96963591054406
HALLMARK_PEROXISOME	7	0.1388	0.19914782608695653	0.041	0.059294117647058824	0.5717137290743463	12.761504546155155
HALLMARK_UV_RESPONSE_UP	8	0.3	0.36666666666666664	0.1	0.12631578947368421	0.6766002731863651	14.286055693924487
HALLMARK_G2M_CHECKPOINT	8	0.0544	0.09795789473684209	0.0106	0.0212	0.7514028592012331	16.341186667389675
HALLMARK_E2F_TARGETS	9	0.4	0.45517241379310347	0.0143	0.026400000000000003	0.6546238493733502	13.258338521031195
HALLMARK_MITOTIC_SPINDLE	9	0.0012	0.0044	3.0E-4	0.0018	0.908529922899222	16.38585944666698
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	9	0.0142	0.03604615384615385	3.0E-4	0.0018	0.8934249018843488	14.800933276370802
HALLMARK_PI3K_AKT_MTOR_SIGNALING	9	0.2733	0.3468807692307692	0.1099	0.13188	0.4479034888036291	17.057395542342356
HALLMARK_HEME_METABOLISM	10	0.0138	0.03604615384615385	0.0023	0.0061333333333333335	0.8037577079425465	17.35158632732373
HALLMARK_BILE_ACID_METABOLISM	10	0.0465	0.09259411764705883	0.4824	0.5033739130434782	0.10457200219875996	6.277304987455483
HALLMARK_DNA_REPAIR	11	2.0E-4	0.00165	0.0	0.0	0.8077563437863243	11.55201861085462
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	11	0.3393	0.39988928571428567	0.0084	0.020159999999999997	0.6550858297845366	13.605809458209528
HALLMARK_UV_RESPONSE_DN	11	0.8342	0.86026875	0.042	0.059294117647058824	0.5818432509001263	14.337826588633305
HALLMARK_ANDROGEN_RESPONSE	13	0.0095	0.0285	5.0E-4	0.0024	0.7333739244794261	15.801200485432272
HALLMARK_FATTY_ACID_METABOLISM	13	0.2613	0.34491599999999994	0.0238	0.0408	0.568864463093152	11.576759975845034
HALLMARK_CHOLESTEROL_HOMEOSTASIS	14	0.0564	0.09795789473684209	1.0E-4	8.0E-4	0.7289195522488753	12.682672905986907
HALLMARK_APICAL_JUNCTION	15	0.2	0.275	0.0097	0.021163636363636364	0.5458713172698102	14.578381776598135
