"Ensembl","Gene_Symbols"
"ENSG00000244405","ETV5"
"ENSG00000132326","PER2"
"ENSG00000171314","PGAM1"
"ENSG00000130540","SULT4A1"
"ENSG00000115310","RTN4"
"ENSG00000100335","MIEF1"
"ENSG00000171130","ATP6V0E2"
"ENSG00000108946","PRKAR1A"
"ENSG00000185896","LAMP1"
"ENSG00000134107","BHLHE40"
"ENSG00000085063","CD59"
"ENSG00000089818","NECAP1"
"ENSG00000111652","COPS7A"
"ENSG00000023734","STRAP"
"ENSG00000131779","PEX11B"
"ENSG00000115226","FNDC4"
"ENSG00000197746","PSAP"
"ENSG00000144567","RETREG2"
"ENSG00000178980","SELENOW"
"ENSG00000185818","NAT8L"
"ENSG00000182013","PNMA8A"
"ENSG00000124785","NRN1"
"ENSG00000180398","MCFD2"
"ENSG00000168824","NSG1"
"ENSG00000188766","SPRED3"
"ENSG00000184277","TM2D3"
"ENSG00000133872","SARAF"
"ENSG00000152291","TGOLN2"
"ENSG00000182220","ATP6AP2"
"ENSG00000158828","PINK1"
"ENSG00000142686","C1orf216"
"ENSG00000131238","PPT1"
"ENSG00000158792","SPATA2L"
"ENSG00000165943","MOAP1"
"ENSG00000213585","VDAC1"
"ENSG00000172115","CYCS"
"ENSG00000103502","CDIPT"
"ENSG00000102401","ARMCX3"
"ENSG00000104904","OAZ1"
"ENSG00000176903","PNMA1"
"ENSG00000129473","BCL2L2"
"ENSG00000260032","NORAD"
"ENSG00000070087","PFN2"
"ENSG00000095139","ARCN1"
"ENSG00000136003","ISCU"
"ENSG00000197780","TAF13"
"ENSG00000171617","ENC1"
"ENSG00000198369","SPRED2"
"ENSG00000184009","ACTG1"
"ENSG00000111667","USP5"
"ENSG00000184602","SNN"
"ENSG00000100554","ATP6V1D"
"ENSG00000147676","MAL2"
"ENSG00000104886","PLEKHJ1"
"ENSG00000156976","EIF4A2"
"ENSG00000088543","C3orf18"
"ENSG00000240694","PNMA2"
"ENSG00000164112","TMEM155"
"ENSG00000101460","MAP1LC3A"
"ENSG00000116688","MFN2"
"ENSG00000128245","YWHAH"
"ENSG00000128590","DNAJB9"
"ENSG00000136950","ARPC5L"
"ENSG00000167770","OTUB1"
"ENSG00000108588","CCDC47"
"ENSG00000100823","APEX1"
"ENSG00000277586","NEFL"
"ENSG00000127837","AAMP"
"ENSG00000176871","WSB2"
"ENSG00000147416","ATP6V1B2"
"ENSG00000177576","C18orf32"
"ENSG00000129625","REEP5"
"ENSG00000111897","SERINC1"
"ENSG00000103353","UBFD1"
"ENSG00000116133","DHCR24"
"ENSG00000174748","RPL15"
"ENSG00000054803","CBLN4"
"ENSG00000154328","NEIL2"
"ENSG00000204386","NEU1"
"ENSG00000130748","TMEM160"
"ENSG00000139112","GABARAPL1"
"ENSG00000254999","BRK1"
"ENSG00000185090","MANEAL"
"ENSG00000176595","KBTBD11"
"ENSG00000180304","OAZ2"
"ENSG00000115762","PLEKHB2"
"ENSG00000182253","SYNM"
"ENSG00000149792","MRPL49"
"ENSG00000134375","TIMM17A"
"ENSG00000120053","GOT1"
"ENSG00000243701","DUBR"
"ENSG00000178913","TAF7"
"ENSG00000168481","LGI3"
"ENSG00000139318","DUSP6"
"ENSG00000006468","ETV1"
"ENSG00000127870","RNF6"
"ENSG00000181163","NPM1"
"ENSG00000113558","SKP1"
"ENSG00000102144","PGK1"
"ENSG00000155959","VBP1"
"ENSG00000198961","PJA2"
"ENSG00000165591","FAAH2"
"ENSG00000175348","TMEM9B"
"ENSG00000049656","CLPTM1L"
"ENSG00000132872","SYT4"
"ENSG00000105058","FAM32A"
"ENSG00000179918","SEPHS2"
"ENSG00000117152","RGS4"
"ENSG00000179820","MYADM"
"ENSG00000123444","KBTBD4"
"ENSG00000125827","TMX4"
"ENSG00000116661","FBXO2"
"ENSG00000174695","TMEM167A"
"ENSG00000132341","RAN"
"ENSG00000187678","SPRY4"
"ENSG00000182512","GLRX5"
"ENSG00000119335","SET"
"ENSG00000166908","PIP4K2C"
"ENSG00000177733","HNRNPA0"
"ENSG00000111674","ENO2"
"ENSG00000168028","RPSA"
"ENSG00000131473","ACLY"
"ENSG00000173726","TOMM20"
"ENSG00000198612","COPS8"
"ENSG00000174437","ATP2A2"
"ENSG00000114902","SPCS1"
"ENSG00000155876","RRAGA"
"ENSG00000131100","ATP6V1E1"
"ENSG00000161203","AP2M1"
"ENSG00000135916","ITM2C"
"ENSG00000135002","RFK"
"ENSG00000134575","ACP2"
"ENSG00000147669","POLR2K"
"ENSG00000134248","LAMTOR5"
"ENSG00000147224","PRPS1"
"ENSG00000213190","MLLT11"
"ENSG00000141522","ARHGDIA"
"ENSG00000120805","ARL1"
"ENSG00000177432","NAP1L5"
"ENSG00000198455","ZXDB"
"ENSG00000182916","TCEAL7"
"ENSG00000204681","GABBR1"
"ENSG00000118816","CCNI"
"ENSG00000133313","CNDP2"
"ENSG00000188636","RTL6"
"ENSG00000073969","NSF"
"ENSG00000197457","STMN3"
"ENSG00000164683","HEY1"
"ENSG00000173065","FAM222B"
"ENSG00000153246","PLA2R1"
"ENSG00000073464","CLCN4"
"ENSG00000057757","PITHD1"
"ENSG00000232112","TMA7"
"ENSG00000113387","SUB1"
"ENSG00000164609","SLU7"
"ENSG00000196937","FAM3C"
"ENSG00000241360","PDXP"
"ENSG00000145029","NICN1"
"ENSG00000179388","EGR3"
"ENSG00000102409","BEX4"
"ENSG00000154096","THY1"
"ENSG00000113595","TRIM23"
"ENSG00000125510","OPRL1"
"ENSG00000168701","TMEM208"
"ENSG00000124702","KLHDC3"
"ENSG00000116005","PCYOX1"
"ENSG00000168496","FEN1"
"ENSG00000153130","SCOC"
"ENSG00000132824","SERINC3"
"ENSG00000136521","NDUFB5"
"ENSG00000244187","TMEM141"
"ENSG00000161671","EMC10"
"ENSG00000171224","FAM241B"
"ENSG00000169255","B3GALNT1"
"ENSG00000086598","TMED2"
"ENSG00000198585","NUDT16"
"ENSG00000178719","GRINA"
"ENSG00000071553","ATP6AP1"
"ENSG00000143742","SRP9"
"ENSG00000123095","BHLHE41"
"ENSG00000100664","EIF5"
"ENSG00000100316","RPL3"
"ENSG00000089199","CHGB"
"ENSG00000158109","TPRG1L"
"ENSG00000197816","CCDC180"
"ENSG00000161981","SNRNP25"
"ENSG00000181915","ADO"
"ENSG00000170027","YWHAG"
"ENSG00000169490","TM2D2"
"ENSG00000182700","IGIP"
"ENSG00000198910","L1CAM"
"ENSG00000179115","FARSA"
"ENSG00000100897","DCAF11"
"ENSG00000005022","SLC25A5"
"ENSG00000130764","LRRC47"
"ENSG00000177383","MAGEF1"
"ENSG00000099341","PSMD8"
"ENSG00000033050","ABCF2"
"ENSG00000114784","EIF1B"
"ENSG00000271303","SRXN1"
"ENSG00000148334","PTGES2"
"ENSG00000145632","PLK2"
"ENSG00000172613","RAD9A"
"ENSG00000124120","TTPAL"
"ENSG00000091527","CDV3"
"ENSG00000163479","SSR2"
"ENSG00000162735","PEX19"
"ENSG00000160014","CALM3"
"ENSG00000136888","ATP6V1G1"
"ENSG00000112473","SLC39A7"
"ENSG00000143774","GUK1"
"ENSG00000166448","TMEM130"
"ENSG00000183978","COA3"
"ENSG00000187730","GABRD"
"ENSG00000176749","CDK5R1"
"ENSG00000137876","RSL24D1"
"ENSG00000132821","VSTM2L"
"ENSG00000174446","SNAPC5"
"ENSG00000174903","RAB1B"
"ENSG00000197892","KIF13B"
"ENSG00000165527","ARF6"
"ENSG00000059804","SLC2A3"
"ENSG00000136240","KDELR2"
"ENSG00000243279","PRAF2"
"ENSG00000170091","NSG2"
"ENSG00000219200","RNASEK"
"ENSG00000165152","TMEM246"
"ENSG00000205138","SDHAF1"
"ENSG00000136710","CCDC115"
"ENSG00000004478","FKBP4"
"ENSG00000134440","NARS"
"ENSG00000087111","PIGS"
"ENSG00000187713","TMEM203"
"ENSG00000108106","UBE2S"
"ENSG00000038274","MAT2B"
"ENSG00000204899","MZT1"
"ENSG00000244274","DBNDD2"
"ENSG00000143933","CALM2"
"ENSG00000172375","C2CD2L"
"ENSG00000165678","GHITM"
"ENSG00000189283","FHIT"
"ENSG00000154917","RAB6B"
"ENSG00000125814","NAPB"
"ENSG00000111911","HINT3"
"ENSG00000169100","SLC25A6"
"ENSG00000051108","HERPUD1"
"ENSG00000181804","SLC9A9"
"ENSG00000159720","ATP6V0D1"
"ENSG00000101084","RAB5IF"
"ENSG00000067225","PKM"
"ENSG00000111669","TPI1"
"ENSG00000226137","BAIAP2-DT"
"ENSG00000233927","RPS28"
"ENSG00000101193","GID8"
"ENSG00000167778","SPRYD3"
"ENSG00000211584","SLC48A1"
"ENSG00000174684","B4GAT1"
"ENSG00000148229","POLE3"
"ENSG00000117016","RIMS3"
"ENSG00000180543","TSPYL5"
"ENSG00000180834","MAP6D1"
"ENSG00000166173","LARP6"
"ENSG00000102981","PARD6A"
"ENSG00000239789","MRPS17"
"ENSG00000211450","SELENOH"
"ENSG00000116604","MEF2D"
"ENSG00000183283","DAZAP2"
