Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0	NA	NA	NA	NA	NA	NA
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0	NA	NA	NA	NA	NA	NA
KEGG_TGF_BETA_SIGNALING_PATHWAY	0	NA	NA	NA	NA	NA	NA
KEGG_ALLOGRAFT_REJECTION	0	NA	NA	NA	NA	NA	NA
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_TYPE_I_DIABETES_MELLITUS	0	NA	NA	NA	NA	NA	NA
KEGG_STEROID_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_ECM_RECEPTOR_INTERACTION	0	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_PYRUVATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_NON_SMALL_CELL_LUNG_CANCER	0	NA	NA	NA	NA	NA	NA
KEGG_LINOLEIC_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ABC_TRANSPORTERS	0	NA	NA	NA	NA	NA	NA
KEGG_PROPANOATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_SELENOAMINO_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_DORSO_VENTRAL_AXIS_FORMATION	0	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	0	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	0	NA	NA	NA	NA	NA	NA
KEGG_HOMOLOGOUS_RECOMBINATION	0	NA	NA	NA	NA	NA	NA
KEGG_ENDOMETRIAL_CANCER	0	NA	NA	NA	NA	NA	NA
KEGG_BASAL_TRANSCRIPTION_FACTORS	0	NA	NA	NA	NA	NA	NA
KEGG_DNA_REPLICATION	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_BUTANOATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0	NA	NA	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_GRAFT_VERSUS_HOST_DISEASE	0	NA	NA	NA	NA	NA	NA
KEGG_RETINOL_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0	NA	NA	NA	NA	NA	NA
KEGG_NITROGEN_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	0	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0	NA	NA	NA	NA	NA	NA
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0	NA	NA	NA	NA	NA	NA
KEGG_THYROID_CANCER	0	NA	NA	NA	NA	NA	NA
