Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	3	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	4	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	5	0.6	0.6631578947368421	0.0139	0.025483333333333334	0.6101163007487185	10.583667982147121
HALLMARK_COAGULATION	5	0.3	0.39375	2.0E-4	0.0011	0.9872838488139799	10.846480646612017
HALLMARK_PANCREAS_BETA_CELLS	5	0.8	0.8400000000000001	0.0274	0.04018666666666667	0.8570789647573503	10.925687649032739
HALLMARK_IL6_JAK_STAT3_SIGNALING	6	0.6	0.6631578947368421	0.2	0.22000000000000003	0.4360648324166005	13.031194942954848
HALLMARK_PEROXISOME	6	0.9	0.9	4.0E-4	0.00176	0.9352188449704746	10.8502428995887
HALLMARK_PROTEIN_SECRETION	6	0.1	0.17914615384615384	0.0	0.0	0.9890718798017193	10.791692437072676
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	7	0.6	0.6631578947368421	0.0	0.0	0.9694672925041563	10.81467948880527
HALLMARK_INTERFERON_ALPHA_RESPONSE	7	0.0239	0.08365	6.0E-4	0.0018857142857142855	0.7162745291605641	11.497933860086192
HALLMARK_INFLAMMATORY_RESPONSE	7	0.078	0.1638	0.5927	0.5927	0.2855688286812025	10.731075429185672
HALLMARK_APICAL_JUNCTION	8	0.6	0.6631578947368421	0.0036	0.00792	0.8568879210077996	10.68744822719471
HALLMARK_BILE_ACID_METABOLISM	8	0.6	0.6631578947368421	1.0E-4	7.333333333333334E-4	0.9355993123437363	10.767707618987416
HALLMARK_COMPLEMENT	8	0.6	0.6631578947368421	1.0E-4	7.333333333333334E-4	0.9557191300755504	10.441251390209
HALLMARK_E2F_TARGETS	9	0.1	0.17914615384615384	0.0	0.0	0.9854867241453976	10.550486605038984
HALLMARK_MITOTIC_SPINDLE	9	0.1056	0.17914615384615384	0.1848	0.21397894736842105	0.2275653962166075	16.649102483922906
HALLMARK_HEME_METABOLISM	9	0.1109	0.17914615384615384	0.0224	0.0352	0.3731833995169152	12.098103953509337
HALLMARK_ESTROGEN_RESPONSE_EARLY	10	0.3	0.39375	0.3	0.3142857142857143	0.4658231389808535	9.96649513737972
HALLMARK_INTERFERON_GAMMA_RESPONSE	10	0.4	0.49411764705882355	0.0	0.0	0.7865114647550144	10.869732561223035
HALLMARK_MYC_TARGETS_V2	10	0.3	0.39375	0.0	0.0	0.8549848953612506	10.095630315910762
HALLMARK_ANDROGEN_RESPONSE	11	3.0E-4	0.0021	0.1	0.12941176470588237	0.5398970711027732	15.298615594244227
HALLMARK_TNFA_SIGNALING_VIA_NFKB	12	0.1	0.17914615384615384	0.041	0.056375	0.5777592332625786	11.06995673174727
HALLMARK_ESTROGEN_RESPONSE_LATE	12	0.4	0.49411764705882355	0.0208	0.035199999999999995	0.5792191036563626	10.39463518765867
HALLMARK_UV_RESPONSE_UP	13	0.3	0.39375	0.0	0.0	0.8539762095207082	9.87020844127043
HALLMARK_HYPOXIA	14	0.4	0.49411764705882355	0.0062	0.0124	0.6479302344936334	11.166374077729303
HALLMARK_G2M_CHECKPOINT	14	0.4	0.49411764705882355	8.0E-4	0.0022	0.5911919684524183	11.385934497466355
