GENE_SYMBOLS,refseq_ids
HES4,NM_001142467
MRPL20,NM_001318485
FAAP20,NM_001146310
RPL22,NM_000983
PARK7,NM_001123377
CORT,NM_001302
RPL11,NM_000975
HMGN2,NM_005517
DNAJC8,NM_014280
ATP5IF1,NM_016311
EIF3I,NM_001394168
C1orf122,NM_001142726
NDUFS5,NM_001184979
PPT1,NM_000310
ZMPSTE24,NM_005857
RPS8,NM_001012
UQCRH,NM_001297565
TMEM59,NM_001305043
BTBD8,NM_001376131
RPL5,NM_000969
TAF13,NM_005645
CELSR2,NM_001408
LAMTOR5,NM_001382293
SYT6,NM_001253772
RBM8A,NM_005105
APH1A,NM_001077628
JTB,NM_006694
RPS27,NM_001030
HAX1,NM_001018837
PCP4L1,NM_001102566
GAS5,NR_002578
GLRX2,NM_001243399
B3GALT2,NM_003783
HIST3H2A,NA
URB2,NM_001314021
COX20,NM_001312871
SH3YL1,NM_001159597
RPS7,NM_001011
ODC1,NM_001287188
ATRAID,NM_001170795
FNDC4,NM_022823
GPATCH11,NM_001278505
RPS27A,NM_001135592
PCYOX1,NM_016297
SNRPG,NM_001317165
CCT7,NM_001009570
BOLA3,NM_001035505
POLE4,NM_019896
COX5B,NM_001862
MZT2B,NM_001330282
CCDC148,NM_001171637
NDUFB3,NM_001257102
SUMO1,NM_001005781
EEF1B2,NM_001037663
IDH1,NM_001282386
RPL37A,NM_000998
TMEM198,NM_001005209
PTMA,NM_001099285
ARL4C,NM_001282431
COPS9,NM_001163424
DUSP28,NM_001033575
RPL32,NM_000994
LSM3,NM_014463
RPL15,NM_001253379
GORASP1,NM_001278789
RPL14,NM_001034996
TMA7,NM_001329417
SHISA5,NM_001272065
MANF,NM_006010
RPL29,NM_000992
SPCS1,NM_014041
SELENOK,NM_021237
CNTN3,NM_001393376
RPL24,NM_000986
SEC61A1,NM_001400328
CEP70,NM_001288964
RNF7,NM_001201370
SEC62,NM_003262
MRPL47,NM_020409
NDUFB5,NM_001199957
DNAJC19,NM_001190233
AP2M1,NM_001025205
ABCF3,NM_001351298
CAMK2N2,NM_033259
SST,NM_001048
NCBP2AS2,NM_001355243
RPL35A,NM_000996
ATP5ME,NM_007100
C4orf48,NM_001141936
LAP3,NM_015907
RPL9,NM_000661
OCIAD2,NM_001014446
MRPS18C,NM_001297767
NAP1L5,NM_153757
H2AFZ,NA
RPL34,NM_000995
OSTC,NM_001267817
SNHG8,NR_003584
TRPC3,NM_001130698
NDUFC1,NM_001184986
TMEM184C,NM_018241
RPS3A,NM_001006
PDGFC,NM_016205
SPOCK3,NM_001040159
PALLD,NM_001166108
CLCN3,NM_001243372
GALNTL6,NM_001034845
SCRG1,NM_001329597
CFAP97,NM_001292033
FAM149A,NM_001006655
NDUFS6,NM_004553
RPL37,NM_000997
BTF3,NM_001037637
RPS23,NM_001025
COX7C,NM_001867
KIAA0825,NM_001145678
FER,NM_001308028
UQCRQ,NM_014402
ZCCHC10,NM_001300816
FGF1,NM_000800
RPS14,NM_001025070
ATOX1,NM_004045
SAP30L,NM_001131062
SLU7,NM_001364517
SQSTM1,NM_001142298
ALDH5A1,NM_001080
HLA-B,NM_005514
RPS18,NM_022551
PFDN6,NM_001185181
RPS10,NM_001014
RPL10A,NM_007104
TOMM6,NM_001134493
TBCC,NM_003192
CUL7,NM_001168370
DNPH1,NM_006443
LRRC73,NM_001012974
YIPF3,NM_015388
MRPL14,NM_001318767
COX7A2,NM_001366292
LYRM2,NM_020466
PPIL6,NM_001111298
RWDD1,NM_001007464
TPD52L1,NM_001003395
HDDC2,NM_016063
TRMT11,NM_001031712
RPS12,NM_001016
ABRACL,NM_021243
ARMT1,NM_001286562
GTF2H5,NM_207118
C7orf50,NM_001134395
PSMG3,NM_001134340
MRM2,NM_013393
EIF2AK1,NM_001134335
NDUFA4,NM_002489
TOMM7,NM_019059
CYCS,NM_018947
MRPS24,NM_032014
SEC61G,NM_001012456
PHKG1,NM_001258459
CHCHD2,NM_001320327
BRI3,NM_001159491
PDAP1,NM_014891
BUD31,NM_001370407
ATP5MF,NM_001003713
AP4M1,NM_001363671
LAMTOR4,NM_001008395
NDUFA5,NM_001282419
ATP6V1F,NM_001198909
SLC35B4,NM_032826
NDUFB2,NM_004546
NEIL2,NM_001135746
DUSP4,NM_001394
TCIM,NM_020130
CRH,NM_000756
SNHG6,NR_002599
RPL7,NM_000971
OSGIN2,NM_001126111
UQCRB,NM_001199975
RPL30,NM_000989
COX6C,NM_004374
POLR2K,NM_005034
