Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V1	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	2	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	2	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	2	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	4	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	4	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	4	NA	NA	NA	NA	NA	NA
HALLMARK_OXIDATIVE_PHOSPHORYLATION	4	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	4	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	4	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	5	0.8	0.8533333333333334	0.3	0.35090909090909095	0.5590514171018827	12.89152530651575
HALLMARK_DNA_REPAIR	5	0.5	0.7272727272727273	5.0E-4	0.003125	0.9740069631252948	11.35434329501321
HALLMARK_APICAL_JUNCTION	5	0.6	0.7384615384615384	0.131	0.1723684210526316	0.7372547006486034	11.55543805806618
HALLMARK_ESTROGEN_RESPONSE_EARLY	5	0.8	0.8533333333333334	0.8519	0.8519	0.32468522339988976	12.543862751290268
HALLMARK_INFLAMMATORY_RESPONSE	5	0.6	0.7384615384615384	0.5319	0.5590625	0.4338000052698444	12.060413951315255
HALLMARK_ANDROGEN_RESPONSE	5	0.5	0.7272727272727273	0.2286	0.28575	0.5612402609753271	14.58130959059833
HALLMARK_HYPOXIA	5	0.7	0.7999999999999999	0.0182	0.0325	0.8645139056547712	12.442094106357908
HALLMARK_SPERMATOGENESIS	6	0.8	0.8533333333333334	0.1	0.14705882352941177	0.4548009716330772	12.380049373189346
HALLMARK_INTERFERON_GAMMA_RESPONSE	6	0.6	0.7384615384615384	0.0052	0.013	0.6470241949460904	11.051187992513238
HALLMARK_COMPLEMENT	6	0.8	0.8533333333333334	0.0012	0.005999999999999999	0.9189558071515239	10.976708963559028
HALLMARK_APOPTOSIS	6	0.3	0.5333333333333333	0.0029	0.008333333333333333	0.661583992096951	12.434446414066631
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6	0.3	0.5333333333333333	0.3088	0.35090909090909095	0.4435082657886883	12.242836311823485
HALLMARK_INTERFERON_ALPHA_RESPONSE	6	0.7	0.7999999999999999	0.01	0.020833333333333336	0.640180546228352	11.263784921379312
HALLMARK_GLYCOLYSIS	6	0.5	0.7272727272727273	0.003	0.008333333333333333	0.8811467753992713	11.894741619048979
HALLMARK_ALLOGRAFT_REJECTION	6	0.4	0.64	0.0219	0.0365	0.7443648430178093	12.732456564673
HALLMARK_G2M_CHECKPOINT	6	0.0435	0.1392	0.0024	0.008333333333333333	0.8609058804347703	13.025120071210349
