"Ensembl","Gene_Symbols"
"ENSG00000119787","ATL2"
"ENSG00000187773","DIPK1C"
"ENSG00000125462","C1orf61"
"ENSG00000144057","ST6GAL2"
"ENSG00000136297","MMD2"
"ENSG00000171798","KNDC1"
"ENSG00000164398","ACSL6"
"ENSG00000151834","GABRA2"
"ENSG00000065154","OAT"
"ENSG00000135912","TTLL4"
"ENSG00000162105","SHANK2"
"ENSG00000149090","PAMR1"
"ENSG00000198797","BRINP2"
"ENSG00000075240","GRAMD4"
"ENSG00000068078","FGFR3"
"ENSG00000160781","PAQR6"
"ENSG00000197921","HES5"
"ENSG00000173334","TRIB1"
"ENSG00000157103","SLC6A1"
"ENSG00000156510","HKDC1"
"ENSG00000112425","EPM2A"
"ENSG00000100360","IFT27"
"ENSG00000107611","CUBN"
"ENSG00000230561","CCDC192"
"ENSG00000058668","ATP2B4"
"ENSG00000128699","ORMDL1"
"ENSG00000185942","NKAIN3"
"ENSG00000151474","FRMD4A"
"ENSG00000062096","ARSF"
"ENSG00000188290","HES4"
"ENSG00000128578","STRIP2"
"ENSG00000065923","SLC9A7"
"ENSG00000105516","DBP"
"ENSG00000146856","AGBL3"
"ENSG00000139155","SLCO1C1"
"ENSG00000179761","PIPOX"
"ENSG00000181938","GINS3"
"ENSG00000274956","NKAIN3-IT1"
"ENSG00000148498","PARD3"
"ENSG00000185950","IRS2"
"ENSG00000069869","NEDD4"
"ENSG00000112773","TENT5A"
"ENSG00000186998","EMID1"
"ENSG00000196189","SEMA4A"
"ENSG00000011405","PIK3C2A"
"ENSG00000196739","COL27A1"
"ENSG00000132639","SNAP25"
"ENSG00000148400","NOTCH1"
"ENSG00000154928","EPHB1"
"ENSG00000154319","FAM167A"
"ENSG00000033122","LRRC7"
"ENSG00000215277","RNF212B"
"ENSG00000140859","KIFC3"
"ENSG00000100592","DAAM1"
"ENSG00000165186","PTCHD1"
"ENSG00000099622","CIRBP"
"ENSG00000135318","NT5E"
"ENSG00000111670","GNPTAB"
"ENSG00000109576","AADAT"
"ENSG00000163032","VSNL1"
"ENSG00000176204","LRRTM4"
"ENSG00000204128","C2orf72"
"ENSG00000245532","NEAT1"
"ENSG00000100276","RASL10A"
"ENSG00000050438","SLC4A8"
"ENSG00000110436","SLC1A2"
"ENSG00000091844","RGS17"
"ENSG00000196660","SLC30A10"
"ENSG00000063015","SEZ6"
"ENSG00000164761","TNFRSF11B"
"ENSG00000067082","KLF6"
"ENSG00000127472","PLA2G5"
"ENSG00000184232","OAF"
"ENSG00000135423","GLS2"
"ENSG00000162882","HAAO"
"ENSG00000107736","CDH23"
"ENSG00000124942","AHNAK"
"ENSG00000092871","RFFL"
"ENSG00000108375","RNF43"
"ENSG00000147119","CHST7"
"ENSG00000196678","ERI2"
"ENSG00000056736","IL17RB"
"ENSG00000138496","PARP9"
"ENSG00000137962","ARHGAP29"
"ENSG00000137955","RABGGTB"
"ENSG00000117152","RGS4"
"ENSG00000147421","HMBOX1"
"ENSG00000106003","LFNG"
"ENSG00000004468","CD38"
"ENSG00000181804","SLC9A9"
"ENSG00000103995","CEP152"
"ENSG00000198429","ZNF69"
"ENSG00000112851","ERBIN"
"ENSG00000055208","TAB2"
"ENSG00000078177","N4BP2"
"ENSG00000177432","NAP1L5"
"ENSG00000131951","LRRC9"
"ENSG00000159023","EPB41"
"ENSG00000144857","BOC"
"ENSG00000132199","ENOSF1"
"ENSG00000135469","COQ10A"
"ENSG00000099992","TBC1D10A"
"ENSG00000168916","ZNF608"
"ENSG00000197168","NEK5"
"ENSG00000025423","HSD17B6"
"ENSG00000158186","MRAS"
"ENSG00000152495","CAMK4"
"ENSG00000152822","GRM1"
"ENSG00000166436","TRIM66"
"ENSG00000168356","SCN11A"
"ENSG00000010282","HHATL"
"ENSG00000034677","RNF19A"
"ENSG00000188649","CC2D2B"
"ENSG00000080546","SESN1"
"ENSG00000174827","PDZK1"
"ENSG00000158296","SLC13A3"
"ENSG00000255794","RMST"
"ENSG00000159713","TPPP3"
"ENSG00000179041","RRS1"
"ENSG00000162733","DDR2"
"ENSG00000065675","PRKCQ"
"ENSG00000251562","MALAT1"
"ENSG00000188385","JAKMIP3"
"ENSG00000140443","IGF1R"
"ENSG00000114315","HES1"
