Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	9	0.0021	0.01375	0.1	0.11000000000000001	0.44436054482423076	7.673378408808416
HALLMARK_NOTCH_SIGNALING	10	0.8	0.8333333333333334	0.1	0.11000000000000001	0.3963193577211882	13.157306323938357
HALLMARK_HEDGEHOG_SIGNALING	11	0.7	0.7608695652173912	0.0265	0.0364375	0.3833798860794381	10.677094921525335
HALLMARK_APICAL_SURFACE	13	0.2	0.29411764705882354	1.0	1.0	0.033020599007024413	11.828077189426264
HALLMARK_WNT_BETA_CATENIN_SIGNALING	13	0.5	0.5952380952380952	0.0071	0.015620000000000002	0.4718274508170536	10.696038173474044
HALLMARK_TGF_BETA_SIGNALING	14	0.3	0.39473684210526316	0.0177	0.03032857142857143	0.2593337314380489	11.680227398687226
HALLMARK_IL6_JAK_STAT3_SIGNALING	15	1.0	1.0	0.0062	0.015620000000000002	0.3655047225700464	12.798903491114107
HALLMARK_PANCREAS_BETA_CELLS	15	1.0	1.0	0.0193	0.03032857142857143	0.3151062131324385	11.603356692317249
HALLMARK_INTERFERON_ALPHA_RESPONSE	19	0.8	0.8333333333333334	3.0E-4	0.0011	0.44560342440570544	11.52174973133899
HALLMARK_CHOLESTEROL_HOMEOSTASIS	26	0.0077	0.032857142857142856	0.0	0.0	0.6857028583791871	12.80453511407995
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	30	0.0022	0.01375	0.0	0.0	0.8286268630322776	11.881614828495307
HALLMARK_ANDROGEN_RESPONSE	30	0.0335	0.07613636363636364	0.0	0.0	0.5537085737613505	12.479046595685812
HALLMARK_SPERMATOGENESIS	31	0.0191	0.04825	0.06	0.07333333333333332	0.1530330404542579	13.787026182697165
HALLMARK_MYC_TARGETS_V2	31	4.0E-4	0.005	0.0	0.0	0.8967017904456372	11.4277281587362
HALLMARK_PEROXISOME	31	0.2721	0.3779166666666667	0.0	0.0	0.391884199575402	12.458358972277834
HALLMARK_BILE_ACID_METABOLISM	32	0.8	0.8333333333333334	0.0	0.0	0.2312316173153461	13.450228500368581
HALLMARK_PROTEIN_SECRETION	33	4.0E-4	0.005	0.0	0.0	0.9216086962105007	11.913306138952782
HALLMARK_PI3K_AKT_MTOR_SIGNALING	34	0.5	0.5952380952380952	0.0	0.0	0.5266137673982594	12.06408726952075
HALLMARK_INFLAMMATORY_RESPONSE	35	0.1	0.16666666666666669	3.0E-4	0.0011	0.3135373525806559	11.940639532700574
HALLMARK_COAGULATION	38	0.3	0.39473684210526316	0.0	0.0	0.49325303011800453	11.587143286190582
HALLMARK_INTERFERON_GAMMA_RESPONSE	40	0.0508	0.10583333333333333	0.0	0.0	0.4257016037919788	12.58987435555567
HALLMARK_ALLOGRAFT_REJECTION	42	0.3	0.39473684210526316	0.0	0.0	0.3222991634131993	11.741693513978703
HALLMARK_UV_RESPONSE_DN	46	0.0	0.0	0.0	0.0	0.3684637062074711	23.34738963575456
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	49	0.0	0.0	0.0	0.0	0.9468503045149094	11.79986648551011
HALLMARK_KRAS_SIGNALING_DN	50	0.2	0.29411764705882354	1.0E-4	5.5E-4	0.18607225223714619	11.943234914657232
HALLMARK_FATTY_ACID_METABOLISM	50	0.1	0.16666666666666669	0.0	0.0	0.6191910923780148	12.02549362761054
HALLMARK_HEME_METABOLISM	51	0.2	0.29411764705882354	0.0	0.0	0.6113397370381353	11.97285069340434
HALLMARK_MYOGENESIS	51	0.8	0.8333333333333334	0.0	0.0	0.36749598158828534	11.939322548622188
HALLMARK_COMPLEMENT	52	0.7	0.7608695652173912	0.0	0.0	0.43792822592029207	11.963319144201561
HALLMARK_APICAL_JUNCTION	54	0.3	0.39473684210526316	0.0	0.0	0.15939279904706127	13.38016482433212
HALLMARK_G2M_CHECKPOINT	54	0.0092	0.032857142857142856	0.0	0.0	0.627953399690711	12.385820138849166
HALLMARK_APOPTOSIS	55	0.1	0.16666666666666669	0.0	0.0	0.6224088546799453	12.014075615995978
HALLMARK_IL2_STAT5_SIGNALING	56	0.6	0.6818181818181818	0.0	0.0	0.39588959556239	10.82061530567045
HALLMARK_KRAS_SIGNALING_UP	57	0.0168	0.04825	0.0	0.0	0.40569373024869876	9.867345425322682
HALLMARK_XENOBIOTIC_METABOLISM	57	0.3178	0.39725	0.0	0.0	0.4793358497667155	11.573570728435993
HALLMARK_MITOTIC_SPINDLE	57	0.1401	0.21890625	0.0	0.0	0.10267171336152614	13.292448374798763
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	59	0.8	0.8333333333333334	0.0	0.0	0.3093275662089784	11.077285584257659
HALLMARK_ESTROGEN_RESPONSE_LATE	60	0.5	0.5952380952380952	0.0	0.0	0.46313748146028993	11.421674251666897
HALLMARK_DNA_REPAIR	66	0.0	0.0	0.0	0.0	0.8634377914664136	11.787103459325271
HALLMARK_ESTROGEN_RESPONSE_EARLY	68	0.5	0.5952380952380952	0.0	0.0	0.1335897475695052	11.631645154651476
HALLMARK_P53_PATHWAY	69	0.0193	0.04825	0.0	0.0	0.6518102335898335	11.802313338390201
HALLMARK_E2F_TARGETS	69	0.0	0.0	0.0	0.0	0.7158804406620618	12.235348920487867
HALLMARK_GLYCOLYSIS	71	0.0551	0.10596153846153847	0.0	0.0	0.45318603237280874	11.815267683433854
HALLMARK_TNFA_SIGNALING_VIA_NFKB	73	0.0085	0.032857142857142856	0.0	0.0	0.637164807457372	11.148108233060755
HALLMARK_UV_RESPONSE_UP	74	0.0	0.0	0.0	0.0	0.7810086871649048	11.858050963143416
HALLMARK_HYPOXIA	74	0.0807	0.14410714285714282	0.0	0.0	0.5548772358128566	11.972565647267299
HALLMARK_ADIPOGENESIS	74	0.0	0.0	0.0	0.0	0.7894101719577612	11.769852307523468
HALLMARK_MTORC1_SIGNALING	88	0.0	0.0	0.0	0.0	0.7643077425282562	12.037932910366166
HALLMARK_MYC_TARGETS_V1	106	0.0	0.0	0.0	0.0	0.9826606843895698	11.682245944357499
HALLMARK_OXIDATIVE_PHOSPHORYLATION	113	0.0	0.0	0.0	0.0	0.9547609853507257	11.625563693456833
