Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_APICAL_SURFACE	2	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	4	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	4	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	5	0.1	0.4	0.0	0.0	0.9836788154823514	1.208905150782746
HALLMARK_MITOTIC_SPINDLE	8	0.3	0.72	0.0	0.0	0.9491827931594721	23.860598609253323
HALLMARK_PEROXISOME	8	0.2	0.6000000000000001	0.0	0.0	0.8307835310447123	23.826222626124583
HALLMARK_PI3K_AKT_MTOR_SIGNALING	8	0.2	0.6000000000000001	0.0	0.0	0.9010234070907351	0.9697541456432628
HALLMARK_KRAS_SIGNALING_DN	9	0.9	0.9818181818181819	0.0	0.0	0.8134756463670849	0.23642489676352907
HALLMARK_HEME_METABOLISM	9	0.1	0.4	0.0	0.0	0.863586960736438	23.937466314475827
HALLMARK_APICAL_JUNCTION	9	0.2	0.6000000000000001	0.0	0.0	0.9579770770734662	23.456029618646365
HALLMARK_ANDROGEN_RESPONSE	10	0.4	0.8	0.0	0.0	0.9567309091785644	0.1046225852546066
HALLMARK_CHOLESTEROL_HOMEOSTASIS	11	0.4	0.8	0.0	0.0	0.8990191872922345	0.09828268256794273
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	12	0.5	0.8571428571428571	0.0	0.0	0.9053431430027792	1.2730084812085003
HALLMARK_UV_RESPONSE_UP	12	0.3	0.72	0.0	0.0	0.9203111371374579	23.467909550897588
HALLMARK_G2M_CHECKPOINT	12	0.5	0.8571428571428571	0.0	0.0	0.9418204112748386	0.5439815349553823
HALLMARK_XENOBIOTIC_METABOLISM	13	0.9	0.9818181818181819	0.0	0.0	0.948437090467902	23.880912942464743
HALLMARK_MYC_TARGETS_V1	13	0.3	0.72	0.0	0.0	0.8030201819909901	1.025471082071763
HALLMARK_COAGULATION	13	0.3	0.72	0.0	0.0	0.9400493036993961	0.9837984417093293
HALLMARK_E2F_TARGETS	14	0.8	0.96	0.0	0.0	0.8282276791192865	0.3684107243253153
HALLMARK_UV_RESPONSE_DN	14	0.2	0.6000000000000001	0.0	0.0	0.9786479771612242	0.2952808966197429
HALLMARK_FATTY_ACID_METABOLISM	14	0.1	0.4	0.0	0.0	0.9757278247546541	23.55960846314412
HALLMARK_DNA_REPAIR	15	0.5	0.8571428571428571	0.0	0.0	0.8429242504988713	23.310217175841714
HALLMARK_ESTROGEN_RESPONSE_EARLY	15	0.5	0.8571428571428571	0.0	0.0	0.9471977892376489	0.3505515319262861
HALLMARK_ADIPOGENESIS	15	0.0102	0.061200000000000004	0.0	0.0	0.9757494300988349	23.472397069545437
HALLMARK_INTERFERON_ALPHA_RESPONSE	16	0.8	0.96	0.0	0.0	0.8616035401918055	0.5553278608056675
HALLMARK_GLYCOLYSIS	16	0.7	0.9333333333333332	0.0	0.0	0.9420296433880673	0.4075165333817289
HALLMARK_APOPTOSIS	17	0.8	0.96	0.0	0.0	0.8940166757819538	0.8075203786324712
HALLMARK_MYOGENESIS	17	0.5	0.8571428571428571	0.0	0.0	0.8879556196523302	0.16118560535477122
HALLMARK_IL6_JAK_STAT3_SIGNALING	18	0.7	0.9333333333333332	0.0	0.0	0.9233002579235251	0.6350677247140972
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	19	0.1	0.4	0.0	0.0	0.8819979310077284	23.322871752900944
HALLMARK_ALLOGRAFT_REJECTION	20	0.3	0.72	0.0	0.0	0.8795879600501428	23.90245513947068
HALLMARK_ESTROGEN_RESPONSE_LATE	22	0.4	0.8	0.0	0.0	0.9279884847331259	0.5635376542676952
HALLMARK_INFLAMMATORY_RESPONSE	23	0.6	0.9	0.0	0.0	0.9188913059140975	0.2719515791076118
HALLMARK_KRAS_SIGNALING_UP	24	0.2	0.6000000000000001	0.0	0.0	0.9681836960630665	23.992917805933107
HALLMARK_P53_PATHWAY	25	0.3	0.72	0.0	0.0	0.9382657347907706	0.5597773164000475
HALLMARK_MTORC1_SIGNALING	27	1.0	1.0	0.0	0.0	0.9107620303538592	0.37270838380752913
HALLMARK_COMPLEMENT	27	0.6	0.9	0.0	0.0	0.9057729179358405	0.35597225161832813
HALLMARK_OXIDATIVE_PHOSPHORYLATION	28	0.2	0.6000000000000001	0.0	0.0	0.9283512481136124	23.60873356622182
HALLMARK_HYPOXIA	28	0.3	0.72	0.0	0.0	0.9599051493114585	0.06004210947321924
HALLMARK_INTERFERON_GAMMA_RESPONSE	30	0.7	0.9333333333333332	0.0	0.0	0.9046333553554932	0.2936109333852236
HALLMARK_TNFA_SIGNALING_VIA_NFKB	30	0.1	0.4	0.0	0.0	0.9344838964125298	0.14151928623481513
HALLMARK_IL2_STAT5_SIGNALING	35	0.3	0.72	0.0	0.0	0.9080958884291082	0.2920461232418978
