NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	AP3M2	adaptor related protein complex 3 subunit mu 2 [Source:HGNC Symbol;Acc:HGNC:570]	32	2.3151721954345703	0.07067712	Yes	
row_1	IDS	iduronate 2-sulfatase [Source:HGNC Symbol;Acc:HGNC:5389]	45	2.150764226913452	0.13907519	Yes	
row_2	SLC11A1	solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]	46	2.1332483291625977	0.20875582	Yes	
row_3	ASAH1	N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]	95	1.8728097677230835	0.26251063	Yes	
row_4	ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]	341	1.364704966545105	0.2692204	Yes	
row_5	CTSB	cathepsin B [Source:HGNC Symbol;Acc:HGNC:2527]	351	1.3495290279388428	0.3119105	Yes	
row_6	LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	380	1.3207727670669556	0.3507247	Yes	
row_7	NEU1	neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]	506	1.1884691715240479	0.37022504	Yes	
row_8	MAN2B1	mannosidase alpha class 2B member 1 [Source:HGNC Symbol;Acc:HGNC:6826]	837	0.9745683073997498	0.3510538	Yes	
row_9	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	1054	0.8740981221199036	0.34622058	Yes	
row_10	MANBA	mannosidase beta [Source:HGNC Symbol;Acc:HGNC:6831]	1095	0.8540328145027161	0.36793444	Yes	
row_11	M6PR	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]	1142	0.830233633518219	0.38794354	Yes	
row_12	AP1S1	adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]	1234	0.7978313565254211	0.39993906	Yes	
row_13	PSAP	prosaposin [Source:HGNC Symbol;Acc:HGNC:9498]	1246	0.7925191521644592	0.42412582	Yes	
row_14	ARSG	arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]	1391	0.7379090189933777	0.4259724	Yes	
row_15	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	1392	0.737798810005188	0.45007193	Yes	
row_16	AP1S2	adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]	1471	0.7097009420394897	0.46119803	Yes	
row_17	SGSH	N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818]	1497	0.7025913000106812	0.48028356	Yes	
row_18	CTSF	cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]	1502	0.7004818320274353	0.50254595	Yes	
row_19	CD164	CD164 molecule [Source:HGNC Symbol;Acc:HGNC:1632]	1504	0.7003395557403564	0.5252673	Yes	
row_20	ATP6V0B	ATPase H+ transporting V0 subunit b [Source:HGNC Symbol;Acc:HGNC:861]	1595	0.6711309552192688	0.5332789	Yes	
row_21	AGA	aspartylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:318]	1940	0.5809482932090759	0.49908656	No	
row_22	CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]	2232	0.5097125172615051	0.47075903	No	
row_23	LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]	2411	0.47458118200302124	0.4587492	No	
row_24	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]	2429	0.4711345434188843	0.4715109	No	
row_25	ARSB	arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]	2675	0.43055325746536255	0.44770744	No	
row_26	ABCB9	ATP binding cassette subfamily B member 9 [Source:HGNC Symbol;Acc:HGNC:50]	3026	0.3698381185531616	0.40569204	No	
row_27	PLA2G15	phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]	3419	0.3144066631793976	0.35537454	No	
row_28	LAPTM4A	lysosomal protein transmembrane 4 alpha [Source:HGNC Symbol;Acc:HGNC:6924]	3421	0.31390684843063354	0.36547348	No	
row_29	HYAL1	hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]	3557	0.293046772480011	0.35418004	No	
row_30	LGMN	legumain [Source:HGNC Symbol;Acc:HGNC:9472]	3752	0.26783666014671326	0.33294415	No	
row_31	GLA	galactosidase alpha [Source:HGNC Symbol;Acc:HGNC:4296]	3898	0.24917888641357422	0.3186722	No	
row_32	SMPD1	sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]	3972	0.2392749935388565	0.31520507	No	
row_33	DNASE2	deoxyribonuclease 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:2960]	3988	0.23793625831604004	0.32065865	No	
row_34	CTSO	cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]	4144	0.21757572889328003	0.30380887	No	
row_35	CLTCL1	clathrin heavy chain like 1 [Source:HGNC Symbol;Acc:HGNC:2093]	4464	0.18032902479171753	0.26039466	No	
row_36	CTSK	cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]	4549	0.1714864820241928	0.2530131	No	
row_37	GM2A	ganglioside GM2 activator [Source:HGNC Symbol;Acc:HGNC:4367]	4607	0.16519403457641602	0.24959913	No	
row_38	PPT1	palmitoyl-protein thioesterase 1 [Source:HGNC Symbol;Acc:HGNC:9325]	4644	0.16219079494476318	0.24933282	No	
row_39	CLTA	clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]	4741	0.15338560938835144	0.2395053	No	
row_40	CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	4795	0.14786982536315918	0.23614368	No	
row_41	CD63	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]	4803	0.14719772338867188	0.23986985	No	
row_42	CTSZ	cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]	4887	0.13607454299926758	0.23148616	No	
row_43	CTSD	cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]	4985	0.12662309408187866	0.22062992	No	
row_44	CTSL	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	5004	0.12521478533744812	0.22193788	No	
row_45	CLTB	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	5092	0.11761581152677536	0.21233301	No	
row_46	AP4M1	adaptor related protein complex 4 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:574]	5360	0.09274955838918686	0.17409521	No	
row_47	AP3B1	adaptor related protein complex 3 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:566]	5813	0.054666951298713684	0.10601996	No	
row_48	MCOLN1	mucolipin TRP cation channel 1 [Source:HGNC Symbol;Acc:HGNC:13356]	5820	0.05397932976484299	0.106855795	No	
row_49	CLN5	CLN5 intracellular trafficking protein [Source:HGNC Symbol;Acc:HGNC:2076]	6335	0.015848511829972267	0.027929885	No	
row_50	AP1S3	adaptor related protein complex 1 subunit sigma 3 [Source:HGNC Symbol;Acc:HGNC:18971]	6339	0.015589245595037937	0.027975416	No	
