NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	LCMT2	leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]	156	1.660133719444275	0.15247273	Yes	
row_1	GOT1	glutamic-oxaloacetic transaminase 1 [Source:HGNC Symbol;Acc:HGNC:4432]	455	1.242835283279419	0.23877463	Yes	
row_2	GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	507	1.1881359815597534	0.35721624	Yes	
row_3	ALDH1A3	aldehyde dehydrogenase 1 family member A3 [Source:HGNC Symbol;Acc:HGNC:409]	811	0.9915816783905029	0.41604596	Yes	
row_4	TYR	tyrosinase [Source:HGNC Symbol;Acc:HGNC:12442]	913	0.9416519999504089	0.5006078	Yes	
row_5	TPO	thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]	1141	0.830953061580658	0.5540434	Yes	
row_6	MAOA	monoamine oxidase A [Source:HGNC Symbol;Acc:HGNC:6833]	1282	0.7751969695091248	0.61492133	Yes	
row_7	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]	1590	0.672304093837738	0.63920283	Yes	
row_8	TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]	2303	0.49629107117652893	0.5825461	No	
row_9	PNMT	phenylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:9160]	3573	0.2914525270462036	0.41853166	No	
row_10	AOC2	amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]	4799	0.14754509925842285	0.24598324	No	
row_11	MIF	macrophage migration inhibitory factor [Source:HGNC Symbol;Acc:HGNC:7097]	5113	0.11549974232912064	0.2101642	No	
row_12	NAA80	N-alpha-acetyltransferase 80, NatH catalytic subunit [Source:HGNC Symbol;Acc:HGNC:30252]	5801	0.055302273482084274	0.11047948	No	
