Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_ASTHMA	1	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	1	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	2	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	3	NA	NA	NA	NA	NA	NA
KEGG_ALLOGRAFT_REJECTION	3	NA	NA	NA	NA	NA	NA
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	3	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	4	NA	NA	NA	NA	NA	NA
KEGG_GRAFT_VERSUS_HOST_DISEASE	4	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	4	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	4	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	5	0.4	0.5509217391304347	0.3	0.35454545454545455	0.5258967072065193	9.567961730349623
KEGG_NON_HOMOLOGOUS_END_JOINING	5	0.2	0.34814814814814815	0.1	0.15416470588235295	0.67627418647132	10.48341904095921
KEGG_SULFUR_METABOLISM	5	0.4	0.5509217391304347	0.2	0.26	0.532097406606971	0.09574630029508188
KEGG_AUTOIMMUNE_THYROID_DISEASE	5	0.4	0.5509217391304347	0.1	0.15416470588235295	0.773406905231697	11.87016634373195
