Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	0	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	0	NA	NA	NA	NA	NA	NA
KEGG_STEROID_HORMONE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_ENDOMETRIAL_CANCER	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
KEGG_BASAL_TRANSCRIPTION_FACTORS	0	NA	NA	NA	NA	NA	NA
KEGG_ALLOGRAFT_REJECTION	0	NA	NA	NA	NA	NA	NA
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_RNA_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_TYPE_I_DIABETES_MELLITUS	0	NA	NA	NA	NA	NA	NA
KEGG_STEROID_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0	NA	NA	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_GRAFT_VERSUS_HOST_DISEASE	0	NA	NA	NA	NA	NA	NA
KEGG_TRYPTOPHAN_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_NON_SMALL_CELL_LUNG_CANCER	0	NA	NA	NA	NA	NA	NA
