Item ID	Item value	Change in Kuiper test statistic when item removed
FGF1	-0.562830724147013	2.855511136483635E-4
ELK1	-0.807199122562412	2.855511136483635E-4
CRKL	-0.2195841391014	2.855511136483635E-4
FGF5	-1.20292862450889	2.855511136483635E-4
RPS6KA4	0.984732604641933	2.855511136483635E-4
FGF7	0.482225809421622	2.855511136483635E-4
RPS6KA5	-0.337815569846445	2.855511136483635E-4
RPS6KA2	-0.274288517364985	2.855511136483635E-4
STMN1	-0.0225623110845136	2.855511136483635E-4
AKT1	0.430064475215766	2.855511136483635E-4
CHP1	0.237843794153946	2.855511136483635E-4
MAP3K8	-0.101416669078196	2.855511136483635E-4
PRKACA	0.162458378258316	2.855511136483635E-4
PRKCG	-0.630374815937503	2.855511136483635E-4
PDGFRA	0.18852688295813	2.855511136483635E-4
MAP2K1	-0.212499536974703	2.855511136483635E-4
DAXX	0.461427201355827	2.855511136483635E-4
CACNA2D3	-23.6361295593684	-0.004917824473762433
CACNA2D2	0.350957305625251	2.855511136483635E-4
MAPK8IP2	1.00213156831443	2.855511136483635E-4
MAPK8IP1	0.784913024850389	2.855511136483635E-4
CACNB1	1.53336362389987	2.855511136483635E-4
CACNB3	0.373747462117779	2.855511136483635E-4
DDIT3	-0.184538506471774	2.855511136483635E-4
MAPKAPK2	0.791819549573216	2.855511136483635E-4
ATF4	0.555676161339148	2.855511136483635E-4
PDGFB	1.46114395670139	2.855511136483635E-4
CACNA1B	0.228913131865907	2.855511136483635E-4
PDGFA	4.79398062691653	2.855511136483635E-4
CACNA1A	0.115291966623803	2.855511136483635E-4
CACNA1D	-23.8371728154126	-0.009518370454979053
CACNA1C	0.2109820652432	2.855511136483635E-4
PLA2G6	1.45927160935806	2.855511136483635E-4
RASGRP3	-1.79394110716723	2.855511136483635E-4
STK3	0.801540810720726	2.855511136483635E-4
CACNA1G	0.555158385687952	2.855511136483635E-4
MAP2K5	-0.051041054186504	2.855511136483635E-4
FGF22	-1.70652188117871	2.855511136483635E-4
HSPA8	0.27532725928599	2.855511136483635E-4
JUN	-0.483326230308935	2.855511136483635E-4
TGFB2	-22.9195205254668	2.855511136483635E-4
JUND	0.778642493542807	2.855511136483635E-4
TGFB1	-1.40212506085387	2.855511136483635E-4
GADD45B	-0.112550584963919	2.855511136483635E-4
BDNF	0.0127943730744313	2.855511136483635E-4
TGFB3	12.1426106981317	2.855511136483635E-4
GADD45A	-0.184061978155994	2.855511136483635E-4
NFATC2	0.388887753199248	2.855511136483635E-4
HSPA2	4.96518897114767	2.855511136483635E-4
NFKB1	-0.669514673540536	2.855511136483635E-4
GADD45G	-0.0958462687240922	2.855511136483635E-4
FGF17	-0.866126214452043	2.855511136483635E-4
NR4A1	1.07371982567659	2.855511136483635E-4
FGF14	-0.0639639003049821	2.855511136483635E-4
FGF12	-0.0227926260778644	2.855511136483635E-4
MAP3K14	-22.9369767902533	2.855511136483635E-4
FGFR1	0.440054365205457	2.855511136483635E-4
FGF10	-5.22426859513082	2.855511136483635E-4
HSPB1	-2.92065122540858	2.855511136483635E-4
ARRB2	0.62449767326202	2.855511136483635E-4
DUSP16	-0.633144876434651	2.855511136483635E-4
DUSP14	0.453553496557894	2.855511136483635E-4
IKBKB	0.322089164160927	2.855511136483635E-4
PPP3CC	-0.0253099884879911	2.855511136483635E-4
RAC3	0.0688004820888597	2.855511136483635E-4
IKBKG	0.621010249160745	2.855511136483635E-4
RAC1	0.00186731703988889	2.855511136483635E-4
HRAS	0.964220017326908	2.855511136483635E-4
DUSP4	-0.0128624529005143	2.855511136483635E-4
DUSP5	0.728414047558747	2.855511136483635E-4
DUSP2	0.474704598487964	2.855511136483635E-4
DUSP3	0.371746258708578	2.855511136483635E-4
DUSP1	1.55649961219204	2.855511136483635E-4
RRAS2	-23.7465426629176	-0.009518370454979053
PLA2G4A	-0.435677189620877	2.855511136483635E-4
FOS	3.95258904261552	2.855511136483635E-4
TGFBR1	1.09083446854942	2.855511136483635E-4
DUSP6	0.746344983884507	2.855511136483635E-4
DUSP7	-0.170717479165913	2.855511136483635E-4
TNFRSF1A	0.503993319658399	2.855511136483635E-4
PPM1A	-0.00447806040871789	2.855511136483635E-4
MRAS	0.361994410692459	2.855511136483635E-4
RAPGEF2	-0.970942222185619	2.855511136483635E-4
SOS1	-0.490331042585603	2.855511136483635E-4
SRF	1.21789090158008	2.855511136483635E-4
EGFR	-0.157275930761056	2.855511136483635E-4
RELB	-0.153862127459913	2.855511136483635E-4
MAPK8	0.0640083646051001	2.855511136483635E-4
MAPK7	2.06879097353187	2.855511136483635E-4
MKNK1	0.15653233836834	2.855511136483635E-4
MAPK1	-0.266075111314932	2.855511136483635E-4
FLNB	-0.0350746258234758	2.855511136483635E-4
CACNG2	0.140849576979319	2.855511136483635E-4
MAPK3	0.0462416256082597	2.855511136483635E-4
MAP3K1	0.212376939882557	2.855511136483635E-4
HSPA1L	-0.915633283431838	2.855511136483635E-4
EGF	0.06663159556059	2.855511136483635E-4
TAOK3	-0.302393273786055	2.855511136483635E-4
FAS	-7.77404572715278	2.855511136483635E-4
KRAS	0.332304141590825	2.855511136483635E-4
LAMTOR3	0.305151517973907	2.855511136483635E-4
HSPA1B	-0.0160831148534238	2.855511136483635E-4
HSPA1A	-1.11408931681363	2.855511136483635E-4
