Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	0	NA	NA	NA	NA	NA	NA
HALLMARK_IL2_STAT5_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	0	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	0	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	0	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	0	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	0	NA	NA	NA	NA	NA	NA
HALLMARK_FATTY_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	0	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_UP	1	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_GLYCOLYSIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	1	NA	NA	NA	NA	NA	NA
HALLMARK_HYPOXIA	1	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MTORC1_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	1	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	1	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	1	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_XENOBIOTIC_METABOLISM	2	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	2	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	2	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_GAMMA_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_COMPLEMENT	2	NA	NA	NA	NA	NA	NA
HALLMARK_APOPTOSIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_P53_PATHWAY	3	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	3	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3	NA	NA	NA	NA	NA	NA
HALLMARK_DNA_REPAIR	5	0.8	0.9333333333333335	0.0	0.0	0.99625039556182	0.647382006794967
HALLMARK_MYOGENESIS	5	0.4	0.7	4.0E-4	4.0E-4	0.9760801079067272	1.1723231819549889
HALLMARK_ALLOGRAFT_REJECTION	5	1.0	1.0	0.0	0.0	0.6068166312546049	0.10021428650382824
HALLMARK_ESTROGEN_RESPONSE_LATE	5	0.5	0.7	0.0	0.0	0.991557349840309	0.8832652342019393
HALLMARK_MYC_TARGETS_V1	9	0.8	0.9333333333333335	0.0	0.0	0.981501263708241	0.4097705470494289
HALLMARK_ADIPOGENESIS	10	0.3	0.7	0.0	0.0	0.9869928125987445	0.48652998332782005
HALLMARK_OXIDATIVE_PHOSPHORYLATION	31	0.0011	0.0038500000000000006	0.0	0.0	0.9954216270466395	0.6743498828405028
