Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	1	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	1	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	1	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	1	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_UP	2	NA	NA	NA	NA	NA	NA
HALLMARK_XENOBIOTIC_METABOLISM	2	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_APOPTOSIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	2	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	3	NA	NA	NA	NA	NA	NA
HALLMARK_DNA_REPAIR	3	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	3	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	3	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	3	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	3	NA	NA	NA	NA	NA	NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	4	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	4	NA	NA	NA	NA	NA	NA
HALLMARK_COMPLEMENT	4	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	4	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_GAMMA_RESPONSE	5	0.1	0.18571428571428572	0.0	0.0	0.5310565801401813	2.551036352757473
HALLMARK_FATTY_ACID_METABOLISM	5	0.5	0.7222222222222222	0.0	0.0	0.8200774754568302	23.39551654348719
HALLMARK_ESTROGEN_RESPONSE_LATE	5	0.7	0.8272727272727273	0.0	0.0	0.6575520004685651	22.061502078346482
HALLMARK_ADIPOGENESIS	5	0.001	0.0026	0.0	0.0	0.9985386856852373	23.99317921386014
HALLMARK_P53_PATHWAY	6	0.5	0.7222222222222222	0.0	0.0	0.7488066781711715	23.865939717378808
HALLMARK_GLYCOLYSIS	6	0.4	0.65	0.0	0.0	0.8285399361710084	23.859927343661294
HALLMARK_ALLOGRAFT_REJECTION	6	0.9	0.9	0.0	0.0	0.7153661205462195	2.056708085149058
HALLMARK_MYOGENESIS	7	0.6	0.7799999999999999	0.0	0.0	0.897782586764585	23.340011459923883
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	8	6.0E-4	0.0019499999999999997	0.0	0.0	0.9308141552371126	21.70180379021459
HALLMARK_TNFA_SIGNALING_VIA_NFKB	9	0.5	0.7222222222222222	0.0	0.0	0.4949383975211948	2.365519575891323
HALLMARK_MYC_TARGETS_V1	10	3.0E-4	0.0012999999999999997	0.0	0.0	0.9490074526004684	21.82040159558293
HALLMARK_HYPOXIA	10	0.7797	0.8446749999999998	0.0	0.0	0.854585438497317	23.046817069841904
HALLMARK_IL2_STAT5_SIGNALING	11	0.6	0.7799999999999999	0.0	0.0	0.5581511081832052	0.160464729994576
HALLMARK_MTORC1_SIGNALING	12	0.0109	0.023616666666666664	0.0	0.0	0.8667490094811692	22.38728389016037
HALLMARK_OXIDATIVE_PHOSPHORYLATION	20	0.0	0.0	0.0	0.0	0.9826043524683685	23.701058081133052
