"Ensembl","Gene_Symbols"
"ENSG00000188290","HES4"
"ENSG00000241563","CORT"
"ENSG00000142676","RPL11"
"ENSG00000198830","HMGN2"
"ENSG00000130770","ATP5IF1"
"ENSG00000134248","LAMTOR5"
"ENSG00000177954","RPS27"
"ENSG00000143575","HAX1"
"ENSG00000179085","DPM3"
"ENSG00000163479","SSR2"
"ENSG00000215845","TSTD1"
"ENSG00000248485","PCP4L1"
"ENSG00000116194","ANGPTL1"
"ENSG00000143333","RGS16"
"ENSG00000159348","CYB5R1"
"ENSG00000181218","HIST3H2A"
"ENSG00000171863","RPS7"
"ENSG00000228474","OST4"
"ENSG00000115226","FNDC4"
"ENSG00000260025","CRIM1-DT"
"ENSG00000143947","RPS27A"
"ENSG00000163170","BOLA3"
"ENSG00000115350","POLE4"
"ENSG00000144227","NXPH2"
"ENSG00000119013","NDUFB3"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000144567","RETREG2"
"ENSG00000188042","ARL4C"
"ENSG00000188542","DUSP28"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000174748","RPL15"
"ENSG00000168028","RPSA"
"ENSG00000188846","RPL14"
"ENSG00000232112","TMA7"
"ENSG00000145050","MANF"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000163932","PRKCD"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000163888","CAMK2N2"
"ENSG00000177383","MAGEF1"
"ENSG00000157005","SST"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000163682","RPL9"
"ENSG00000145248","SLC10A4"
"ENSG00000177432","NAP1L5"
"ENSG00000164032","H2AFZ"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000138741","TRPC3"
"ENSG00000145425","RPS3A"
"ENSG00000164106","SCRG1"
"ENSG00000145494","NDUFS6"
"ENSG00000173545","ZNF622"
"ENSG00000145741","BTF3"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000061455","PRDM6"
"ENSG00000164405","UQCRQ"
"ENSG00000113578","FGF1"
"ENSG00000177556","ATOX1"
"ENSG00000234745","HLA-B"
"ENSG00000112473","SLC39A7"
"ENSG00000231500","RPS18"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000124659","TBCC"
"ENSG00000112667","DNPH1"
"ENSG00000112695","COX7A2"
"ENSG00000111907","TPD52L1"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000146386","ABRACL"
"ENSG00000164440","TXLNB"
"ENSG00000146469","VIP"
"ENSG00000157778","PSMG3"
"ENSG00000189043","NDUFA4"
"ENSG00000196683","TOMM7"
"ENSG00000172115","CYCS"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000132432","SEC61G"
"ENSG00000164776","PHKG1"
"ENSG00000106153","CHCHD2"
"ENSG00000128564","VGF"
"ENSG00000205238","SPDYE2"
"ENSG00000090266","NDUFB2"
"ENSG00000171130","ATP6V0E2"
"ENSG00000104679","R3HCC1"
"ENSG00000120875","DUSP4"
"ENSG00000133872","SARAF"
"ENSG00000176907","TCIM"
"ENSG00000104332","SFRP1"
"ENSG00000176209","SMIM19"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000156482","RPL30"
"ENSG00000147669","POLR2K"
"ENSG00000136999","CCN3"
"ENSG00000147684","NDUFB9"
"ENSG00000178719","GRINA"
"ENSG00000182307","C8orf33"
"ENSG00000155876","RRAGA"
"ENSG00000137100","DCTN3"
"ENSG00000175768","TOMM5"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000119335","SET"
"ENSG00000167136","ENDOG"
"ENSG00000148303","RPL7A"
"ENSG00000148290","SURF1"
"ENSG00000148291","SURF2"
"ENSG00000130635","COL5A1"
"ENSG00000233016","SNHG7"
"ENSG00000244187","TMEM141"
"ENSG00000187713","TMEM203"
"ENSG00000152457","DCLRE1C"
"ENSG00000171314","PGAM1"
