"Ensembl","Gene_Symbols"
"ENSG00000221838","AP4M1"
"ENSG00000188186","LAMTOR4"
"ENSG00000128609","NDUFA5"
"ENSG00000128524","ATP6V1F"
"ENSG00000205060","SLC35B4"
"ENSG00000090266","NDUFB2"
"ENSG00000154328","NEIL2"
"ENSG00000120875","DUSP4"
"ENSG00000176907","TCIM"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000164823","OSGIN2"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000164919","COX6C"
"ENSG00000147669","POLR2K"
"ENSG00000147684","NDUFB9"
"ENSG00000178719","GRINA"
"ENSG00000187954","CYHR1"
"ENSG00000161016","RPL8"
"ENSG00000182307","C8orf33"
"ENSG00000080298","RFX3"
"ENSG00000137040","RANBP6"
"ENSG00000137038","DMAC1"
"ENSG00000137154","RPS6"
"ENSG00000086065","CHMP5"
"ENSG00000137100","DCTN3"
"ENSG00000137076","TLN1"
"ENSG00000175768","TOMM5"
"ENSG00000119397","CNTRL"
"ENSG00000136942","RPL35"
"ENSG00000106992","AK1"
"ENSG00000171159","C9orf16"
"ENSG00000167118","URM1"
"ENSG00000119335","SET"
"ENSG00000167136","ENDOG"
"ENSG00000165698","SPACA9"
"ENSG00000148303","RPL7A"
"ENSG00000148290","SURF1"
"ENSG00000233016","SNHG7"
"ENSG00000054148","PHPT1"
"ENSG00000107223","EDF1"
"ENSG00000148362","PAXX"
"ENSG00000176101","SSNA1"
"ENSG00000107937","GTPBP4"
"ENSG00000152457","DCLRE1C"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000173915","ATP5MD"
"ENSG00000148834","GSTO1"
"ENSG00000177600","RPLP2"
"ENSG00000166441","RPL27A"
"ENSG00000175348","TMEM9B"
"ENSG00000110700","RPS13"
"ENSG00000085063","CD59"
"ENSG00000134575","ACP2"
"ENSG00000149187","CELF1"
"ENSG00000213619","NDUFS3"
"ENSG00000134809","TIMM10"
"ENSG00000211450","SELENOH"
"ENSG00000134825","TMEM258"
"ENSG00000184999","SLC22A10"
"ENSG00000167770","OTUB1"
"ENSG00000126432","PRDX5"
"ENSG00000149806","FAU"
"ENSG00000175602","CCDC85B"
"ENSG00000174080","CTSF"
"ENSG00000084207","GSTP1"
"ENSG00000118363","SPCS2"
"ENSG00000149273","RPS3"
"ENSG00000150316","CWC15"
"ENSG00000149218","ENDOD1"
"ENSG00000167283","ATP5MG"
"ENSG00000118181","RPS25"
"ENSG00000111639","MRPL51"
"ENSG00000111652","COPS7A"
"ENSG00000111678","C12orf57"
"ENSG00000139112","GABARAPL1"
"ENSG00000178449","COX14"
"ENSG00000183283","DAZAP2"
"ENSG00000135441","BLOC1S1"
"ENSG00000135414","GDF11"
"ENSG00000197728","RPS26"
"ENSG00000229117","RPL41"
"ENSG00000196465","MYL6B"
"ENSG00000092841","MYL6"
"ENSG00000181852","RNF41"
"ENSG00000110955","ATP5F1B"
"ENSG00000196531","NACA"
"ENSG00000175197","DDIT3"
"ENSG00000135506","OS9"
"ENSG00000135452","TSPAN31"
"ENSG00000111605","CPSF6"
"ENSG00000184752","NDUFA12"
"ENSG00000075415","SLC25A3"
"ENSG00000281344","HELLPAR"
"ENSG00000139372","TDG"
"ENSG00000111229","ARPC3"
"ENSG00000111271","ACAD10"
"ENSG00000089009","RPL6"
"ENSG00000111775","COX6A1"
"ENSG00000184209","SNRNP35"
"ENSG00000086598","TMED2"
"ENSG00000111361","EIF2B1"
"ENSG00000173141","MRPL57"
"ENSG00000127863","TNFRSF19"
"ENSG00000122026","RPL21"
"ENSG00000132963","POMP"
"ENSG00000172766","NAA16"
"ENSG00000151778","SERP2"
"ENSG00000133112","TPT1"
"ENSG00000136169","SETDB2"
"ENSG00000188243","COMMD6"
"ENSG00000100461","RBM23"
"ENSG00000100804","PSMB5"
"ENSG00000100897","DCAF11"
"ENSG00000129559","NEDD8"
"ENSG00000100938","GMPR2"
"ENSG00000213741","RPS29"
"ENSG00000165502","RPL36AL"
"ENSG00000134001","EIF2S1"
"ENSG00000100632","ERH"
"ENSG00000119707","RBM25"
"ENSG00000119705","SLIRP"
"ENSG00000183648","NDUFB1"
"ENSG00000119632","IFI27L2"
"ENSG00000256053","COA8"
"ENSG00000156411","ATP5MPL"
"ENSG00000166922","SCG5"
"ENSG00000134153","EMC7"
"ENSG00000140319","SRP14"
"ENSG00000140264","SERF2"
"ENSG00000104112","SCG3"
"ENSG00000140262","TCF12"
"ENSG00000185088","RPS27L"
"ENSG00000174446","SNAPC5"
"ENSG00000137818","RPLP1"
"ENSG00000166173","LARP6"
"ENSG00000178741","COX5A"
"ENSG00000259494","MRPL46"
"ENSG00000184508","HDDC3"
"ENSG00000103152","MPG"
"ENSG00000242173","ARHGDIG"
"ENSG00000103254","ANTKMT"
"ENSG00000103024","NME3"
"ENSG00000074071","MRPS34"
"ENSG00000140990","NDUFB10"
"ENSG00000140988","RPS2"
"ENSG00000127554","GFER"
"ENSG00000103363","ELOB"
"ENSG00000217930","PAM16"
"ENSG00000134419","RPS15A"
"ENSG00000174938","SEZ6L2"
"ENSG00000149932","TMEM219"
"ENSG00000103507","BCKDK"
"ENSG00000172775","FAM192A"
"ENSG00000140937","CDH11"
"ENSG00000140939","NOL3"
"ENSG00000168701","TMEM208"
"ENSG00000102981","PARD6A"
"ENSG00000205220","PSMB10"
"ENSG00000090861","AARS"
"ENSG00000065457","ADAT1"
"ENSG00000103154","NECAB2"
"ENSG00000131143","COX4I1"
"ENSG00000167526","RPL13"
"ENSG00000127774","EMC6"
"ENSG00000219200","RNASEK"
"ENSG00000132522","GPS2"
"ENSG00000129194","SOX15"
"ENSG00000129244","ATP1B2"
"ENSG00000161970","RPL26"
"ENSG00000177427","MIEF2"
"ENSG00000198242","RPL23A"
"ENSG00000125691","RPL23"
"ENSG00000108298","RPL19"
"ENSG00000131469","RPL27"
"ENSG00000108830","RND2"
"ENSG00000159199","ATP5MC1"
"ENSG00000121073","SLC35B1"
"ENSG00000181610","MRPS23"
"ENSG00000182628","SKA2"
"ENSG00000087191","PSMC5"
"ENSG00000172809","RPL38"
"ENSG00000167863","ATP5PD"
"ENSG00000188612","SUMO2"
"ENSG00000152234","ATP5F1A"
"ENSG00000177576","C18orf32"
"ENSG00000265681","RPL17"
"ENSG00000141933","TPGS1"
"ENSG00000167468","GPX4"
"ENSG00000099624","ATP5F1D"
"ENSG00000115268","RPS15"
"ENSG00000127540","UQCR11"
"ENSG00000130332","LSM7"
"ENSG00000099800","TIMM13"
"ENSG00000129932","DOHH"
"ENSG00000174886","NDUFA11"
"ENSG00000229833","PET100"
"ENSG00000181029","TRAPPC5"
"ENSG00000233927","RPS28"
"ENSG00000198258","UBL5"
"ENSG00000127445","PIN1"
"ENSG00000267673","FDX2"
"ENSG00000267100","ILF3-DT"
"ENSG00000179271","GADD45GIP1"
"ENSG00000099795","NDUFB7"
"ENSG00000053501","USE1"
"ENSG00000105640","RPL18A"
"ENSG00000130520","LSM4"
"ENSG00000221983","UBA52"
"ENSG00000006015","REX1BD"
"ENSG00000186010","NDUFA13"
"ENSG00000105171","POP4"
"ENSG00000105677","TMEM147"
"ENSG00000126267","COX6B1"
"ENSG00000105258","POLR2I"
"ENSG00000161281","COX7A1"
"ENSG00000105193","RPS16"
"ENSG00000174521","TTC9B"
"ENSG00000105372","RPS19"
"ENSG00000105404","RABAC1"
"ENSG00000130204","TOMM40"
"ENSG00000042753","AP2S1"
"ENSG00000130748","TMEM160"
"ENSG00000178980","SELENOW"
"ENSG00000063177","RPL18"
"ENSG00000126456","IRF3"
"ENSG00000170889","RPS9"
"ENSG00000108107","RPL28"
"ENSG00000108106","UBE2S"
"ENSG00000083845","RPS5"
"ENSG00000101361","NOP56"
"ENSG00000125901","MRPS26"
"ENSG00000089199","CHGB"
"ENSG00000125870","SNRPB2"
"ENSG00000232388","SMIM26"
"ENSG00000101367","MAPRE1"
"ENSG00000101460","MAP1LC3A"
"ENSG00000100983","GSS"
"ENSG00000171222","SCAND1"
"ENSG00000101084","RAB5IF"
"ENSG00000101363","MANBAL"
"ENSG00000101438","SLC32A1"
"ENSG00000101132","PFDN4"
"ENSG00000054803","CBLN4"
"ENSG00000124098","FAM210B"
"ENSG00000124172","ATP5F1E"
"ENSG00000171858","RPS21"
"ENSG00000154723","ATP5PF"
"ENSG00000241837","ATP5PO"
"ENSG00000185608","MRPL40"
"ENSG00000099901","RANBP1"
"ENSG00000099977","DDT"
"ENSG00000100280","AP1B1"
"ENSG00000184076","UQCR10"
"ENSG00000099995","SF3A1"
"ENSG00000198832","SELENOM"
"ENSG00000100100","PIK3IP1"
"ENSG00000100348","TXN2"
"ENSG00000100353","EIF3D"
"ENSG00000100316","RPL3"
"ENSG00000187051","RPS19BP1"
"ENSG00000128285","MCHR1"
"ENSG00000188158","NHS"
"ENSG00000147123","NDUFB11"
"ENSG00000126756","UXT"
"ENSG00000068308","OTUD5"
"ENSG00000102003","SYP"
"ENSG00000049769","PPP1R3F"
"ENSG00000198034","RPS4X"
"ENSG00000131174","COX7B"
"ENSG00000241343","RPL36A"
"ENSG00000184905","TCEAL2"
"ENSG00000204071","TCEAL6"
"ENSG00000133169","BEX1"
"ENSG00000102409","BEX4"
"ENSG00000180964","TCEAL8"
"ENSG00000204065","TCEAL5"
"ENSG00000182916","TCEAL7"
"ENSG00000166681","BEX3"
"ENSG00000133142","TCEAL4"
"ENSG00000196507","TCEAL3"
"ENSG00000005022","SLC25A5"
"ENSG00000198918","RPL39"
"ENSG00000125356","NDUFA1"
"ENSG00000147403","RPL10"
"ENSG00000155959","VBP1"
