pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_VIBRIO_CHOLERAE_INFECTION,3.42223045560691e-06,0.000797379696156411,0.627256739718528,0.686999568301594,1.6164371256038,44,ATP6V0E2|ACTG1|ATP6AP1|TJP1|ATP6V0A1|ADCY9|ATP6V1B2|ATP6V1A|KDELR2|ATP6V1D|ATP6V1G1|ATP6V1E1|ARF1|ATP6V0C|PRKACA|ATP6V1C1|SEC61G|CFTR|PRKCB|ATP6V1G2|TJP2
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,9.23950556481322e-06,0.00107640239830074,0.593325476396405,0.744863387723771,1.6951891386026,28,SGK1|ATP1A1|ATP1B1|ATP1A3|ATP1B3|IGF1|PIK3CA|KRAS|ATP1B2|SCNN1G|PRKCB|PIK3R2|PIK3CB|INSR|NR3C2
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.00102166173996351,0.0627285654214839,0.45505986738723,0.574617871141033,1.37844760704719,63,SPRED2|SPRY4|SPRED1|IL6ST|PIK3CA|SOS1|SPRY2|CCND2|IL7|PIAS4|GHR|PIK3R2|IFNGR2|STAM2|PIK3CB|CCND3|EP300
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.00107688524328728,0.0627285654214839,0.45505986738723,0.538709586029164,1.32156153855197,102,SHC3|ADCY9|ROCK1|PIK3CA|CDC42|MAP2K1|PLCB1|SOS1|TIAM2|KRAS|CXCL14|GNG4|PRKCD|GNB1|ARRB2|PRKACA|CX3CL1|NFKB1|GRK4|GSK3A|PRKCB|GNB2|PIK3R2|PTK2B|PIK3CB|GRK5|RAC1|PLCB4|FOXO3|GNG10|NFKBIA|ELMO1|HRAS|IKBKB|GNG7
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.0042995700429957,0.163083691630837,0.220823464091113,0.689317480242552,1.52444088942843,20,GAD1|GAD2|GOT1|ABAT|GOT2
HALLMARK_APOPTOSIS,0.0056994300569943,0.163083691630837,0.191387828756382,0.518504390618242,1.26971661998171,96,TIMP2|TGFBR3|ROCK1|BNIP3L|VDAC2|PPP2R5B|FEZ1|PPT1|IFITM3|DDIT3|TIMP3|BCL2L2|DNM1L|CYLD|ENO2|GADD45A|H1-0|GSN|CCND2|SC5D|PDCD4|MADD|PLPPR4|CDKN1B|NEDD9|DNAJA1|GPX4|DAP|PSEN2|BCAP31|CTNNB1|DPYD|DAP3|SOD2|IFNGR1|DCN|CASP6|PLAT|BAX|PAK1|BID|HSPB1|XIAP|APP|GCH1|EBP|PSEN1|F2R
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.0056994300569943,0.163083691630837,0.191387828756382,0.567550568978994,1.34858293910553,52,ATP6V0E2|ATP6AP1|TJP1|ATP6V0A1|ATP6V1B2|ATP6V1A|ATP6V1D|CDC42|ATP6V1G1|ATP6V1E1|ATP6V0C|NFKB1|ATP6V1C1|ATP6V1G2|MAPK10|RAC1|NFKBIA|ATP6V0D1|IKBKB|JAM3|MAPK14|JAM2|PAK1|ADAM10
KEGG_LYSOSOME,0.0064993500649935,0.163083691630837,0.179054499269993,0.520228412225678,1.27230092782095,93,CLTC|ATP6AP1|PSAP|ATP6V0A1|AP1S2|NEU1|LAPTM4B|ACP2|LAMP1|IDS|PPT1|CTSF|AP3M2|GNPTAB|ATP6V0C|PLA2G15|ASAH1|SCARB2|CTSL|SORT1|CTSB|HGSNAT|ARSG|M6PR|ABCB9|CLTA|ATP6V0D1|AP3S1|GBA1
KEGG_LONG_TERM_DEPRESSION,0.0081991800819918,0.163083691630837,0.159153456855406,0.561504838541869,1.33421740171103,52,CRH|IGF1|IGF1R|MAP2K1|PLCB1|CACNA1A|GRIA1|KRAS|RYR1|PRKCB|GRIA3|GNAO1|PPP2CA|PLCB4|GRM5|HRAS|GNAZ|GRID2|ITPR1|GUCY1B1
KEGG_TYPE_I_DIABETES_MELLITUS,0.0087991200879912,0.163083691630837,0.1535535368591,0.743134009379447,1.55707552868803,11,GAD1|GAD2|HLA-A|HLA-F|PTPRN2|HSPD1|PTPRN
