pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,3.89180890457698e-26,9.06791474766436e-24,1.32671609800481,0.835677149991037,1.99520781735114,85,RPS27|RPL15|RPL41|RPL14|RPS28|RPS15A|RPS25|RPL10A|RPL18|RPL7A|RPS23|RPL3|FAU|RPL17|RPL11|RPL35A|RPL23|RPS13|RPL9|RPSA|RPL36AL|RPLP0|RPS27A|RPL34|RPL38|RPLP1|RPL30|RPL21|RPS7|RSL24D1|RPLP2|RPS19|RPL19|RPL18A|RPL23A|RPS15|RPL26|RPL37A|RPS29|RPL13|RPL39|RPS3A|RPL36A|RPS10|RPL27A|RPS9|RPS12|RPL10|RPS16|RPL6|RPS8|RPS21|RPL24|RPS2|RPL32|RPS24|RPL7|RPL29|RPS18|RPS26|RPL35|RPL8|RPL12|RPS4X|RPL13A|RPL27|RPL37|RPS3|RPL5|RPS5|RPL22L1|RPL28
KEGG_OXIDATIVE_PHOSPHORYLATION,5.18439348035663e-10,6.03981840461547e-08,0.801215574617779,0.662213446884676,1.5920357862986,100,ATP6V0E2|ATP6AP1|ATP6V1D|ATP6V1A|ATP6V0A1|NDUFB5|ATP6V1E1|ATP5PF|NDUFB9|NDUFS6|COX7C|ATP6V1B2|NDUFB10|ATP5MC2|UQCRFS1|UQCR10|COX4I1|ATP6V0C|UQCRB|ATP5PB|NDUFA5|ATP6V0D1|COX17|CYC1|NDUFA7|COX7B|ATP5MC1|ATP6V1G1|NDUFB3|NDUFA4|UQCRH|UQCRQ|NDUFC1|NDUFB1|NDUFB2|COX7A2|ATP5F1B|UQCR11|ATP6V1C1|NDUFB8|ATP5MF|ATP6V1F|COX7A1|COX6B1|ATP5PD|NDUFA1|ATP5F1E|NDUFA6|PPA1|ATP5MC3|ATP5PO|NDUFB7|NDUFC2|ATP5ME|COX7A2L|COX6C|NDUFS3|COX5B|NDUFS5|ATP6V1G2|NDUFA8|NDUFB4|COX8A|NDUFA11|ATP5MG|UQCRC2
HALLMARK_OXIDATIVE_PHOSPHORYLATION,9.88084910489856e-09,6.73365658839103e-07,0.747739663149885,0.581407056619481,1.4289464724492,191,ATP6AP1|ISCU|LDHA|ATP6V1D|CYCS|NDUFB5|SLC25A5|ATP6V1E1|VDAC1|ATP5PF|MFN2|NDUFS6|ATP1B1|COX7C|ATP5MC2|TIMM13|UQCRFS1|UQCR10|COX4I1|ATP6V0C|UQCRB|TIMM10|VDAC3|ATP5PB|NDUFA5|COX17|CYC1|BAX|NDUFA7|COX7B|MRPL34|TOMM70|ATP5MC1|TOMM22|ATP6V1G1|VDAC2|TIMM8B|NDUFB3|NDUFA4|UQCRH|UQCRQ|NDUFC1|GPX4|IDH3A|NDUFB1|NDUFB2|ISCA1|COX7A2|ATP5F1B|UQCR11|ATP6V1C1|SUCLA2|TIMM17A|PDP1|NDUFB8|ATP5MF|ATP6V1F|MRPL35|COX6B1|ATP5PD|NDUFA1|ATP5F1E|NDUFA6|GOT2|SLC25A4|ATP5MC3|ATP5PO|NDUFB7|MDH2|SURF1|SLC25A3|NDUFC2|ATP5ME|COX7A2L|COX6C|IDH3B|HTRA2|NDUFS3|COX5B|MRPL15|PRDX3|SLC25A6|PHYH|PDHB|DLD|MRPS12|NDUFA8|MDH1|NDUFB4|CYB5R3
KEGG_PARKINSONS_DISEASE,1.15599254736327e-08,6.73365658839103e-07,0.747739663149885,0.647053010039713,1.55464790311567,98,CYCS|NDUFB5|PINK1|SLC25A5|UBE2L6|VDAC1|ATP5PF|NDUFB9|NDUFS6|COX7C|NDUFB10|ATP5MC2|UQCRFS1|UQCR10|COX4I1|UQCRB|VDAC3|ATP5PB|NDUFA5|CYC1|NDUFA7|COX7B|ATP5MC1|VDAC2|NDUFB3|NDUFA4|UQCRH|UQCRQ|NDUFC1|NDUFB1|NDUFB2|COX7A2|ATP5F1B|UQCR11|NDUFB8|COX7A1|PARK7|COX6B1|ATP5PD|NDUFA1|ATP5F1E|NDUFA6|SLC25A4|ATP5MC3|ATP5PO|NDUFB7|NDUFC2|COX7A2L|COX6C|HTRA2|NDUFS3|COX5B|NDUFS5|SLC25A6|NDUFA8|UBA1|NDUFB4
KEGG_HUNTINGTONS_DISEASE,1.84011280367291e-06,8.57492566511576e-05,0.643551836150722,0.573755387911739,1.39832414565296,147,CYCS|NDUFB5|SLC25A5|VDAC1|CLTC|ATP5PF|POLR2I|NDUFB9|NDUFS6|COX7C|NDUFB10|ATP5MC2|UQCRFS1|UQCR10|COX4I1|DCTN2|UQCRB|POLR2K|VDAC3|ATP5PB|NDUFA5|CYC1|BAX|NDUFA7|AP2M1|COX7B|ATP5MC1|VDAC2|NDUFB3|NDUFA4|UQCRH|UQCRQ|NDUFC1|POLR2E|NDUFB1|NDUFB2|COX7A2|EP300|ATP5F1B|UQCR11|PLCB4|NDUFB8|PLCB1|COX7A1|COX6B1|DCTN1|ATP5PD|NDUFA1|ATP5F1E|NDUFA6|CLTA|SLC25A4|ATP5MC3|ATP5PO|NDUFB7|NDUFC2|COX7A2L|COX6C|NDUFS3|HAP1|COX5B|NDUFS5|SLC25A6
KEGG_ALZHEIMERS_DISEASE,2.8031392750984e-06,0.00010360793382534,0.627256739718528,0.581665339129642,1.41132925796701,128,CYCS|NDUFB5|ATP5PF|NDUFB9|NDUFS6|ATP2A2|COX7C|NDUFB10|ATP5MC2|UQCRFS1|UQCR10|COX4I1|UQCRB|ATP5PB|NDUFA5|CYC1|CALM3|NDUFA7|COX7B|CDK5R1|ATP5MC1|CALM2|NDUFB3|NDUFA4|UQCRH|UQCRQ|NDUFC1|NDUFB1|NDUFB2|COX7A2|ATP5F1B|UQCR11|PLCB4|NDUFB8|PLCB1|COX7A1|COX6B1|ATP5PD|NDUFA1|ATP5F1E|NDUFA6|CACNA1C|ATP5MC3|LRP1|ATP5PO|NDUFB7|NDUFC2|COX7A2L|ADAM10|COX6C|GAPDH|NDUFS3|COX5B|NDUFS5|APBB1|PPP3CB|NDUFA8|MAPK3|NDUFB4|COX8A|APH1A|UQCRC2|CHP1|NDUFV1|SDHC|COX6A1|ITPR1|PPP3CC|ATP5F1A|CALM1|NDUFS8|NDUFS1|PPP3CA|COX5A|GRIN2A|GRIN2B|BACE1|PSEN2|SNCA|PSEN1|NDUFA2|CAPN1|NDUFA3|UQCRC1|ATF6
HALLMARK_MYC_TARGETS_V1,3.11268470719906e-06,0.00010360793382534,0.627256739718528,0.545451472430885,1.3393318726787,185,HDDC2|SRM|SET|LDHA|RPL14|RPL18|NPM1|PSMD8|RPLP0|VDAC1|RPL34|APEX1|ERH|H2AZ1|GNL3|VBP1|EEF1B2|RPS10|RPL6|RPS2|VDAC3|SF3A1|CYC1|EIF4G2|TOMM70|SNRPB2|USP1|RANBP1|DDX21|SNRPD1|EIF4H|CCT7|LSM7|AIMP2|RPS3|RAN|SRSF7|NCBP2|CANX|YWHAQ|XPOT|RPS5|EIF3D|PHB1|DDX18|HNRNPA1|IMPDH2|NHP2|GOT2|PSMD7|RPL22|SRSF3|PGK1|RPS6|EIF4E|KARS1|EIF2S1|SLC25A3|ACP1|ODC1|SNRPA1|UBA2|PRDX3|GLO1|NME1|TUFM|TCP1|RSL1D1|MRPS18B|PSMD3|XRCC6|TXNL4A|POLE3|CUL1|EIF1AX|RACK1|SNRPG|NOLC1|PA2G4|KPNB1|SF3B3|RAD23B|SERBP1|CBX3|YWHAE|ILF2|PCBP1
KEGG_VIBRIO_CHOLERAE_INFECTION,8.54481952027359e-06,0.000248867868527968,0.593325476396405,0.691340718896959,1.59707521082066,44,ATP6V0E2|ATP6AP1|ATP6V1D|TJP1|ATP6V1A|ATP6V0A1|ACTG1|ATP6V1E1|SEC61G|ATP6V1B2|ATP6V0C|ADCY9|ATP6V0D1|PRKACA|ATP6V1G1|KDELR2|CFTR|ATP6V1C1|SEC61B|ATP6V1F|TJP2|ARF1|PRKCA|ATP6V1G2|PDIA4
KEGG_CARDIAC_MUSCLE_CONTRACTION,1.54985538723361e-05,0.000401240339139369,0.575610261071129,0.659956988579786,1.539193679124,52,ATP1A1|ATP1B2|ATP1A3|ATP1B3|ATP2A2|ATP1B1|COX7C|UQCRFS1|UQCR10|COX4I1|UQCRB|CYC1|CACNG2|COX7B|UQCRH|UQCRQ|COX7A2|UQCR11|COX7A1|COX6B1|SLC9A6|CACNG3|CACNA1C|RYR2|COX7A2L|COX6C|COX5B|CACNG8|CACNB4|CACNG4|COX8A|UQCRC2
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.00124255613114105,0.0289515578555864,0.45505986738723,0.599238749386031,1.39758273842363,52,ATP6V0E2|ATP6AP1|ATP6V1D|TJP1|ATP6V1A|ATP6V0A1|ATP6V1E1|ATP6V1B2|CDC42|ATP6V0C|ATP6V0D1|ATP6V1G1|MAPK10|ATP6V1C1|ATP6V1F
