Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_APICAL_SURFACE	0	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	1	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V1	2	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	4	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	5	0.0014	0.0105	0.1	0.15000000000000002	0.7895649409581593	1.1756003163040096
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	5	0.2756	0.3758181818181819	0.2	0.2823529411764706	0.7402131519810888	16.470759588749612
HALLMARK_PEROXISOME	5	0.2183	0.3118571428571429	0.4	0.5052631578947369	0.4802440125056512	14.498738059642221
HALLMARK_DNA_REPAIR	6	0.6	0.6428571428571428	0.2	0.2823529411764706	0.631511877527543	18.417572360169768
HALLMARK_UV_RESPONSE_UP	6	0.3	0.3913043478260869	0.2	0.2823529411764706	0.5146983604475974	13.027299675579357
HALLMARK_ANDROGEN_RESPONSE	6	0.4	0.48	0.3	0.39999999999999997	0.3204817933292447	22.244424254037977
HALLMARK_ADIPOGENESIS	6	0.3	0.3913043478260869	0.3	0.39999999999999997	0.36058279747158734	12.135388304166026
HALLMARK_E2F_TARGETS	7	0.0261	0.078	1.0E-4	8.0E-4	0.9449528380323509	18.153522138700243
HALLMARK_MITOTIC_SPINDLE	7	0.0215	0.078	0.0018	0.006171428571428571	0.8868376380498044	17.484442749497795
HALLMARK_HEME_METABOLISM	7	0.381	0.47625	0.094	0.15000000000000002	0.5265823140399806	15.23507366938496
HALLMARK_APICAL_JUNCTION	7	0.5808	0.6428571428571428	0.6781	0.7636363636363637	0.2575717149721015	14.138495034049818
HALLMARK_FATTY_ACID_METABOLISM	7	0.4165	0.480576923076923	0.4972	0.59664	0.22949090533204655	9.538956064795462
HALLMARK_G2M_CHECKPOINT	7	0.0285	0.078	1.0E-4	8.0E-4	0.9311337244323935	17.913486180520913
HALLMARK_OXIDATIVE_PHOSPHORYLATION	8	0.0366	0.0915	0.0652	0.12036923076923077	0.6186614835814817	12.875062971226296
HALLMARK_GLYCOLYSIS	8	0.0954	0.16666666666666669	0.0184	0.04014545454545455	0.5737039538645969	15.959487254421514
HALLMARK_XENOBIOTIC_METABOLISM	9	1.0	1.0	0.1	0.15000000000000002	0.4505559676816338	16.768586541083067
HALLMARK_CHOLESTEROL_HOMEOSTASIS	9	0.009	0.04499999999999999	0.0079	0.01896	0.4827933322871999	12.660117067976348
HALLMARK_UV_RESPONSE_DN	9	0.7643	0.7906551724137931	0.9731	0.9731	0.05841504363024266	0.7043487396640113
HALLMARK_ALLOGRAFT_REJECTION	9	0.0135	0.05785714285714286	0.0	0.0	0.9375213595362349	18.689426017650977
HALLMARK_COAGULATION	10	0.1	0.16666666666666669	0.2	0.2823529411764706	0.3020052455059374	10.586974655295387
HALLMARK_ESTROGEN_RESPONSE_EARLY	11	0.4	0.48	0.7	0.7636363636363637	0.24021764142248006	12.16479976579659
HALLMARK_APOPTOSIS	11	0.1	0.16666666666666669	4.0E-4	0.00192	0.64961170603346	18.783672542379286
HALLMARK_MYOGENESIS	11	0.4	0.48	0.7434	0.7757217391304347	0.24004310087037195	9.20359909167386
HALLMARK_P53_PATHWAY	14	0.0086	0.04499999999999999	2.0E-4	0.0012000000000000001	0.6935652930716159	19.969212178065984
HALLMARK_IL6_JAK_STAT3_SIGNALING	14	8.0E-4	0.008	0.0	0.0	0.5993561214738773	16.509053299644915
HALLMARK_INFLAMMATORY_RESPONSE	14	0.1398	0.22073684210526318	5.0E-4	0.002	0.5443392153213437	17.749796921254713
HALLMARK_MTORC1_SIGNALING	15	0.0086	0.04499999999999999	0.0049	0.013066666666666666	0.4951083266042609	14.22734276120984
HALLMARK_INTERFERON_ALPHA_RESPONSE	15	0.0437	0.10084615384615385	2.0E-4	0.0012000000000000001	0.6613505813454726	19.7060587930289
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	16	0.2	0.30000000000000004	0.3	0.39999999999999997	0.2809995608353746	10.30730032098015
HALLMARK_ESTROGEN_RESPONSE_LATE	17	0.2	0.30000000000000004	0.0763	0.1308	0.3918586823308197	13.898512469912387
HALLMARK_HYPOXIA	18	0.0286	0.078	2.0E-4	0.0012000000000000001	0.6217868300445109	16.198695944747833
HALLMARK_KRAS_SIGNALING_UP	21	0.0626	0.13414285714285715	0.0352	0.0704	0.36740747796773066	13.41550736273044
HALLMARK_TNFA_SIGNALING_VIA_NFKB	21	0.0725	0.1359375	0.0035	0.0105	0.4801947453094192	15.394011184623784
HALLMARK_IL2_STAT5_SIGNALING	22	0.1	0.16666666666666669	5.0E-4	0.002	0.5243235076256575	16.396785931273897
HALLMARK_COMPLEMENT	24	0.07	0.1359375	4.0E-4	0.00192	0.5381157824956901	16.88228495011859
HALLMARK_INTERFERON_GAMMA_RESPONSE	27	4.0E-4	0.006	0.0	0.0	0.7004253991444356	18.66983895645226
