Item ID	Item value	Change in Kuiper test statistic when item removed
BTG3	0.457495582537948	-0.0014692918013523293
FEN1	-0.261231798216307	0.007866490261701803
BTG2	1.11029015949633	-0.0014692918013523293
BTG1	0.205337567270526	-0.0014692918013523293
AMD1	0.171421672084084	-0.0014692918013523293
CLTB	1.13923422883413	-0.0014692918013523293
ARRB2	0.62449767326202	-0.0014692918013523293
ENO2	0.465910594756693	-0.0014692918013523293
CCND3	-0.0853075989585369	-0.0014692918013523293
SPR	-0.228163355228686	-0.0014692918013523293
UROD	0.484424448735598	-0.0014692918013523293
HYAL2	1.40105884320991	-0.0014692918013523293
BSG	0.709167805121175	-0.0014692918013523293
PRKACA	0.162458378258316	-0.0014692918013523293
JUNB	1.44750129386353	-0.0014692918013523293
GPX3	0.589513913345298	-0.0014692918013523293
IGFBP2	0.560987944958239	-0.0014692918013523293
SIGMAR1	-0.198314382062885	-0.0014692918013523293
PRKCD	-0.0652549146568904	-0.0014692918013523293
TAP1	0.349671591844024	-0.0014692918013523293
FOS	3.95258904261552	0.010725830149867194
HLA-F	-3.40549762190314	0.010725830149867166
MAPK8IP2	1.00213156831443	-0.0014692918013523293
TUBA4A	0.180728004171229	-0.0014692918013523293
RHOB	-0.0811316288311392	-0.0014692918013523293
OLFM1	0.772081937320927	-0.0014692918013523293
CDC34	0.941757783679017	-0.0014692918013523293
CCNE1	-0.562584852864765	0.010725830149867166
SELENOW	0.278821165531111	-0.0014692918013523293
PPIF	0.492985143511551	-0.0014692918013523293
TYRO3	0.567945474322508	-0.0014692918013523293
TMBIM6	0.57826780546907	-0.0014692918013523293
ALDOA	-0.352068673757379	0.010725830149867166
NPTXR	0.982856982098129	-0.0014692918013523293
IL6ST	0.527700808133474	-0.0014692918013523293
FKBP4	0.181574057094241	-0.0014692918013523293
SLC25A4	0.572722989938547	-0.0014692918013523293
SQSTM1	-0.100653030261386	-0.0014692918013523293
ABCB1	-0.390627448059191	0.010725830149867166
CNP	0.0902914760644714	-0.0014692918013523293
MAOA	-2.21345274924104	0.010725830149867166
RPN1	0.881766774918601	-0.0014692918013523293
DDX21	0.329878739275992	-0.0014692918013523293
FURIN	0.241404369727275	-0.0014692918013523293
HSPA13	0.201967437780623	-0.0014692918013523293
RXRB	-0.145196893155314	-0.0014692918013523293
CYB5R1	0.0665539603980569	-0.0014692918013523293
DNAJB1	-0.602757378110044	0.010725830149867166
STIP1	0.11287652707848	-0.0014692918013523293
BCL2L11	0.533527013296759	-0.0014692918013523293
GRPEL1	0.738383595952236	-0.0014692918013523293
EPCAM	1.5065000548891	0.0028159852111986627
AP2S1	0.554640566880965	-0.0014692918013523293
MSX1	-20.576519437925	0.010725830149867166
BID	-0.179100239621295	-0.0014692918013523293
NPTX2	1.32352200563739	-0.0014692918013523293
YKT6	1.01640418384746	-0.0014692918013523293
ATP6V1C1	-0.0274878854959782	-0.0014692918013523293
ATP6V1F	0.353279469869679	-0.0014692918013523293
KLHDC3	0.349470408946454	-0.0014692918013523293
GCH1	0.28226258285597	-0.0014692918013523293
PLCL1	-0.229740832331794	-0.0014692918013523293
EPHX1	-0.0729146117852464	-0.0014692918013523293
RAB27A	0.559864413052751	-0.0014692918013523293
PDAP1	0.286400566860812	-0.0014692918013523293
CCK	0.876483349796684	-0.0014692918013523293
HSPA2	4.96518897114767	0.010725830149867194
SOD2	0.164924419784797	-0.0014692918013523293
MRPL23	2.04138246381872	0.010725830149867194
NFKBIA	-0.212620672641623	-0.0014692918013523293
DNAJA1	0.530967276202055	-0.0014692918013523293
PTPRD	0.0770232659789093	-0.0014692918013523293
NR4A1	1.07371982567659	-0.0014692918013523293
SLC6A8	0.294483187291091	-0.0014692918013523293
EIF2S3	0.484499912572149	-0.0014692918013523293
EIF5	0.430256928253046	-0.0014692918013523293
PSMC3	1.03446609977943	-0.0014692918013523293
STK25	-0.141284511513056	-0.0014692918013523293
DLG4	0.723287998879367	-0.0014692918013523293
POLE3	-0.0795295359250553	-0.0014692918013523293
PPT1	0.316252521082821	-0.0014692918013523293
FOSB	0.0982909529101793	-0.0014692918013523293
GRINA	0.185581928381874	-0.0014692918013523293
