Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_PROTEIN_EXPORT	0	NA	NA	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	0	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_BASAL_TRANSCRIPTION_FACTORS	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_RNA_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	0	NA	NA	NA	NA	NA	NA
KEGG_BETA_ALANINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	0	NA	NA	NA	NA	NA	NA
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	1	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	1	NA	NA	NA	NA	NA	NA
KEGG_PYRUVATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_FATTY_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ETHER_LIPID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_PROPANOATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCEROLIPID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_BUTANOATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_RIBOFLAVIN_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_SELENOAMINO_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_THYROID_CANCER	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_N_GLYCAN_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_BASE_EXCISION_REPAIR	2	NA	NA	NA	NA	NA	NA
KEGG_ENDOMETRIAL_CANCER	2	NA	NA	NA	NA	NA	NA
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	2	NA	NA	NA	NA	NA	NA
KEGG_LONG_TERM_DEPRESSION	2	NA	NA	NA	NA	NA	NA
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	2	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	2	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	2	NA	NA	NA	NA	NA	NA
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	2	NA	NA	NA	NA	NA	NA
KEGG_PROTEASOME	2	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	2	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_IMMUNODEFICIENCY	2	NA	NA	NA	NA	NA	NA
KEGG_OLFACTORY_TRANSDUCTION	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	2	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	3	NA	NA	NA	NA	NA	NA
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	3	NA	NA	NA	NA	NA	NA
KEGG_TRYPTOPHAN_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_COLORECTAL_CANCER	3	NA	NA	NA	NA	NA	NA
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_PHENYLALANINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_TASTE_TRANSDUCTION	3	NA	NA	NA	NA	NA	NA
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	3	NA	NA	NA	NA	NA	NA
KEGG_TYROSINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_O_GLYCAN_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_LINOLEIC_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_SPHINGOLIPID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	3	NA	NA	NA	NA	NA	NA
KEGG_RNA_POLYMERASE	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	3	NA	NA	NA	NA	NA	NA
KEGG_NUCLEOTIDE_EXCISION_REPAIR	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_LYSOSOME	3	NA	NA	NA	NA	NA	NA
KEGG_DORSO_VENTRAL_AXIS_FORMATION	3	NA	NA	NA	NA	NA	NA
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	3	NA	NA	NA	NA	NA	NA
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	3	NA	NA	NA	NA	NA	NA
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_HEDGEHOG_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_RETINOL_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_HOMOLOGOUS_RECOMBINATION	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	4	NA	NA	NA	NA	NA	NA
KEGG_NITROGEN_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_TGF_BETA_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_VIBRIO_CHOLERAE_INFECTION	4	NA	NA	NA	NA	NA	NA
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_NON_SMALL_CELL_LUNG_CANCER	4	NA	NA	NA	NA	NA	NA
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	4	NA	NA	NA	NA	NA	NA
KEGG_GALACTOSE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	4	NA	NA	NA	NA	NA	NA
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	4	NA	NA	NA	NA	NA	NA
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	4	NA	NA	NA	NA	NA	NA
KEGG_BLADDER_CANCER	4	NA	NA	NA	NA	NA	NA
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	4	NA	NA	NA	NA	NA	NA
KEGG_CHRONIC_MYELOID_LEUKEMIA	4	NA	NA	NA	NA	NA	NA
