pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,4.3928997830109e-10,1.03672434879057e-07,0.814035837847908,0.70187784247143,1.61055176527277,85,RPL41|RPL23A|RPLP0|RPS12|RPL39|RPL23|RPL10A|RPL35|RPS24|RPL29|RPS27|RPL13|RPL37A|RPS15A|RPL36AL|RPS8|RPS20|RPS25|RPS15|RPL24|RPL26|RPS13|RPL37|RPS6|RPL27A|RPL36A|RPL15|RPL36|RPL32|RPS11|RPL17|RPS18|RPL21|MRPL13|RPL12|RPL19|RPL9|RPLP2|FAU|RPL6|RPL13A|RPS17|RPS27A|RPL35A|RPL27|RPL22L1|RPS28|RPL18|RPS2|RPL34|RPL11|RPL22|UBA52|RPS4X|RPL31|RPL10|RPL7A|RPS3A|RPS10|RPL28|RPL3|RPS26|RPS7|RPL38|RPS23|RPLP1
HALLMARK_GLYCOLYSIS,0.0094990500949905,0.843000362540433,0.147704896905467,0.508675912647138,1.19372252410822,164,AK4|PFKP|NOL3|VCAN|RRAGD|PYGB|ME2|MXI1|COL5A1|RARS1|KIF2A|NASP|PLOD2|CAPN5|PDK3|IRS2|NDUFV3|PGM2|PPFIA4|ZNF292|RBCK1|MED24|GPC4|CHST12|SLC37A4|SRD5A3|G6PD|HOMER1|EGLN3|GMPPA|HSPA5|AGRN|ME1|CYB5A|LHPP|PHKA2|B3GAT3|TALDO1|PKP2|B4GALT7|DDIT4|SDC2|HAX1|AK3|HS2ST1|NT5E|XYLT2|ALDH7A1|B4GALT2|PGK1|NSDHL|EFNA3|TXN|EGFR
HALLMARK_IL2_STAT5_SIGNALING,0.0153984601539846,0.843000362540433,0.115547533922279,0.51106454163725,1.19339443472624,137,ODC1|PLPP1|RORA|PLIN2|RRAGD|RABGAP1L|FAH|SWAP70|AMACR|PLAGL1|LRRC8C|CDKN1C|DCPS|CDC42SE2|AHCY|EEF1AKMT1|RNH1|CTSZ|AHNAK|HOPX|ETV4|AGER|S100A1|IKZF4|IFITM3|MAP3K8|PDCD2L|COL6A1|IL3RA|MYO1C|XBP1|PUS1|PRNP|NT5E|ECM1|NRP1|HYCC2|WLS|IFNGR1|MAP6|POU2F1|MUC1|PTH1R|CA2|PNP|SLC29A2|AHR|PTCH1|CYFIP1|SNX9
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0218978102189781,0.843000362540433,0.0965275765869161,0.541323500638029,1.23508969110227,75,RNF31|PSME2|MOV10|TRIM26|SLC25A28|PNPT1|DHX58|LAP3|TRIM25|UBA7|PARP12|BST2|CD47|TRIM14|LGALS3BP|ELF1|PSMB8|STAT2|DDX60|PARP14|MVB12A|HERC6|GMPR|TRAFD1|IFITM3|WARS1|RSAD2|IFI35|TXNIP|SAMD9L|IFI44L
HALLMARK_UV_RESPONSE_DN,0.0384961503849615,0.843000362540433,0.0721460585392845,0.500694893279997,1.16653809475166,127,PHF3|ATRX|NFIB|IRS1|DLC1|PDGFRB|NOTCH2|COL11A1|SIPA1L1|COL5A2|DYRK1A|TGFBR3|GJA1|PTPN21|ATP2B4|MGLL|NFKB1|ZMIZ1|CDK13|F3|RND3|CACNA1A|AKT3|TOGARAM1|DUSP1|SCAF8|SDC2|NR3C1|EFEMP1|MRPS31|ERBB2|NRP1|PTEN|FHL2|ABCC1|MAPK14|ACVR2A|NIPBL|SYNE1|RUNX1|MGMT|LDLR|ARHGEF9|BMPR1A|SCHIP1|LAMC1
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.0387961203879612,0.843000362540433,0.0718550298668081,0.52968102998899,1.20782504219603,74,PPP3CB|PAK4|NFKBIA|VAV3|NCK2|RASGRP1|PIK3CA|NFKB1|NFATC2|NFKBIB|CBL|GSK3B|SOS2|CD247|AKT3|MAP3K8|NFATC4|AKT2|CHP1|MAP2K2|PAK1|AKT1|MAPK14|PIK3R1|MAPK11|MAPK12|PIK3CB|BCL10|PIK3R3|RHOA|HRAS|PLCG1|MAPK1|MALT1
KEGG_NON_HOMOLOGOUS_END_JOINING,0.0428957104289571,0.843000362540433,0.0681851045494384,0.701093876932588,1.40581760425631,11,PRKDC|POLL|RAD50|XRCC4|XRCC5|XRCC6
KEGG_CHEMOKINE_SIGNALING_PATHWAY,0.0445955404459554,0.843000362540433,0.0668120931524977,0.50468263703735,1.16970118116773,109,GRK3|RAP1A|ADCY8|PARD3|GNAI3|NFKBIA|SHC1|VAV3|SHC2|CX3CL1|RASGRP2|PIK3CA|SHC3|ARRB2|NFKB1|GNG5|NFKBIB|GSK3B|SHC4|SOS2|STAT2|GNG7|GNG12|AKT3|STAT1|GNB2|JAK2|PRKX|ADCY9|CSK|WAS|AKT2|BRAF|FOXO3|PAK1|AKT1|ADCY1|PLCB1|PRKCB|GRK4|PIK3R1|PIK3CB|PXN|PIK3R3|RHOA|HRAS|MAPK1|PRKACA|CXCR4|GNAI1|TIAM2|GNG10|TIAM1|ROCK2|CRKL|WASL|CCL2|ROCK1
KEGG_PROSTATE_CANCER,0.0445955404459554,0.843000362540433,0.0668120931524977,0.532570565535816,1.21003908454785,68,CREB5|PDGFRB|EP300|NFKBIA|CREBBP|PIK3CA|NFKB1|HSP90B1|GSK3B|SOS2|TP53|AKT3|TCF7L2|CDKN1A|FOXO1|RB1|AKT2|MAP2K2|BRAF|ERBB2|PDGFC|PTEN|CTNNB1|AKT1|CASP9|EGFR|PIK3R1|GSTP1|PIK3CB|PIK3R3|HRAS|BCL2|MAPK1|CREB1|CREB3L4|EGF|BAD
HALLMARK_E2F_TARGETS,0.0506949305069493,0.843000362540433,0.0624594990102385,0.488399497464399,1.14333852417331,150,HMGB2|PPM1D|PDS5B|STAG1|DEK|RACGAP1|CHEK2|MCM5|NASP|ZW10|XPO1|NUDT21|RFC3|PRKDC|NAP1L1|CBX5|DSCC1|MMS22L|PPP1R8|LIG1|EXOSC8|KIF22|MLH1|ANP32E|RPA1|MSH2|POLD3|TP53|RAD50|POLE|CDKN1A|ILF3|LYAR|ING3|ASF1A|TACC3|LBR|DUT|UNG|XRCC6|EZH2|RAD1|LUC7L3|PRDX4|EIF2S1|GSPT1|MCM6|DIAPH3|SLBP|MCM4|PA2G4|PAN2|POLD1|CTPS1|GINS3|RAD51C|MCM3|GINS1|RAD21|BARD1|JPT1|NOP56|CDC25B|SNRPB|PMS2|NOLC1|NME1|BRMS1L|H2AX
