"Ensembl","Gene_Symbols"
"ENSG00000187773","DIPK1C"
"ENSG00000100276","RASL10A"
"ENSG00000068078","FGFR3"
"ENSG00000143947","RPS27A"
"ENSG00000136297","MMD2"
"ENSG00000163682","RPL9"
"ENSG00000229117","RPL41"
"ENSG00000161970","RPL26"
"ENSG00000130876","SLC7A10"
"ENSG00000198755","RPL10A"
"ENSG00000205542","TMSB4X"
"ENSG00000148303","RPL7A"
"ENSG00000145425","RPS3A"
"ENSG00000181938","GINS3"
"ENSG00000166441","RPL27A"
"ENSG00000183773","AIFM3"
"ENSG00000106003","LFNG"
"ENSG00000231500","RPS18"
"ENSG00000149806","FAU"
"ENSG00000196189","SEMA4A"
"ENSG00000112306","RPS12"
"ENSG00000135318","NT5E"
"ENSG00000034510","TMSB10"
"ENSG00000134419","RPS15A"
"ENSG00000265681","RPL17"
"ENSG00000185950","IRS2"
"ENSG00000173334","TRIB1"
"ENSG00000182575","NXPH3"
"ENSG00000069869","NEDD4"
"ENSG00000197756","RPL37A"
"ENSG00000264522","OTUD7B"
"ENSG00000129116","PALLD"
"ENSG00000197921","HES5"
"ENSG00000162105","SHANK2"
"ENSG00000157617","C2CD2"
"ENSG00000165186","PTCHD1"
"ENSG00000260260","SNHG19"
"ENSG00000117152","RGS4"
"ENSG00000110881","ASIC1"
"ENSG00000245532","NEAT1"
"ENSG00000161281","COX7A1"
"ENSG00000034677","RNF19A"
"ENSG00000010282","HHATL"
"ENSG00000124614","RPS10"
"ENSG00000198242","RPL23A"
"ENSG00000197168","NEK5"
"ENSG00000109475","RPL34"
"ENSG00000067082","KLF6"
"ENSG00000125458","NT5C"
"ENSG00000188064","WNT7B"
"ENSG00000137962","ARHGAP29"
"ENSG00000114115","RBP1"
"ENSG00000120162","MOB3B"
"ENSG00000068976","PYGM"
"ENSG00000213760","ATP6V1G2"
"ENSG00000184515","BEX5"
"ENSG00000269893","SNHG8"
"ENSG00000062096","ARSF"
"ENSG00000052126","PLEKHA5"
"ENSG00000177954","RPS27"
"ENSG00000197956","S100A6"
"ENSG00000175175","PPM1E"
"ENSG00000160606","TLCD1"
"ENSG00000232956","SNHG15"
"ENSG00000170365","SMAD1"
"ENSG00000103769","RAB11A"
"ENSG00000133069","TMCC2"
"ENSG00000197728","RPS26"
"ENSG00000099977","DDT"
"ENSG00000104450","SPAG1"
"ENSG00000105258","POLR2I"
"ENSG00000171385","KCND3"
"ENSG00000127472","PLA2G5"
"ENSG00000205544","TMEM256"
"ENSG00000138193","PLCE1"
"ENSG00000221869","CEBPD"
"ENSG00000182253","SYNM"
"ENSG00000072818","ACAP1"
"ENSG00000052802","MSMO1"
"ENSG00000055955","ITIH4"
"ENSG00000134755","DSC2"
"ENSG00000188290","HES4"
"ENSG00000172530","BANP"
"ENSG00000010278","CD9"
"ENSG00000112539","C6orf118"
"ENSG00000147799","ARHGAP39"
"ENSG00000214402","LCNL1"
"ENSG00000172893","DHCR7"
"ENSG00000107736","CDH23"
"ENSG00000196739","COL27A1"
"ENSG00000188039","NWD1"
"ENSG00000131981","LGALS3"
"ENSG00000159713","TPPP3"
"ENSG00000253716","MINCR"
"ENSG00000023909","GCLM"
"ENSG00000169242","EFNA1"
"ENSG00000157110","RBPMS"
"ENSG00000108479","GALK1"
"ENSG00000230561","CCDC192"
"ENSG00000173221","GLRX"
"ENSG00000144057","ST6GAL2"
"ENSG00000154764","WNT7A"
"ENSG00000105472","CLEC11A"
"ENSG00000104327","CALB1"
"ENSG00000133687","TMTC1"
"ENSG00000246705","H2AFJ"
"ENSG00000147251","DOCK11"
"ENSG00000079257","LXN"
"ENSG00000178878","APOLD1"
"ENSG00000186628","FSD2"
"ENSG00000180822","PSMG4"
"ENSG00000130208","APOC1"
"ENSG00000108551","RASD1"
"ENSG00000205238","SPDYE2"
"ENSG00000139178","C1RL"
"ENSG00000120913","PDLIM2"
"ENSG00000154269","ENPP3"
"ENSG00000253438","PCAT1"
"ENSG00000163584","RPL22L1"
"ENSG00000182916","TCEAL7"
"ENSG00000127774","EMC6"
"ENSG00000144485","HES6"
"ENSG00000182508","LHFPL1"
"ENSG00000113916","BCL6"
"ENSG00000151136","BTBD11"
"ENSG00000242125","SNHG3"
"ENSG00000163145","C1QTNF7"
"ENSG00000110002","VWA5A"
"ENSG00000165507","DEPP1"
"ENSG00000148154","UGCG"
"ENSG00000255198","SNHG9"
"ENSG00000064270","ATP2C2"
"ENSG00000149489","ROM1"
"ENSG00000106258","CYP3A5"
"ENSG00000185869","ZNF829"
"ENSG00000072682","P4HA2"
"ENSG00000115350","POLE4"
"ENSG00000198523","PLN"
"ENSG00000198743","SLC5A3"
"ENSG00000168386","FILIP1L"
"ENSG00000174944","P2RY14"
"ENSG00000125850","OVOL2"
"ENSG00000138798","EGF"
"ENSG00000172216","CEBPB"
"ENSG00000104419","NDRG1"
"ENSG00000157927","RADIL"
"ENSG00000135926","TMBIM1"
"ENSG00000134222","PSRC1"
"ENSG00000228474","OST4"
"ENSG00000188738","FSIP2"
"ENSG00000038427","VCAN"
"ENSG00000127311","HELB"
"ENSG00000102362","SYTL4"
"ENSG00000096060","FKBP5"
"ENSG00000165181","SHOC1"
"ENSG00000160183","TMPRSS3"
"ENSG00000162004","CCDC78"
"ENSG00000156076","WIF1"
"ENSG00000136636","KCTD3"
"ENSG00000073849","ST6GAL1"
"ENSG00000164326","CARTPT"
"ENSG00000133742","CA1"
"ENSG00000115183","TANC1"
"ENSG00000154080","CHST9"
"ENSG00000164761","TNFRSF11B"
"ENSG00000116717","GADD45A"
"ENSG00000198873","GRK5"
"ENSG00000143545","RAB13"
"ENSG00000139351","SYCP3"
"ENSG00000115474","KCNJ13"
"ENSG00000182541","LIMK2"
"ENSG00000111145","ELK3"
"ENSG00000159761","C16orf86"
"ENSG00000166974","MAPRE2"
"ENSG00000182533","CAV3"
"ENSG00000103175","WFDC1"
"ENSG00000128016","ZFP36"
"ENSG00000121380","BCL2L14"
"ENSG00000205279","CTXN3"
"ENSG00000111728","ST8SIA1"
"ENSG00000154127","UBASH3B"
"ENSG00000146233","CYP39A1"
"ENSG00000145623","OSMR"
"ENSG00000089356","FXYD3"
"ENSG00000131095","GFAP"
"ENSG00000158270","COLEC12"
"ENSG00000148848","ADAM12"
"ENSG00000104635","SLC39A14"
"ENSG00000143851","PTPN7"
"ENSG00000169902","TPST1"
"ENSG00000131724","IL13RA1"
"ENSG00000135245","HILPDA"
"ENSG00000097046","CDC7"
"ENSG00000117519","CNN3"
"ENSG00000196553","CCDC196"
"ENSG00000254166","CASC19"
"ENSG00000283378","CNTNAP3C"
"ENSG00000067182","TNFRSF1A"
"ENSG00000154529","CNTNAP3B"
"ENSG00000137767","SQOR"
"ENSG00000166359","WDR88"
"ENSG00000131951","LRRC9"
"ENSG00000120693","SMAD9"
"ENSG00000176046","NUPR1"
"ENSG00000188313","PLSCR1"
"ENSG00000159216","RUNX1"
"ENSG00000154153","RETREG1"
"ENSG00000188483","IER5L"
"ENSG00000177119","ANO6"
"ENSG00000171608","PIK3CD"
"ENSG00000177688","SUMO4"
"ENSG00000265972","TXNIP"
"ENSG00000184500","PROS1"
"ENSG00000115594","IL1R1"
"ENSG00000064687","ABCA7"
"ENSG00000143479","DYRK3"
"ENSG00000020577","SAMD4A"
"ENSG00000230358","SPDYE21P"
"ENSG00000168994","PXDC1"
"ENSG00000114204","SERPINI2"
"ENSG00000129521","EGLN3"
"ENSG00000129048","ACKR4"
"ENSG00000177706","FAM20C"
"ENSG00000150782","IL18"
"ENSG00000113231","PDE8B"
"ENSG00000106100","NOD1"
"ENSG00000215217","C5orf49"
"ENSG00000079385","CEACAM1"
"ENSG00000139117","CPNE8"
"ENSG00000118985","ELL2"
"ENSG00000137198","GMPR"
"ENSG00000215277","RNF212B"
"ENSG00000156049","GNA14"
"ENSG00000165164","CFAP47"
"ENSG00000174776","WDR49"
"ENSG00000116791","CRYZ"
"ENSG00000223442","TH2LCRR"
"ENSG00000215045","GRID2IP"
"ENSG00000196083","IL1RAP"
"ENSG00000131831","RAI2"
"ENSG00000153233","PTPRR"
"ENSG00000149131","SERPING1"
"ENSG00000198915","RASGEF1A"
"ENSG00000107796","ACTA2"
"ENSG00000080618","CPB2"
"ENSG00000069431","ABCC9"
"ENSG00000149380","P4HA3"
"ENSG00000105707","HPN"
"ENSG00000163947","ARHGEF3"
"ENSG00000183196","CHST6"
"ENSG00000065675","PRKCQ"
"ENSG00000102010","BMX"
"ENSG00000184557","SOCS3"
"ENSG00000056998","GYG2"
"ENSG00000151929","BAG3"
"ENSG00000019991","HGF"
"ENSG00000117643","MAN1C1"
"ENSG00000142089","IFITM3"
"ENSG00000240065","PSMB9"
"ENSG00000189377","CXCL17"
"ENSG00000115226","FNDC4"
"ENSG00000142733","MAP3K6"
"ENSG00000149658","YTHDF1"
"ENSG00000221963","APOL6"
"ENSG00000159403","C1R"
"ENSG00000187753","C9orf153"
"ENSG00000090339","ICAM1"
"ENSG00000196136","SERPINA3"
"ENSG00000117228","GBP1"
"ENSG00000131378","RFTN1"
"ENSG00000117318","ID3"
"ENSG00000173124","ACSM6"
"ENSG00000005059","MCUB"
"ENSG00000197415","VEPH1"
"ENSG00000168874","ATOH8"
"ENSG00000141434","MEP1B"
"ENSG00000013297","CLDN11"
"ENSG00000169313","P2RY12"
"ENSG00000026508","CD44"
"ENSG00000125430","HS3ST3B1"
"ENSG00000086544","ITPKC"
"ENSG00000060138","YBX3"
"ENSG00000159733","ZFYVE28"
"ENSG00000174963","ZIC4"
"ENSG00000174804","FZD4"
"ENSG00000175318","GRAMD2A"
"ENSG00000117525","F3"
"ENSG00000185736","ADARB2"
"ENSG00000169504","CLIC4"
"ENSG00000184210","DGAT2L6"
"ENSG00000021355","SERPINB1"
"ENSG00000151617","EDNRA"
"ENSG00000120889","TNFRSF10B"
"ENSG00000165966","PDZRN4"
"ENSG00000184497","TMEM255B"
"ENSG00000068650","ATP11A"
"ENSG00000077522","ACTN2"
"ENSG00000072110","ACTN1"
"ENSG00000291237","SOD2"
"ENSG00000253649","PRSS51"
"ENSG00000139083","ETV6"
"ENSG00000139209","SLC38A4"
"ENSG00000100344","PNPLA3"
"ENSG00000243197","TUSC7"
"ENSG00000170703","TTLL6"
"ENSG00000121005","CRISPLD1"
"ENSG00000103710","RASL12"
"ENSG00000100345","MYH9"
"ENSG00000184434","LRRC19"
"ENSG00000124749","COL21A1"
"ENSG00000125733","TRIP10"
"ENSG00000138079","SLC3A1"
"ENSG00000164687","FABP5"
"ENSG00000133048","CHI3L1"
"ENSG00000138271","GPR87"
"ENSG00000132561","MATN2"
"ENSG00000128284","APOL3"
"ENSG00000167772","ANGPTL4"
"ENSG00000163565","IFI16"
"ENSG00000177106","EPS8L2"
"ENSG00000187498","COL4A1"
"ENSG00000150687","PRSS23"
"ENSG00000131386","GALNT15"
"ENSG00000135697","BCO1"
"ENSG00000181016","LSMEM1"
"ENSG00000174946","GPR171"
"ENSG00000179583","CIITA"
"ENSG00000124762","CDKN1A"
"ENSG00000203805","PLPP4"
"ENSG00000143552","NUP210L"
"ENSG00000163840","DTX3L"
"ENSG00000099860","GADD45B"
"ENSG00000137193","PIM1"
"ENSG00000109846","CRYAB"
"ENSG00000137573","SULF1"
"ENSG00000147234","FRMPD3"
"ENSG00000078098","FAP"
"ENSG00000162645","GBP2"
"ENSG00000160691","SHC1"
"ENSG00000128274","A4GALT"
"ENSG00000198355","PIM3"
"ENSG00000204389","HSPA1A"
"ENSG00000006062","MAP3K14"
"ENSG00000163431","LMOD1"
"ENSG00000171223","JUNB"
"ENSG00000236699","ARHGEF38"
"ENSG00000204388","HSPA1B"
"ENSG00000137860","SLC28A2"
"ENSG00000106211","HSPB1"
"ENSG00000188766","SPRED3"
"ENSG00000111339","ART4"
"ENSG00000168140","VASN"
"ENSG00000185201","IFITM2"
"ENSG00000100504","PYGL"
"ENSG00000185507","IRF7"
"ENSG00000184489","PTP4A3"
"ENSG00000047457","CP"
"ENSG00000113369","ARRDC3"
"ENSG00000117594","HSD11B1"
"ENSG00000198342","ZNF442"
"ENSG00000115963","RND3"
"ENSG00000233670","PIRT"
"ENSG00000132274","TRIM22"
"ENSG00000152049","KCNE4"
"ENSG00000165030","NFIL3"
"ENSG00000162598","C1orf87"
"ENSG00000180914","OXTR"
"ENSG00000160221","GATD3A"
"ENSG00000130164","LDLR"
"ENSG00000182492","BGN"
"ENSG00000105877","DNAH11"
"ENSG00000120694","HSPH1"
"ENSG00000100626","GALNT16"
"ENSG00000187054","TMPRSS11A"
"ENSG00000154734","ADAMTS1"
"ENSG00000107338","SHB"
"ENSG00000075426","FOSL2"
"ENSG00000277400","MAFIP"
"ENSG00000140105","WARS"
"ENSG00000183963","SMTN"
"ENSG00000162493","PDPN"
"ENSG00000134531","EMP1"
"ENSG00000196843","ARID5A"
"ENSG00000105835","NAMPT"
"ENSG00000169302","STK32A"
"ENSG00000228696","ARL17B"
"ENSG00000143333","RGS16"
