"Ensembl","Gene_Symbols"
"ENSG00000116661","FBXO2"
"ENSG00000198830","HMGN2"
"ENSG00000049089","COL9A2"
"ENSG00000196517","SLC6A9"
"ENSG00000162390","ACOT11"
"ENSG00000184313","MROH7"
"ENSG00000243725","TTC4"
"ENSG00000116641","DOCK7"
"ENSG00000162433","AK4"
"ENSG00000137955","RABGGTB"
"ENSG00000137962","ARHGAP29"
"ENSG00000060718","COL11A1"
"ENSG00000134250","NOTCH2"
"ENSG00000178104","PDE4DIP"
"ENSG00000143376","SNX27"
"ENSG00000163479","SSR2"
"ENSG00000177807","KCNJ10"
"ENSG00000143315","PIGM"
"ENSG00000143157","POGK"
"ENSG00000143164","DCAF6"
"ENSG00000163485","ADORA1"
"ENSG00000162909","CAPN2"
"ENSG00000059588","TARBP1"
"ENSG00000143797","MBOAT2"
"ENSG00000115758","ODC1"
"ENSG00000143970","ASXL2"
"ENSG00000157833","GAREM2"
"ENSG00000171094","ALK"
"ENSG00000119729","RHOQ"
"ENSG00000138035","PNPT1"
"ENSG00000115464","USP34"
"ENSG00000068654","POLR1A"
"ENSG00000163075","CFAP221"
"ENSG00000123612","ACVR1C"
"ENSG00000007001","UPP2"
"ENSG00000152049","KCNE4"
"ENSG00000168918","INPP5D"
"ENSG00000154764","WNT7A"
"ENSG00000131374","TBC1D5"
"ENSG00000160746","ANO10"
"ENSG00000016391","CHDH"
"ENSG00000144736","SHQ1"
"ENSG00000114098","ARMC8"
"ENSG00000158186","MRAS"
"ENSG00000171121","KCNMB3"
"ENSG00000109689","STIM2"
"ENSG00000169299","PGM2"
"ENSG00000078177","N4BP2"
"ENSG00000138777","PPA2"
"ENSG00000168743","NPNT"
"ENSG00000174720","LARP7"
"ENSG00000164104","HMGB2"
"ENSG00000145495","MARCH6"
"ENSG00000133401","PDZD2"
"ENSG00000205838","TTC23L"
"ENSG00000164188","RANBP3L"
"ENSG00000067113","PLPP1"
"ENSG00000164182","NDUFAF2"
"ENSG00000153914","SREK1"
"ENSG00000038427","VCAN"
"ENSG00000080709","KCNN2"
"ENSG00000044115","CTNNA1"
"ENSG00000113212","PCDHB7"
"ENSG00000272674","PCDHB16"
"ENSG00000113721","PDGFRB"
"ENSG00000050767","COL23A1"
"ENSG00000124795","DEK"
"ENSG00000137338","PGBD1"
"ENSG00000197283","SYNGAP1"
"ENSG00000096093","EFHC1"
"ENSG00000124749","COL21A1"
"ENSG00000118482","PHF3"
"ENSG00000119899","SLC17A5"
"ENSG00000135336","ORC3"
"ENSG00000132424","PNISR"
"ENSG00000080546","SESN1"
"ENSG00000152894","PTPRK"
"ENSG00000227954","TARID"
"ENSG00000111961","SASH1"
"ENSG00000112539","C6orf118"
"ENSG00000146540","C7orf50"
"ENSG00000006468","ETV1"
"ENSG00000105926","MPP6"
"ENSG00000153814","JAZF1"
"ENSG00000146592","CREB5"
"ENSG00000122545","SEPTIN7"
"ENSG00000158683","PKD1L1"
"ENSG00000205307","SAP25"
"ENSG00000081803","CADPS2"
"ENSG00000164675","IQUB"
"ENSG00000106459","NRF1"
"ENSG00000164741","DLC1"
"ENSG00000147454","SLC25A37"
"ENSG00000104290","FZD3"
"ENSG00000253729","PRKDC"
"ENSG00000164830","OXR1"
"ENSG00000154188","ANGPT1"
"ENSG00000080608","PUM3"
"ENSG00000080298","RFX3"
"ENSG00000183354","KIAA2026"
"ENSG00000147862","NFIB"
"ENSG00000147872","PLIN2"
"ENSG00000197579","TOPORS"
"ENSG00000165092","ALDH1A1"
"ENSG00000106829","TLE4"
"ENSG00000135049","AGTPBP1"
"ENSG00000196739","COL27A1"
"ENSG00000106780","MEGF9"
"ENSG00000148180","GSN"
"ENSG00000175287","PHYHD1"
"ENSG00000196358","NTNG2"
"ENSG00000107317","PTGDS"
"ENSG00000067057","PFKP"
"ENSG00000078114","NEBL"
"ENSG00000185875","THNSL1"
"ENSG00000198915","RASGEF1A"
"ENSG00000108187","PBLD"
"ENSG00000099284","H2AFY2"
"ENSG00000138193","PLCE1"
"ENSG00000196233","LCOR"
"ENSG00000119950","MXI1"
"ENSG00000177030","DEAF1"
"ENSG00000050165","DKK3"
"ENSG00000187079","TEAD1"
"ENSG00000006071","ABCC8"
"ENSG00000121671","CRY2"
"ENSG00000134802","SLC43A3"
"ENSG00000167996","FTH1"
"ENSG00000149499","EML3"
"ENSG00000054965","FAM168A"
"ENSG00000175581","MRPL48"
"ENSG00000149260","CAPN5"
"ENSG00000149591","TAGLN"
"ENSG00000109944","JHY"
"ENSG00000010278","CD9"
"ENSG00000010295","IFFO1"
"ENSG00000123094","RASSF8"
"ENSG00000189079","ARID2"
"ENSG00000134294","SLC38A2"
"ENSG00000135424","ITGA7"
"ENSG00000111087","GLI1"
"ENSG00000153179","RASSF3"
"ENSG00000180881","CAPS2"
"ENSG00000187109","NAP1L1"
"ENSG00000139220","PPFIA2"
"ENSG00000151131","C12orf45"
"ENSG00000166046","TCP11L2"
"ENSG00000214029","ZNF891"
"ENSG00000151835","SACS"
"ENSG00000139508","SLC46A3"
"ENSG00000083642","PDS5B"
"ENSG00000133121","STARD13"
"ENSG00000102547","CAB39L"
"ENSG00000118946","PCDH17"
"ENSG00000134884","ARGLU1"
"ENSG00000165516","KLHDC2"
"ENSG00000012983","MAP4K5"
"ENSG00000126803","HSPA2"
"ENSG00000198732","SMOC1"
"ENSG00000197555","SIPA1L1"
"ENSG00000187097","ENTPD5"
"ENSG00000119640","ACYP1"
"ENSG00000119698","PPP4R4"
"ENSG00000069667","RORA"
"ENSG00000245750","DRAIC"
"ENSG00000173517","PEAK1"
"ENSG00000140395","WDR61"
"ENSG00000103723","AP3B2"
"ENSG00000140575","IQGAP1"
"ENSG00000176463","SLCO3A1"
"ENSG00000173575","CHD2"
"ENSG00000153446","C16orf89"
"ENSG00000103356","EARS2"
"ENSG00000122257","RBBP6"
"ENSG00000188322","SBK1"
"ENSG00000140939","NOL3"
"ENSG00000167703","SLC43A2"
"ENSG00000175061","SNHG29"
"ENSG00000128487","SPECC1"
"ENSG00000198242","RPL23A"
"ENSG00000184060","ADAP2"
"ENSG00000168259","DNAJC7"
"ENSG00000186868","MAPT"
"ENSG00000108387","SEPTIN4"
"ENSG00000170836","PPM1D"
"ENSG00000196704","AMZ2"
"ENSG00000153822","KCNJ16"
"ENSG00000260785","CASC17"
"ENSG00000133195","SLC39A11"
"ENSG00000170579","DLGAP1"
"ENSG00000154065","ANKRD29"
"ENSG00000082212","ME2"
"ENSG00000049759","NEDD4L"
"ENSG00000180011","ZADH2"
"ENSG00000276043","UHRF1"
"ENSG00000032444","PNPLA6"
"ENSG00000197044","ZNF441"
"ENSG00000198429","ZNF69"
"ENSG00000197647","ZNF433"
"ENSG00000257591","ZNF625"
"ENSG00000197857","ZNF44"
"ENSG00000198342","ZNF442"
"ENSG00000105483","CARD8"
"ENSG00000088881","EBF4"
"ENSG00000125772","GPCPD1"
"ENSG00000172264","MACROD2"
"ENSG00000101049","SGK2"
"ENSG00000124214","STAU1"
"ENSG00000177410","ZFAS1"
"ENSG00000125534","PPDPF"
"ENSG00000125520","SLC2A4RG"
"ENSG00000142188","TMEM50B"
"ENSG00000243927","MRPS6"
"ENSG00000198743","SLC5A3"
"ENSG00000205581","HMGN1"
"ENSG00000160307","S100B"
"ENSG00000100077","GRK3"
"ENSG00000100154","TTC28"
"ENSG00000198792","TMEM184B"
"ENSG00000100201","DDX17"
