"Ensembl","Gene_Symbols"
"ENSG00000125462","C1orf61"
"ENSG00000119787","ATL2"
"ENSG00000136297","MMD2"
"ENSG00000144057","ST6GAL2"
"ENSG00000151834","GABRA2"
"ENSG00000173334","TRIB1"
"ENSG00000065154","OAT"
"ENSG00000149090","PAMR1"
"ENSG00000187773","DIPK1C"
"ENSG00000162105","SHANK2"
"ENSG00000198797","BRINP2"
"ENSG00000135912","TTLL4"
"ENSG00000164398","ACSL6"
"ENSG00000171798","KNDC1"
"ENSG00000068078","FGFR3"
"ENSG00000103034","NDRG4"
"ENSG00000151474","FRMD4A"
"ENSG00000160781","PAQR6"
"ENSG00000185942","NKAIN3"
"ENSG00000075240","GRAMD4"
"ENSG00000112425","EPM2A"
"ENSG00000156510","HKDC1"
"ENSG00000157103","SLC6A1"
"ENSG00000148498","PARD3"
"ENSG00000204128","C2orf72"
"ENSG00000011405","PIK3C2A"
"ENSG00000099622","CIRBP"
"ENSG00000188290","HES4"
"ENSG00000197921","HES5"
"ENSG00000058668","ATP2B4"
"ENSG00000171130","ATP6V0E2"
"ENSG00000154928","EPHB1"
"ENSG00000105516","DBP"
"ENSG00000107611","CUBN"
"ENSG00000275832","ARHGAP23"
"ENSG00000106571","GLI3"
"ENSG00000128699","ORMDL1"
"ENSG00000139155","SLCO1C1"
"ENSG00000154319","FAM167A"
"ENSG00000065923","SLC9A7"
"ENSG00000069869","NEDD4"
"ENSG00000100360","IFT27"
"ENSG00000230561","CCDC192"
"ENSG00000132639","SNAP25"
"ENSG00000185950","IRS2"
"ENSG00000128578","STRIP2"
"ENSG00000198612","COPS8"
"ENSG00000245532","NEAT1"
"ENSG00000146856","AGBL3"
"ENSG00000196189","SEMA4A"
"ENSG00000128245","YWHAH"
"ENSG00000184232","OAF"
"ENSG00000179761","PIPOX"
"ENSG00000160014","CALM3"
"ENSG00000140859","KIFC3"
"ENSG00000148400","NOTCH1"
"ENSG00000184524","CEND1"
"ENSG00000198822","GRM3"
"ENSG00000062096","ARSF"
"ENSG00000033122","LRRC7"
"ENSG00000161267","BDH1"
"ENSG00000050438","SLC4A8"
"ENSG00000162882","HAAO"
"ENSG00000110436","SLC1A2"
"ENSG00000106003","LFNG"
"ENSG00000147119","CHST7"
"ENSG00000186998","EMID1"
"ENSG00000164761","TNFRSF11B"
"ENSG00000176204","LRRTM4"
"ENSG00000111670","GNPTAB"
"ENSG00000165186","PTCHD1"
"ENSG00000127472","PLA2G5"
"ENSG00000135423","GLS2"
"ENSG00000067082","KLF6"
"ENSG00000101144","BMP7"
"ENSG00000132824","SERINC3"
"ENSG00000196660","SLC30A10"
"ENSG00000010282","HHATL"
"ENSG00000124942","AHNAK"
"ENSG00000168309","FAM107A"
"ENSG00000137955","RABGGTB"
"ENSG00000274956","NKAIN3-IT1"
"ENSG00000103995","CEP152"
"ENSG00000005022","SLC25A5"
"ENSG00000135318","NT5E"
"ENSG00000138496","PARP9"
"ENSG00000181938","GINS3"
"ENSG00000245910","SNHG6"
"ENSG00000196739","COL27A1"
"ENSG00000154146","NRGN"
"ENSG00000112773","TENT5A"
"ENSG00000091844","RGS17"
"ENSG00000171617","ENC1"
"ENSG00000149269","PAK1"
"ENSG00000145337","PYURF"
"ENSG00000111652","COPS7A"
"ENSG00000170027","YWHAG"
"ENSG00000213619","NDUFS3"
"ENSG00000176903","PNMA1"
"ENSG00000163032","VSNL1"
"ENSG00000056736","IL17RB"
"ENSG00000109576","AADAT"
"ENSG00000063015","SEZ6"
"ENSG00000196678","ERI2"
"ENSG00000108946","PRKAR1A"
"ENSG00000100592","DAAM1"
"ENSG00000138757","G3BP2"
"ENSG00000152495","CAMK4"
"ENSG00000115762","PLEKHB2"
"ENSG00000151466","SCLT1"
"ENSG00000144857","BOC"
"ENSG00000092871","RFFL"
"ENSG00000189241","TSPYL1"
"ENSG00000277586","NEFL"
"ENSG00000102317","RBM3"
"ENSG00000147416","ATP6V1B2"
"ENSG00000255794","RMST"
"ENSG00000181804","SLC9A9"
"ENSG00000139970","RTN1"
"ENSG00000159023","EPB41"
"ENSG00000158186","MRAS"
"ENSG00000168916","ZNF608"
"ENSG00000137962","ARHGAP29"
"ENSG00000169710","FASN"
"ENSG00000185787","MORF4L1"
"ENSG00000010404","IDS"
"ENSG00000159713","TPPP3"
"ENSG00000227954","TARID"
"ENSG00000152822","GRM1"
"ENSG00000197360","ZNF98"
"ENSG00000165672","PRDX3"
"ENSG00000080546","SESN1"
"ENSG00000085063","CD59"
"ENSG00000064270","ATP2C2"
"ENSG00000170365","SMAD1"
"ENSG00000251562","MALAT1"
"ENSG00000177383","MAGEF1"
"ENSG00000134375","TIMM17A"
"ENSG00000108924","HLF"
"ENSG00000134986","NREP"
"ENSG00000180098","TRNAU1AP"
"ENSG00000111669","TPI1"
"ENSG00000123562","MORF4L2"
"ENSG00000025423","HSD17B6"
"ENSG00000108375","RNF43"
"ENSG00000154096","THY1"
"ENSG00000107736","CDH23"
"ENSG00000117152","RGS4"
"ENSG00000215277","RNF212B"
"ENSG00000156076","WIF1"
"ENSG00000121380","BCL2L14"
"ENSG00000078177","N4BP2"
"ENSG00000070087","PFN2"
"ENSG00000113387","SUB1"
"ENSG00000164061","BSN"
"ENSG00000147421","HMBOX1"
"ENSG00000100823","APEX1"
"ENSG00000131951","LRRC9"
"ENSG00000168356","SCN11A"
"ENSG00000125434","SLC25A35"
"ENSG00000164056","SPRY1"
"ENSG00000102547","CAB39L"
"ENSG00000176046","NUPR1"
"ENSG00000078053","AMPH"
"ENSG00000055208","TAB2"
"ENSG00000112851","ERBIN"
"ENSG00000183943","PRKX"
"ENSG00000128609","NDUFA5"
"ENSG00000099992","TBC1D10A"
"ENSG00000188649","CC2D2B"
"ENSG00000135469","COQ10A"
"ENSG00000169006","NTSR2"
"ENSG00000261701","HPR"
"ENSG00000198915","RASGEF1A"
"ENSG00000166436","TRIM66"
"ENSG00000035664","DAPK2"
"ENSG00000173258","ZNF483"
"ENSG00000170703","TTLL6"
"ENSG00000143153","ATP1B1"
"ENSG00000132199","ENOSF1"
"ENSG00000182508","LHFPL1"
"ENSG00000197168","NEK5"
"ENSG00000115944","COX7A2L"
"ENSG00000112053","SLC26A8"
"ENSG00000164924","YWHAZ"
"ENSG00000172247","C1QTNF4"
"ENSG00000182013","PNMA8A"
"ENSG00000144504","ANKMY1"
"ENSG00000174827","PDZK1"
"ENSG00000205363","INSYN1"
"ENSG00000006015","REX1BD"
"ENSG00000130529","TRPM4"
"ENSG00000162733","DDR2"
"ENSG00000133195","SLC39A11"
"ENSG00000166913","YWHAB"
"ENSG00000113916","BCL6"
"ENSG00000055955","ITIH4"
"ENSG00000176920","FUT2"
"ENSG00000182600","SNORC"
"ENSG00000264522","OTUD7B"
"ENSG00000144485","HES6"
"ENSG00000104833","TUBB4A"
"ENSG00000250479","CHCHD10"
"ENSG00000160741","CRTC2"
"ENSG00000260260","SNHG19"
"ENSG00000034677","RNF19A"
"ENSG00000063046","EIF4B"
"ENSG00000100276","RASL10A"
"ENSG00000156976","EIF4A2"
"ENSG00000227051","C14orf132"
