pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,1.60625559854909e-39,3.30888653301113e-37,1.63441895776255,-0.863142571787067,-3.60808783942881,77,RPS8|RPS12|RPL36A|RPL12|RPL35|RPL21|RPS29|RPL10|RPS15A|RPS9|RPS27A|RPL36|RPS24|RPL11|RPL22L1|RPL37|RPS13|RPS27|RPS10|RPL30|RPL34|RPS19|FAU|RPL26|RPL27A|RPL24|RPS18|RPL9|RPL19|RPS3A|RPL35A|RPL36AL|RPL41|RPL23A|RPL39|RPS11|RPS21|RPL29|RPLP2|RPL32|RPL22|RPL37A|RPS3|RPL27|RPL13|RPS7|RPLP1|RPS23|RPS28|RPL6|RPS16|RPL28|RPL38|RPL17|RPL10A|RPL7|RPS4X|RPL23|RPL18A|RPS5|RPS2|RPL18|RPL13A|RPL26L1|RPS26|RPS15|RPL8|RPL7A|RPS25|UBA52
KEGG_OXIDATIVE_PHOSPHORYLATION,7.27650629708113e-18,7.49480148599356e-16,1.0864405425825,-0.733863195341852,-2.9923786980476,66,ATP5ME|ATP5F1E|NDUFB7|COX7A2|COX7A1|NDUFS6|NDUFB1|NDUFB2|UQCRQ|COX5B|ATP5PD|NDUFA1|COX6C|NDUFS5|NDUFB8|COX17|UQCR10|NDUFA7|NDUFA3|UQCR11|COX8A|COX6B1|ATP5MC2|NDUFB3|ATP5MC1|ATP5MF|ATP5PF|NDUFC1|COX7C|NDUFB10|COX7B|COX4I1|NDUFA11|COX6A1|NDUFA6|ATP5PO|UQCRB|ATP6V1B1|NDUFC2|UQCRFS1|NDUFA4|ATP5F1D|NDUFA5|NDUFA8|COX5A|CYC1|UQCRH|ATP6V1F|ATP5MC3
HALLMARK_OXIDATIVE_PHOSPHORYLATION,4.1001782966873e-16,2.81545576372528e-14,1.03769615548758,-0.66327884444074,-2.84496602984555,88,ATP5ME|ATP5F1E|NDUFB7|COX7A2|NDUFS6|NDUFB1|NDUFB2|UQCRQ|COX5B|TIMM8B|ATP5PD|NDUFA1|SURF1|COX6C|NDUFB8|COX17|UQCR10|NDUFA7|NDUFA3|UQCR11|COX8A|COX6B1|ATP5MC2|NDUFB3|ATP5MC1|ATP5MF|ATP5PF|NDUFC1|COX7C|COX7B|COX4I1|BAX|COX6A1|NDUFA6|ATP5PO|UQCRB|NDUFC2|UQCRFS1|TIMM13|NDUFA4|TIMM10|ATP5F1D|MRPS12|NDUFA5|MRPL34|NDUFA8|COX5A|GPX4|CYC1|SLC25A5|UQCRH|ATP6V1F|ATP5MC3|IDH3B|ATP6V1E1|CYCS|ATP5PB|ISCU|NDUFB5|VDAC2
KEGG_PARKINSONS_DISEASE,1.18051310304793e-15,6.07964248069684e-14,1.01754479730988,-0.732896945114142,-2.93192511722088,60,ATP5F1E|NDUFB7|COX7A2|COX7A1|NDUFS6|NDUFB1|NDUFB2|UQCRQ|COX5B|ATP5PD|NDUFA1|COX6C|PARK7|NDUFS5|NDUFB8|UQCR10|NDUFA7|NDUFA3|UQCR11|COX8A|COX6B1|ATP5MC2|NDUFB3|ATP5MC1|ATP5PF|NDUFC1|COX7C|NDUFB10|COX7B|COX4I1|COX6A1|NDUFA6|ATP5PO|UQCRB|NDUFC2|UQCRFS1|NDUFA4|ATP5F1D|NDUFA5|NDUFA8|COX5A|CYC1|SLC25A5|UQCRH|ATP5MC3|SLC18A2|CYCS|ATP5PB|NDUFB5|VDAC2
KEGG_HUNTINGTONS_DISEASE,2.74641629370117e-15,1.13152351300488e-13,1.00731795687447,-0.672646264734552,-2.81855715526664,78,ATP5F1E|NDUFB7|COX7A2|COX7A1|NDUFS6|NDUFB1|POLR2J2|NDUFB2|UQCRQ|COX5B|ATP5PD|NDUFA1|COX6C|NDUFS5|POLR2L|NDUFB8|UQCR10|NDUFA7|NDUFA3|UQCR11|COX8A|COX6B1|ATP5MC2|NDUFB3|ATP5MC1|POLR2I|ATP5PF|NDUFC1|COX7C|NDUFB10|COX7B|COX4I1|BAX|COX6A1|NDUFA6|POLR2J|ATP5PO|UQCRB|NDUFC2|UQCRFS1|NDUFA4|AP2S1|ATP5F1D|NDUFA5|POLR2K|DCTN2|BDNF|NDUFA8|COX5A|CYC1|SLC25A5|UQCRH|ATP5MC3
KEGG_ALZHEIMERS_DISEASE,3.92969114868096e-14,1.34919396104713e-12,0.965327754226083,-0.692965097246128,-2.82859123913021,67,ATP5F1E|NDUFB7|COX7A2|COX7A1|NDUFS6|NDUFB1|NDUFB2|UQCRQ|COX5B|ATP5PD|NDUFA1|COX6C|NDUFS5|NDUFB8|UQCR10|NDUFA7|NDUFA3|UQCR11|COX8A|COX6B1|ATP5MC2|NDUFB3|ATP5MC1|PSENEN|ATP5PF|NDUFC1|COX7C|NDUFB10|COX7B|COX4I1|COX6A1|NDUFA6|ATP5PO|UQCRB|NDUFC2|UQCRFS1|NDUFA4|ATP5F1D|NDUFA5|NDUFA8|COX5A|CYC1|UQCRH|GAPDH|ATP5MC3
HALLMARK_INTERFERON_GAMMA_RESPONSE,1.3553744573475e-09,3.9886734030512e-08,0.788186810800237,0.603289990400262,2.29197602301165,80,EPSTI1|PSMB8|MX2|CD74|BATF2|VAMP5|HLA-DRB1|IFI44|FGL2|TNFAIP3|DDX60|OAS2|FCGR1A|PSMB9|CSF2RB|IRF8|SP110|IFI27|NLRC5|SAMD9L|HELZ2|IL10RA|BST2|IFI30|IL15|XAF1|NMI|PARP12|CMKLR1|IRF7|HLA-DQA1|IFITM3|KLRK1|CD86|PARP14|IFITM2|TXNIP|CASP4|PIM1|TNFSF10|NFKBIA|CASP1|PTPN6|LCP2|C1R|SECTM1|IL4R|TAP1|IFIH1
HALLMARK_KRAS_SIGNALING_UP,7.02557223200124e-08,1.80908484974032e-06,0.704975715167238,0.57884028098177,2.17959797879449,76,CD37|PSMB8|APOD|ITGB2|LAPTM5|TMEM176A|TNFAIP3|IKZF1|SPP1|F13A1|C3AR1|LCP1|LAT2|GYPC|IRF8|TMEM176B|FCER1G|ITGA2|PPP1R15A|PLVAP|ENG|IL10RA|GNG11|CMKLR1|SATB1|JUP|HKDC1|TMEM100|RELN|MALL|GPRC5B
HALLMARK_INTERFERON_ALPHA_RESPONSE,2.96358745934341e-07,6.78332240694159e-06,0.674962860011025,0.666542404997099,2.26200459800346,42,EPSTI1|PSMB8|CD74|BATF2|IFI44|DDX60|PSMB9|SP110|PARP9|IFI27|SAMD9L|HELZ2|BST2|IFI30|IL15|NMI|PARP12|IRF7|GBP2|IFITM3|GMPR|PARP14|IFITM2|TXNIP|ELF1|CASP1|CSF1|IL4R|TAP1|IFIH1|TENT5A
KEGG_LEISHMANIA_INFECTION,6.01516622442697e-07,1.23912424223196e-05,0.659444398037935,0.748877066848307,2.26305226531682,25,HLA-DOA|HLA-DPA1|HLA-DRA|ITGB2|NCF4|ITGAM|HLA-DRB1|CYBA|C3|FCGR1A|FCGR3A|TLR2|HLA-DMB|HLA-DQA1|HLA-DRB5|FCGR2A|NFKBIA|PTPN6
