Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	2	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	3	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	3	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	3	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	3	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	4	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	4	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	5	0.0327	0.11510399999999998	0.0	0.0	0.998044458431322	23.959720419178957
KEGG_OTHER_GLYCAN_DEGRADATION	5	0.6395	0.7893111111111111	0.0	0.0	0.9967596211080346	0.40818150579851525
KEGG_NON_HOMOLOGOUS_END_JOINING	5	0.4675	0.7096774193548386	0.0	0.0	0.9879864646244959	23.852475300964276
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	5	0.3354	0.638528	0.0	0.0	0.964492248559817	0.5063691398693424
KEGG_HISTIDINE_METABOLISM	5	0.0045	0.04048	0.0	0.0	0.9989044578889759	0.6972140554341509
KEGG_SULFUR_METABOLISM	5	0.8324	0.9043358024691359	0.0	0.0	0.9812062630682008	0.5447763703670618
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	5	0.4675	0.7096774193548386	0.0	0.0	0.9958996250026555	0.43126275370082967
KEGG_BUTANOATE_METABOLISM	6	0.1	0.275	0.0	0.0	0.9606965978379818	0.17334098957381017
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	6	0.2	0.4512820512820513	0.0	0.0	0.9958459975018454	0.22340680417223477
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	6	0.0088	0.0572	0.0	0.0	0.9983155881331278	0.687898023496162
KEGG_NITROGEN_METABOLISM	6	0.7286	0.8240410256410257	0.0	0.0	0.9569896364877423	23.930332282866207
KEGG_ALLOGRAFT_REJECTION	6	0.0249	0.0996	0.0	0.0	0.790300291667311	21.878785316283807
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	6	0.3182	0.6222577777777778	0.0	0.0	0.961162867843023	23.757271928322194
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	6	0.3533	0.638528	0.0	0.0	0.9855424991113054	0.20048985221198795
KEGG_LINOLEIC_ACID_METABOLISM	6	0.0019	0.023885714285714284	0.0	0.0	0.9439052917110192	23.677293746891223
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	7	0.7	0.8213333333333332	0.0	0.0	0.9570809348383849	0.5771462920193257
KEGG_MISMATCH_REPAIR	7	0.4	0.6901960784313725	0.0	0.0	0.9948321243448188	0.10380199141739559
