GENE_SYMBOLS,refseq_ids
RIIAD1,NM_001144956
RPS27,NM_001030
MORN2,NM_001145450
RPS27A,NM_001135592
PRADC1,NM_032319
TMSB10,NM_021103
COX5B,NM_001862
MZT2A,NM_001085365
COPS9,NM_001163424
RPL29,NM_000992
SNHG8,NR_003584
UQCRQ,NM_014402
ATOX1,NM_004045
NRN1,NM_001278710
MRPS18B,NM_014046
RPS10,NM_001014
PPIL1,NM_016059
COX7A2,NM_001366292
HDDC2,NM_016063
TOMM7,NM_019059
NDUFA5,NM_001282419
NDUFB2,NM_004546
POLR2K,NM_005034
SELENOH,NM_001321335
MRPL21,NM_181512
ATP5MG,NM_006476
RPL41,NM_001035267
GIHCG,NR_038269
VPS37B,NM_024667
NEDD8,NM_006156
SNRNP25,NM_024571
ANTKMT,NM_001271285
RPS15A,NM_001019
SNHG29,NM_152350
IER3IP1,NM_016097
UQCR11,NM_006830
MICOS13,NM_001308240
C19orf53,NM_014047
POLR2I,NM_006233
COX7A1,NM_001864
PET117,NM_001164811
DDT,NM_001084392
UQCR10,NM_001003684
RPS19BP1,NM_194326
NDUFA1,NM_004541
