GENE_SYMBOLS,refseq_ids
CCN1,NM_001554
BGLAP,NM_199173
FAM163A,NM_001329712
ERVMER61-1,NM_001012274
LYPLAL1-DT,NR_038845
WDR64,NM_001367482
RRM2,NM_001034
FOSL2,NM_005253
ABCG8,NM_001357321
TMEM185B,NM_024121
THSD7B,NM_001080427
CCDC150,NM_001080539
SNHG31,NR_110292
EFHB,NM_001330688
ZNF502,NM_001134440
FOXP1-IT1,NA
PLCXD2,NM_001134478
EPHB3,NM_004443
ADRA2C,NM_000683
WDR1,NM_005112
HS3ST1,NM_005114
TMEM33,NM_018126
KIAA1211,NA
PRDM8,NM_001099403
PLCXD3,NM_001005473
ANKRD55,NM_001039935
CD74,NM_001025158
TSBP1,NM_001286474
HCRTR2,NM_001384272
HINT3,NM_138571
THEMIS,NM_001010923
HEY1,NM_001040708
LYNX1,NM_001356370
UCK1,NM_001135954
PPP1R26,NM_014811
FBXW5,NM_018998
ITGB1-DT,NR_184020
SPOCK2,NM_001134434
SPTY2D1OS,NA
ACCS,NM_001127219
OR9Q1,NM_001005212
KLC2,NM_001134774
KRTAP5-11,NM_001005405
NRIP2,NM_031474
PDZRN4,NM_001164595
SLC38A2,NM_001307936
DNAH10OS,NM_001039894
GPR12,NM_005288
PPP1R36,NM_172365
ZFP36L1,NM_001244698
SLC28A2,NM_004212
CTXN2,NM_001145668
NPIPB11,NM_001310137
ORAI3,NM_152288
MMP15,NM_002428
CTDNEP1,NM_001143775
CYB5D1,NM_001330110
TMEM220,NM_001004313
PIPOX,NM_016518
EVI2B,NM_006495
ANKRD40,NM_052855
NPTX1,NM_002522
SEH1L,NM_001013437
ZNF440,NM_152357
ILVBL,NM_006844
LSR,NM_001260489
LENG9,NM_001301782
GZF1,NM_001317012
SLC5A3,NM_006933
NEFH,NM_021076
SUN2,NM_001199579
MID1,NM_000381
TMEM47,NM_031442
FOXO4,NM_001170931
ZBTB33,NM_001184742
