pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,2.30434408208443e-21,3.87129805790183e-19,1.19534448258848,0.824481487033978,1.95935479328844,71,RPS27|RPS21|RPL34|RPL9|RPL41|RPS13|FAU|RPL36A|RPLP2|RPL35A|RPS15A|RPL36AL|RPL21|RPL29|RPS29|RPL11|RPS28|RPS12|RPL35|RPL18|RPL7A|RPS10|RPS27A|RPL19|RPLP1|RPL30|RPS8|RPS24|RPL39|RPS15|RPS9|RPL26|RPS7|RPL18A|RPL38|RPS16|RPS3A|RPS2|RPL10|RPL37A|RPL24|RPL3|RPS23|RPL23|RPL32|RPL17|RPS19|RPS25|RPL27|RPS4X|RPL10A|RPL13|RPL27A|RPS6|RPS18|RPL12|RPL7|RSL24D1|RPS26|RPL15|RPL37|RPL23A|RPL8|RPL14|RPL6
KEGG_HUNTINGTONS_DISEASE,7.16313649328177e-10,6.01703465435669e-08,0.801215574617779,0.745710543066166,1.74569515460663,53,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|POLR2K|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|BAX|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|POLR2I|SLC25A5|COX6B1|NDUFB10|COX7C|COX7B|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5|POLR2L|AP2M1|NDUFA1|CYC1
KEGG_PARKINSONS_DISEASE,1.51865882704024e-08,8.50448943142536e-07,0.73376198835648,0.734374874162726,1.70830432752556,47,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|SLC25A5|COX6B1|NDUFB10|COX7C|COX7B|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5
KEGG_ALZHEIMERS_DISEASE,2.34936153458597e-08,9.37924265725429e-07,0.73376198835648,0.724971386451921,1.68967472948222,49,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|COX6B1|NDUFB10|COX7C|COX7B|FADD|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5
KEGG_OXIDATIVE_PHOSPHORYLATION,2.79144126703997e-08,9.37924265725429e-07,0.73376198835648,0.726422084240255,1.69680746706422,51,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5MF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|COX6B1|NDUFB10|ATP5ME|COX7C|COX7B|NDUFA4|COX17|NDUFB9|UQCRB|ATP5PD|NDUFB5
HALLMARK_OXIDATIVE_PHOSPHORYLATION,6.68372058389316e-07,1.87144176349008e-05,0.659444398037935,0.659541027553999,1.56120894326699,66,UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5MF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|BAX|TIMM8B|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|ATP5MC1|UQCRH|MRPL34|COX6C|SLC25A5|COX6B1|TIMM13|ATP5ME|COX7C|COX7B|NDUFA4|COX17|UQCRB|TIMM10|ATP5PD|CYCS|NDUFB5|NDUFA1|CYC1|LDHA|GPX4|COX8A|COX6A1|IDH3B|NDUFA7
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.000104345762791253,0.00250429830699006,0.538434096309916,0.729677321943691,1.62365899694298,24,COX7A1|UQCRQ|COX7A2|COX4I1|COX5B|UQCR11|UQCRFS1|UQCR10|UQCRH|COX6C|COX6B1|COX7C|COX7B|UQCRB|CYC1|COX8A|COX6A1
HALLMARK_MYC_TARGETS_V1,0.000535796781333576,0.0112517324080051,0.477270815362862,0.62831310837906,1.45249315688905,42,RPL34|HDDC2|LSM7|RANBP1|RPL18|RPS10|RPS2|MRPL9|LSM2|ERH|CCT7|RPS6|EEF1B2|APEX1|SET|H2AZ1|RPL14|RPL6|RPS5|NME1|RPS3|CYC1|LDHA|IMPDH2|VBP1|NPM1|PSMD8
HALLMARK_ADIPOGENESIS,0.0027997200279972,0.0522614405226144,0.274717458595242,0.619462739352608,1.41872388621543,36,UQCRQ|VEGFB|DDT|UQCR11|NDUFA5|NABP1|NDUFB7|UQCR10|COX7B|CHCHD10|CYC1|GPX4|PIM3|COX8A|COX6A1
KEGG_APOPTOSIS,0.013998600139986,0.235176482351765,0.121293105191013,0.740185173396857,1.51765574187163,10,IL1R1|ENDOG|BAX|TRADD|FADD|CYCS
