pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_RIBOSOME,2.16107012695826e-21,3.65220851455946e-19,1.19534448258848,0.823898781240444,1.94665212183233,71,RPS27|RPS21|RPL34|RPL9|RPL41|RPS13|FAU|RPL36A|RPLP2|RPL35A|RPS15A|RPL36AL|RPL21|RPL29|RPS29|RPL11|RPS28|RPS12|RPL35|RPL18|RPL7A|RPS10|RPS27A|RPL19|RPLP1|RPL30|RPS8|RPS24|RPL39|RPS15|RPS9|RPL26|RPS7|RPL18A|RPL38|RPS16|RPS3A|RPS2|RPL10|RPL37A|RPL24|RPL3|RPS23|RPL23|RPL32|RPL17|RPS19|RPS25|RPL27|RPS4X|RPL10A|RPL13|RPL27A|RPS6|RPS18|RPL12|RPL7|RSL24D1|RPS26|RPL15|RPL37|RPL23A|RPL8|RPL14|RPL6
KEGG_HUNTINGTONS_DISEASE,1.01018281562871e-09,8.53604479206256e-08,0.788186810800237,0.743107213293203,1.73193613317418,54,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|POLR2K|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|BAX|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|POLR2I|SLC25A5|COX6B1|NDUFB10|COX7C|COX7B|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5|POLR2L|AP2M1|NDUFA1|CYC1
KEGG_OXIDATIVE_PHOSPHORYLATION,2.45319968430562e-08,1.24551573982054e-06,0.73376198835648,0.725769157906602,1.68548509467108,51,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5MF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|COX6B1|NDUFB10|ATP5ME|COX7C|COX7B|NDUFA4|COX17|NDUFB9|UQCRB|ATP5PD|NDUFB5
KEGG_PARKINSONS_DISEASE,2.94796624809595e-08,1.24551573982054e-06,0.73376198835648,0.733721657457683,1.6953064377783,47,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|SLC25A5|COX6B1|NDUFB10|COX7C|COX7B|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5
KEGG_ALZHEIMERS_DISEASE,6.97370309378302e-08,2.35711164569866e-06,0.704975715167238,0.724316709183204,1.67774588417007,49,COX7A1|UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|NDUFS5|ATP5MC1|UQCRH|COX6C|COX6B1|NDUFB10|COX7C|COX7B|FADD|NDUFA4|NDUFB9|UQCRB|ATP5PD|CYCS|NDUFB5
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1.08665887360595e-06,3.06075582732342e-05,0.643551836150722,0.663533407012059,1.56012719428357,65,UQCRQ|NDUFS6|COX7A2|ATP5PF|ATP5MF|ATP5F1E|COX4I1|NDUFB3|NDUFB2|COX5B|UQCR11|NDUFB8|BAX|TIMM8B|NDUFA5|UQCRFS1|NDUFA6|NDUFB7|NDUFC1|UQCR10|ATP5MC1|UQCRH|MRPL34|COX6C|SLC25A5|COX6B1|TIMM13|ATP5ME|COX7C|COX7B|NDUFA4|COX17|UQCRB|TIMM10|ATP5PD|CYCS|NDUFB5|NDUFA1|CYC1|LDHA|GPX4|COX8A|COX6A1|IDH3B|NDUFA7|SURF1|MRPS12|TOMM22|ISCU|ATP6V1F
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.00015304108652043,0.00369484908885038,0.518848077743792,0.72808992832875,1.61051904504429,24,COX7A1|UQCRQ|COX7A2|COX4I1|COX5B|UQCR11|UQCRFS1|UQCR10|UQCRH|COX6C|COX6B1|COX7C|COX7B|UQCRB|CYC1|COX8A|COX6A1
HALLMARK_MYC_TARGETS_V1,0.000563272886661975,0.0118991397307342,0.477270815362862,0.639494372040061,1.46391322849372,40,RPL34|HDDC2|LSM7|RANBP1|RPL18|RPS10|RPS2|MRPL9|LSM2|ERH|CCT7|RPS6|EEF1B2|APEX1|SET|H2AZ1|RPL14|RPL6|RPS5|NME1|RPS3|CYC1|LDHA|IMPDH2|VBP1|NPM1|PSMD8
HALLMARK_ADIPOGENESIS,0.00104006956604479,0.0195301951846188,0.45505986738723,0.638712980843581,1.44998832708125,35,UQCRQ|VEGFB|DDT|UQCR11|NDUFA5|NABP1|NDUFB7|UQCR10|COX7B|CHCHD10|CYC1|GPX4|PIM3|COX8A|COX6A1
KEGG_APOPTOSIS,0.015998400159984,0.27037296270373,0.113318868985054,0.739477492050923,1.50670179656273,10,IL1R1|ENDOG|BAX|TRADD|FADD|CYCS
