Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_FOLATE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_PROTEIN_EXPORT	0	NA	NA	NA	NA	NA	NA
KEGG_CITRATE_CYCLE_TCA_CYCLE	0	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	0	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	0	NA	NA	NA	NA	NA	NA
KEGG_BASAL_TRANSCRIPTION_FACTORS	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_RNA_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	0	NA	NA	NA	NA	NA	NA
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	0	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	0	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0	NA	NA	NA	NA	NA	NA
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0	NA	NA	NA	NA	NA	NA
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_PYRUVATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	0	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	0	NA	NA	NA	NA	NA	NA
KEGG_PROPANOATE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_BETA_ALANINE_METABOLISM	0	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	0	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	1	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	1	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	1	NA	NA	NA	NA	NA	NA
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_FATTY_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ETHER_LIPID_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
