Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_PANCREAS_BETA_CELLS	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	2	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	2	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	3	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	4	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	4	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	4	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	4	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	4	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	5	0.3	0.4714285714285714	0.001	0.001	0.8278338286184125	23.24493979748341
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	5	0.2	0.3666666666666667	0.0	0.0	0.8350947383447979	20.838444116641263
HALLMARK_FATTY_ACID_METABOLISM	5	0.9	0.9428571428571428	0.0	0.0	0.8320407146583229	22.704367251575697
HALLMARK_KRAS_SIGNALING_UP	6	0.5	0.6282736842105263	1.0E-4	1.3333333333333334E-4	0.605501712053621	2.1665119415723795
HALLMARK_XENOBIOTIC_METABOLISM	6	0.3	0.4714285714285714	1.0E-4	1.3333333333333334E-4	0.5445441191149045	0.3874493315712758
HALLMARK_KRAS_SIGNALING_DN	6	0.4	0.5866666666666668	0.0	0.0	0.6392601286005546	1.2130119288888472
HALLMARK_CHOLESTEROL_HOMEOSTASIS	6	0.3	0.4714285714285714	1.0E-4	1.3333333333333334E-4	0.6264725658607795	23.219989227423337
HALLMARK_COMPLEMENT	6	0.0543	0.14932499999999999	1.0E-4	1.3333333333333334E-4	0.49331823846261064	23.46301359004771
HALLMARK_MYOGENESIS	6	0.0901	0.19822	0.0	0.0	0.550705761814501	21.28897869833346
HALLMARK_ANDROGEN_RESPONSE	6	0.5366	0.6282736842105263	0.0	0.0	0.7903417800328632	21.952835460868968
HALLMARK_GLYCOLYSIS	7	0.1	0.2	0.0	0.0	0.5977442654881059	1.9133449561920914
HALLMARK_COAGULATION	7	0.8	0.8800000000000001	0.0	0.0	0.4283109732549566	1.6125958458074385
HALLMARK_INFLAMMATORY_RESPONSE	7	0.3	0.4714285714285714	0.0	0.0	0.22809823159175185	1.1579859334131097
HALLMARK_IL2_STAT5_SIGNALING	8	0.0277	0.08705714285714286	0.0	0.0	0.5583954961876837	23.081637149541905
HALLMARK_ESTROGEN_RESPONSE_EARLY	8	0.4892	0.6282736842105263	0.0	0.0	0.7762180059297733	23.383889899080877
HALLMARK_UV_RESPONSE_DN	8	0.0869	0.19822	0.0	0.0	0.46840581259975345	3.4596197230653205
HALLMARK_P53_PATHWAY	9	0.1	0.2	0.0	0.0	0.8157606569269488	21.762978779075233
HALLMARK_DNA_REPAIR	9	0.1	0.2	0.0	0.0	0.9843445878835031	23.0476549038324
HALLMARK_APOPTOSIS	9	0.1	0.2	0.0	0.0	0.8859708923070447	21.448441442808353
HALLMARK_ADIPOGENESIS	9	0.3	0.4714285714285714	0.0	0.0	0.8573186930888386	21.760101787962704
HALLMARK_INTERFERON_GAMMA_RESPONSE	10	0.0	0.0	0.0	0.0	0.8063399504860337	21.659326592506186
HALLMARK_MTORC1_SIGNALING	10	0.9775	0.9775	0.0	0.0	0.6880200022116593	23.652022305656818
HALLMARK_MYC_TARGETS_V1	10	0.0019	0.01045	0.0	0.0	0.992019596990748	22.84491258435162
HALLMARK_ALLOGRAFT_REJECTION	10	0.2372	0.40141538461538456	0.0	0.0	0.8183499341993885	22.955182683255764
HALLMARK_HYPOXIA	10	0.0244	0.08705714285714286	0.0	0.0	0.8488577523498969	21.82300730164781
HALLMARK_ESTROGEN_RESPONSE_LATE	10	0.5426	0.6282736842105263	0.0	0.0	0.7899133540198436	23.042857695556815
HALLMARK_OXIDATIVE_PHOSPHORYLATION	11	0.011	0.0484	0.0	0.0	0.9463296779907324	22.932095437402893
HALLMARK_TNFA_SIGNALING_VIA_NFKB	14	1.0E-4	7.333333333333334E-4	0.0	0.0	0.7475530984239336	20.676785853013627
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	16	0.4	0.5866666666666668	0.0	0.0	0.5628388548263041	23.637309369087895
