"Ensembl","Gene_Symbols"
"ENSG00000188290","HES4"
"ENSG00000175756","AURKAIP1"
"ENSG00000187730","GABRD"
"ENSG00000130764","LRRC47"
"ENSG00000116288","PARK7"
"ENSG00000241563","CORT"
"ENSG00000116649","SRM"
"ENSG00000053372","MRTO4"
"ENSG00000142676","RPL11"
"ENSG00000198830","HMGN2"
"ENSG00000130770","ATP5IF1"
"ENSG00000242125","SNHG3"
"ENSG00000121769","FABP3"
"ENSG00000084623","EIF3I"
"ENSG00000162520","SYNC"
"ENSG00000142686","C1orf216"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000131238","PPT1"
"ENSG00000177868","SVBP"
"ENSG00000132768","DPH2"
"ENSG00000142937","RPS8"
"ENSG00000197780","TAF13"
"ENSG00000134248","LAMTOR5"
"ENSG00000134207","SYT6"
"ENSG00000163399","ATP1A1"
"ENSG00000143390","RFX5"
"ENSG00000143553","SNAPIN"
"ENSG00000177954","RPS27"
"ENSG00000143575","HAX1"
"ENSG00000179085","DPM3"
"ENSG00000163479","SSR2"
"ENSG00000215845","TSTD1"
"ENSG00000143222","UFC1"
"ENSG00000248485","PCP4L1"
"ENSG00000234741","GAS5"
"ENSG00000116194","ANGPTL1"
"ENSG00000143333","RGS16"
"ENSG00000162630","B3GALT2"
"ENSG00000174307","PHLDA3"
"ENSG00000159348","CYB5R1"
"ENSG00000182004","SNRPE"
"ENSG00000143742","SRP9"
"ENSG00000181218","HIST3H2A"
"ENSG00000168243","GNG4"
"ENSG00000203667","COX20"
"ENSG00000171161","ZNF672"
"ENSG00000171863","RPS7"
"ENSG00000115758","ODC1"
"ENSG00000228474","OST4"
"ENSG00000138085","ATRAID"
"ENSG00000115226","FNDC4"
"ENSG00000260025","CRIM1-DT"
"ENSG00000180398","MCFD2"
"ENSG00000143947","RPS27A"
"ENSG00000116005","PCYOX1"
"ENSG00000135624","CCT7"
"ENSG00000163170","BOLA3"
"ENSG00000115350","POLE4"
"ENSG00000135940","COX5B"
"ENSG00000152082","MZT2B"
"ENSG00000136718","IMP4"
"ENSG00000144227","NXPH2"
"ENSG00000154518","ATP5MC3"
"ENSG00000162972","MAIP1"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000127837","AAMP"
"ENSG00000144567","RETREG2"
"ENSG00000123989","CHPF"
"ENSG00000123999","INHA"
"ENSG00000171951","SCG2"
"ENSG00000188042","ARL4C"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000157103","SLC6A1"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000174748","RPL15"
"ENSG00000168028","RPSA"
"ENSG00000114784","EIF1B"
"ENSG00000188846","RPL14"
"ENSG00000187094","CCK"
"ENSG00000232112","TMA7"
"ENSG00000178035","IMPDH2"
"ENSG00000114383","TUSC2"
"ENSG00000088543","C3orf18"
"ENSG00000145050","MANF"
"ENSG00000259956","RBM15B"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000163932","PRKCD"
"ENSG00000113811","SELENOK"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000114125","RNF7"
"ENSG00000018408","WWTR1"
"ENSG00000174944","P2RY14"
"ENSG00000152580","IGSF10"
"ENSG00000008952","SEC62"
"ENSG00000136522","MRPL47"
"ENSG00000136521","NDUFB5"
"ENSG00000205981","DNAJC19"
"ENSG00000163888","CAMK2N2"
"ENSG00000182580","EPHB3"
"ENSG00000177383","MAGEF1"
"ENSG00000157005","SST"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000243449","C4orf48"
"ENSG00000188981","MSANTD1"
"ENSG00000168824","NSG1"
"ENSG00000163682","RPL9"
"ENSG00000145248","SLC10A4"
"ENSG00000145247","OCIAD2"
"ENSG00000157404","KIT"
"ENSG00000145337","PYURF"
"ENSG00000177432","NAP1L5"
"ENSG00000164032","H2AFZ"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000138741","TRPC3"
"ENSG00000109390","NDUFC1"
"ENSG00000145425","RPS3A"
"ENSG00000145431","PDGFC"
"ENSG00000164106","SCRG1"
"ENSG00000145494","NDUFS6"
"ENSG00000133398","MED10"
"ENSG00000173545","ZNF622"
"ENSG00000145592","RPL37"
"ENSG00000145741","BTF3"
"ENSG00000186468","RPS23"
"ENSG00000174695","TMEM167A"
"ENSG00000145681","HAPLN1"
"ENSG00000127184","COX7C"
"ENSG00000061455","PRDM6"
"ENSG00000169567","HINT1"
"ENSG00000164405","UQCRQ"
"ENSG00000213585","VDAC1"
"ENSG00000204956","PCDHGA1"
"ENSG00000113578","FGF1"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000170584","NUDCD2"
"ENSG00000184347","SLIT3"
"ENSG00000204681","GABBR1"
"ENSG00000241370","RPP21"
"ENSG00000234745","HLA-B"
"ENSG00000204439","C6orf47"
"ENSG00000204387","SNHG32"
"ENSG00000112473","SLC39A7"
"ENSG00000231500","RPS18"
"ENSG00000204220","PFDN6"
"ENSG00000112514","CUTA"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000214736","TOMM6"
"ENSG00000124659","TBCC"
"ENSG00000112667","DNPH1"
"ENSG00000204052","LRRC73"
"ENSG00000180992","MRPL14"
"ENSG00000250686","KHDRBS2-OT"
"ENSG00000112695","COX7A2"
"ENSG00000083099","LYRM2"
"ENSG00000123545","NDUFAF4"
"ENSG00000111907","TPD52L1"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000146386","ABRACL"
"ENSG00000112406","HECA"
"ENSG00000164440","TXLNB"
"ENSG00000169976","SF3B5"
"ENSG00000146469","VIP"
"ENSG00000178381","ZFAND2A"
"ENSG00000157778","PSMG3"
"ENSG00000122687","MRM2"
"ENSG00000106305","AIMP2"
"ENSG00000189043","NDUFA4"
"ENSG00000006468","ETV1"
"ENSG00000196683","TOMM7"
"ENSG00000172115","CYCS"
"ENSG00000106355","LSM5"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000132432","SEC61G"
"ENSG00000239789","MRPS17"
"ENSG00000164776","PHKG1"
"ENSG00000106153","CHCHD2"
"ENSG00000230358","SPDYE21P"
"ENSG00000106682","EIF4H"
"ENSG00000106244","PDAP1"
"ENSG00000241468","ATP5MF"
"ENSG00000221838","AP4M1"
"ENSG00000160813","PPP1R35"
"ENSG00000128564","VGF"
"ENSG00000214253","FIS1"
"ENSG00000205238","SPDYE2"
"ENSG00000128524","ATP6V1F"
"ENSG00000164898","FMC1"
"ENSG00000090266","NDUFB2"
"ENSG00000171130","ATP6V0E2"
"ENSG00000154328","NEIL2"
"ENSG00000104679","R3HCC1"
"ENSG00000120875","DUSP4"
"ENSG00000133872","SARAF"
"ENSG00000175324","LSM1"
"ENSG00000176907","TCIM"
"ENSG00000104332","SFRP1"
"ENSG00000078668","VDAC3"
"ENSG00000176209","SMIM19"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000176731","RBIS"
"ENSG00000156103","MMP16"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000147669","POLR2K"
"ENSG00000136999","CCN3"
"ENSG00000147684","NDUFB9"
"ENSG00000178719","GRINA"
"ENSG00000179091","CYC1"
"ENSG00000161016","RPL8"
"ENSG00000182307","C8orf33"
"ENSG00000155876","RRAGA"
"ENSG00000137100","DCTN3"
"ENSG00000175768","TOMM5"
"ENSG00000130222","GADD45G"
"ENSG00000106803","SEC61B"
"ENSG00000136888","ATP6V1G1"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000119335","SET"
"ENSG00000167136","ENDOG"
"ENSG00000165698","SPACA9"
"ENSG00000148303","RPL7A"
"ENSG00000148290","SURF1"
"ENSG00000148291","SURF2"
"ENSG00000130635","COL5A1"
"ENSG00000233016","SNHG7"
"ENSG00000244187","TMEM141"
"ENSG00000054148","PHPT1"
"ENSG00000187713","TMEM203"
"ENSG00000107537","PHYH"
"ENSG00000152457","DCLRE1C"
"ENSG00000171224","FAM241B"
"ENSG00000156042","CFAP70"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000171314","PGAM1"
"ENSG00000120053","GOT1"
"ENSG00000148840","PPRC1"
"ENSG00000173915","ATP5MD"
"ENSG00000023191","RNH1"
"ENSG00000177600","RPLP2"
"ENSG00000177700","POLR2L"
"ENSG00000110651","CD81"
"ENSG00000158042","MRPL17"
"ENSG00000166441","RPL27A"
"ENSG00000175348","TMEM9B"
"ENSG00000175356","SCUBE2"
"ENSG00000133805","AMPD3"
"ENSG00000110700","RPS13"
"ENSG00000134333","LDHA"
"ENSG00000085063","CD59"
"ENSG00000149084","HSD17B12"
"ENSG00000134575","ACP2"
"ENSG00000134809","TIMM10"
"ENSG00000211450","SELENOH"
"ENSG00000134825","TMEM258"
"ENSG00000204922","UQCC3"
"ENSG00000162191","UBXN1"
"ENSG00000185475","TMEM179B"
"ENSG00000184999","SLC22A10"
"ENSG00000167770","OTUB1"
"ENSG00000149761","NUDT22"
"ENSG00000173511","VEGFB"
"ENSG00000149806","FAU"
