"Ensembl","Gene_Symbols"
"ENSG00000142676","RPL11"
"ENSG00000130770","ATP5IF1"
"ENSG00000142937","RPS8"
"ENSG00000173846","PLK3"
"ENSG00000173660","UQCRH"
"ENSG00000143106","PSMA5"
"ENSG00000143387","CTSK"
"ENSG00000178796","RIIAD1"
"ENSG00000143436","MRPL9"
"ENSG00000177954","RPS27"
"ENSG00000116586","LAMTOR2"
"ENSG00000214866","DCDC2C"
"ENSG00000228474","OST4"
"ENSG00000260025","CRIM1-DT"
"ENSG00000188010","MORN2"
"ENSG00000143947","RPS27A"
"ENSG00000143977","SNRPG"
"ENSG00000135617","PRADC1"
"ENSG00000034510","TMSB10"
"ENSG00000168894","RNF181"
"ENSG00000135940","COX5B"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000172428","COPS9"
"ENSG00000196639","HRH1"
"ENSG00000162244","RPL29"
"ENSG00000114391","RPL24"
"ENSG00000138495","COX17"
"ENSG00000205981","DNAJC19"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000163682","RPL9"
"ENSG00000164032","H2AFZ"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000145425","RPS3A"
"ENSG00000145494","NDUFS6"
"ENSG00000127184","COX7C"
"ENSG00000164405","UQCRQ"
"ENSG00000204961","PCDHA9"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000037241","RPL26L1"
"ENSG00000124785","NRN1"
"ENSG00000204568","MRPS18B"
"ENSG00000231500","RPS18"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000137168","PPIL1"
"ENSG00000214736","TOMM6"
"ENSG00000124733","MEA1"
"ENSG00000112651","MRPL2"
"ENSG00000112667","DNPH1"
"ENSG00000180992","MRPL14"
"ENSG00000112695","COX7A2"
"ENSG00000188580","NKAIN2"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000196683","TOMM7"
"ENSG00000172115","CYCS"
"ENSG00000154678","PDE1C"
"ENSG00000062582","MRPS24"
"ENSG00000106153","CHCHD2"
"ENSG00000241468","ATP5MF"
"ENSG00000214253","FIS1"
"ENSG00000005075","POLR2J"
"ENSG00000128609","NDUFA5"
"ENSG00000090266","NDUFB2"
"ENSG00000175445","LPL"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000164919","COX6C"
"ENSG00000147669","POLR2K"
"ENSG00000107262","BAG1"
"ENSG00000175768","TOMM5"
"ENSG00000106803","SEC61B"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000244187","TMEM141"
"ENSG00000054148","PHPT1"
"ENSG00000187713","TMEM203"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000173915","ATP5MD"
"ENSG00000177600","RPLP2"
"ENSG00000177700","POLR2L"
"ENSG00000110700","RPS13"
"ENSG00000211450","SELENOH"
"ENSG00000134825","TMEM258"
"ENSG00000176340","COX8A"
"ENSG00000149806","FAU"
"ENSG00000175602","CCDC85B"
"ENSG00000197345","MRPL21"
"ENSG00000166025","AMOTL1"
"ENSG00000150316","CWC15"
"ENSG00000167283","ATP5MG"
"ENSG00000111639","MRPL51"
"ENSG00000256537","SMIM10L1"
"ENSG00000178449","COX14"
"ENSG00000135441","BLOC1S1"
"ENSG00000197728","RPS26"
"ENSG00000229117","RPL41"
"ENSG00000196465","MYL6B"
"ENSG00000257698","GIHCG"
"ENSG00000111786","SRSF9"
"ENSG00000122026","RPL21"
"ENSG00000132963","POMP"
"ENSG00000151778","SERP2"
"ENSG00000133112","TPT1"
"ENSG00000129559","NEDD8"
"ENSG00000213741","RPS29"
"ENSG00000165502","RPL36AL"
"ENSG00000165898","ISCA2"
"ENSG00000183648","NDUFB1"
"ENSG00000165948","IFI27L1"
"ENSG00000182512","GLRX5"
"ENSG00000156411","ATP5MPL"
"ENSG00000182117","NOP10"
"ENSG00000140259","MFAP1"
"ENSG00000137876","RSL24D1"
"ENSG00000137818","RPLP1"
"ENSG00000178741","COX5A"
"ENSG00000161981","SNRNP25"
"ENSG00000103254","ANTKMT"
"ENSG00000103363","ELOB"
"ENSG00000134419","RPS15A"
"ENSG00000169900","PYDC1"
"ENSG00000205220","PSMB10"
"ENSG00000103035","PSMD7"
"ENSG00000261609","GAN"
"ENSG00000131143","COX4I1"
"ENSG00000167705","RILP"
"ENSG00000127774","EMC6"
"ENSG00000142507","PSMB6"
"ENSG00000091640","SPAG7"
"ENSG00000219200","RNASEK"
"ENSG00000161970","RPL26"
"ENSG00000175061","SNHG29"
"ENSG00000168517","HEXIM2"
"ENSG00000159199","ATP5MC1"
"ENSG00000243678","NME2"
"ENSG00000172809","RPL38"
