Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_NOTCH_SIGNALING	11	0.5	0.6315789473684211	0.0	0.0	0.9810828782394354	23.987199865329885
HALLMARK_ANGIOGENESIS	12	0.0874	0.1748	0.0	0.0	0.9260240842970388	0.26024672893003875
HALLMARK_HEDGEHOG_SIGNALING	12	0.4548	0.6063999999999999	0.0	0.0	0.9881932490248376	0.2278222794561492
HALLMARK_APICAL_SURFACE	14	0.4	0.5647058823529412	0.0	0.0	0.9571173684018714	23.734218601360524
HALLMARK_PANCREAS_BETA_CELLS	15	0.2	0.32	0.0	0.0	0.9879535285977527	0.24469825917338278
HALLMARK_WNT_BETA_CATENIN_SIGNALING	15	0.3	0.45	0.0	0.0	0.9662593518471959	23.979715051373162
HALLMARK_IL6_JAK_STAT3_SIGNALING	17	0.3	0.45	0.0	0.0	0.9556423159452796	23.871255677316977
HALLMARK_TGF_BETA_SIGNALING	18	0.2	0.32	0.0	0.0	0.9780852593522863	0.10032375683014999
HALLMARK_INTERFERON_ALPHA_RESPONSE	22	0.0469	0.12506666666666666	0.0	0.0	0.8631814927991955	23.65231766208179
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	30	0.1	0.18461538461538463	0.0	0.0	0.9828160415932771	0.40192577852131106
HALLMARK_MYC_TARGETS_V2	31	0.9	0.9391304347826087	0.0	0.0	0.9811413550141436	0.13023490208704314
HALLMARK_CHOLESTEROL_HOMEOSTASIS	32	0.4	0.5647058823529412	0.0	0.0	0.974808707638412	0.15496307387997338
HALLMARK_SPERMATOGENESIS	34	0.9	0.9391304347826087	0.0	0.0	0.9780333640559927	0.17846198829122029
HALLMARK_PEROXISOME	34	0.9	0.9391304347826087	0.0	0.0	0.9823230716739789	0.2552557214241047
HALLMARK_ANDROGEN_RESPONSE	34	0.4	0.5647058823529412	0.0	0.0	0.9654808311313566	0.06964896407456157
HALLMARK_PROTEIN_SECRETION	36	0.0647	0.15527999999999997	0.0	0.0	0.9827825195911284	0.21406604141339014
HALLMARK_PI3K_AKT_MTOR_SIGNALING	37	0.1473	0.2525142857142857	0.0	0.0	0.9888032715115259	0.15753511286447017
HALLMARK_BILE_ACID_METABOLISM	39	0.5	0.6315789473684211	0.0	0.0	0.9741063220407815	23.994642029608947
HALLMARK_INFLAMMATORY_RESPONSE	40	0.4	0.5647058823529412	0.0	0.0	0.9508996985657238	23.968932692895617
HALLMARK_COAGULATION	42	0.2	0.32	0.0	0.0	0.9696736460857076	23.953622734278817
HALLMARK_ALLOGRAFT_REJECTION	45	0.1	0.18461538461538463	0.0	0.0	0.8805564536835515	0.011371977381597703
HALLMARK_INTERFERON_GAMMA_RESPONSE	50	0.1	0.18461538461538463	0.0	0.0	0.8978963123579967	23.755610510411728
HALLMARK_HEME_METABOLISM	53	0.5	0.6315789473684211	0.0	0.0	0.9839716043976544	0.04447606122801159
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	53	3.0E-4	0.0024	0.0	0.0	0.9831860070599789	0.3386448338478847
HALLMARK_COMPLEMENT	57	0.6	0.6857142857142857	0.0	0.0	0.9628003040333911	0.08901322201031793
HALLMARK_UV_RESPONSE_DN	57	0.0081	0.028799999999999996	0.0	0.0	0.988735447214696	0.03606363330176613
