Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	1	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	3	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	3	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	4	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	4	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	4	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	5	0.6	0.8181818181818182	0.0	0.0	0.9254959267666	23.02501882102636
HALLMARK_IL6_JAK_STAT3_SIGNALING	5	0.3	0.5625	0.0	0.0	0.9583968000438663	23.99857856231122
HALLMARK_INTERFERON_ALPHA_RESPONSE	5	0.2	0.4285714285714286	0.0	0.0	0.9925662150563846	0.07599343829582372
HALLMARK_SPERMATOGENESIS	6	0.3	0.5625	0.0	0.0	0.9221678766456084	22.653885833225797
HALLMARK_MITOTIC_SPINDLE	6	0.3	0.5625	0.0	0.0	0.9835227741051692	23.654069795852067
HALLMARK_MYC_TARGETS_V2	6	0.1	0.25	0.0	0.0	0.9275039333173232	0.30931873801056314
HALLMARK_ESTROGEN_RESPONSE_LATE	6	0.5	0.75	0.0	0.0	0.8993378241445347	23.384443431696795
HALLMARK_ADIPOGENESIS	6	0.3	0.5625	0.0	0.0	0.9684120141601108	23.387493378710644
HALLMARK_ALLOGRAFT_REJECTION	7	0.8	0.9965357142857143	0.0	0.0	0.8158340467123056	0.281290521690264
HALLMARK_E2F_TARGETS	8	0.8	0.9965357142857143	0.0	0.0	0.8877615740943781	0.9312487048765079
HALLMARK_ESTROGEN_RESPONSE_EARLY	8	1.0	1.0	0.0	0.0	0.8475365835712612	23.136526156656956
HALLMARK_COMPLEMENT	8	0.2	0.4285714285714286	0.0	0.0	0.9364384317481756	23.667197467228867
HALLMARK_UV_RESPONSE_DN	8	0.4	0.6666666666666667	0.0	0.0	0.8871098545878834	23.946000851719692
HALLMARK_INTERFERON_GAMMA_RESPONSE	9	0.3	0.5625	0.0	0.0	0.9753883168604947	23.51091669301344
HALLMARK_TNFA_SIGNALING_VIA_NFKB	9	0.1	0.25	0.0	0.0	0.9704112871397749	23.11012322448558
