GENE_SYMBOLS,refseq_ids
HES4,NM_001142467
CORT,NM_001302
RPS27,NM_001030
PCP4L1,NM_001102566
ANGPTL1,NM_001376763
RGS16,NM_002928
HIST3H2A,NA
OST4,NM_001134693
FNDC4,NM_022823
RPS27A,NM_001135592
LSM3,NM_014463
PRKCD,NM_001316327
P2RY14,NM_001081455
IGSF10,NM_001178145
CAMK2N2,NM_033259
SST,NM_001048
NCBP2AS2,NM_001355243
RPL35A,NM_000996
SLC10A4,NM_152679
NAP1L5,NM_153757
SNHG8,NR_003584
TRPC3,NM_001130698
SCRG1,NM_001329597
BTF3,NM_001037637
RPS23,NM_001025
FGF1,NM_000800
HLA-B,NM_005514
RPL10A,NM_007104
DNPH1,NM_006443
CLIC5,NM_001114086
HCRTR2,NM_001384272
ABRACL,NM_021243
VIP,NM_003381
TOMM7,NM_019059
CYCS,NM_018947
MRPS24,NM_032014
SNHG15,NR_003697
PHKG1,NM_001258459
SPDYE21P,NA
VGF,NM_003378
SPDYE2,NM_001031618
DUSP4,NM_001394
TCIM,NM_020130
CRH,NM_000756
SNHG6,NR_002599
CCN3,NM_002514
TOMM5,NM_001001790
DCLRE1C,NM_001033855
PGAM1,NM_001317079
MRPL17,NM_022061
RPS13,NM_001017
ACP2,NM_001131064
TIMM10,NM_012456
UBE2L6,NM_004223
SELENOH,NM_001321335
FAU,NM_001997
RPS25,NM_001028
COPS7A,NM_001164093
CCDC65,NM_001286957
COX14,NM_001257133
RPS26,NM_001029
DDIT3,NM_001195053
TSPAN31,NM_001330168
HELLPAR,NA
RPL36AL,NM_001001
SNAPC5,NM_001329613
CPLX3,NM_001030005
HDDC3,NM_001286451
RPS15A,NM_001019
TMEM208,NM_001318217
EMC6,NM_001014764
RPL26,NM_000987
OXLD1,NM_001039842
TGFB1,NM_000660
UBE2S,NM_014501
CHGB,NM_001819
LAMP5,NM_001199897
SMIM26,NM_001348957
SLC32A1,NM_080552
CBLN4,NM_080617
DDT,NM_001084392
SELENOM,NM_080430
RPS19BP1,NM_194326
MCHR1,NM_005297
NDUFB11,NM_001135998
RPL36A,NM_001199972
TCEAL8,NM_001006684
TCEAL7,NM_001348258
ATP6AP1,NM_001183
