GENE_SYMBOLS,refseq_ids
CORT,NM_001302
BTF3,NM_001037637
CRH,NM_000756
C8orf33,NM_023080
TCEAL8,NM_001006684
SELENOM,NM_080430
CCT7,NM_001009570
LSM3,NM_014463
SPCS1,NM_014041
RPL9,NM_000661
NDUFS6,NM_004553
TOMM7,NM_019059
RPL41,NM_001035267
ANTKMT,NM_001271285
SMIM26,NM_001348957
TMEM19,NM_018279
COX7A2,NM_001366292
ENTPD7,NM_001349962
ATP5PF,NM_001003696
DNPH1,NM_006443
EMC6,NM_001014764
ATOX1,NM_004045
DCTN3,NM_001281425
FAU,NM_001997
GORASP1,NM_001278789
RPL11,NM_000975
RPS8,NM_001012
LAMTOR5,NM_001382293
WDR77,NM_001317062
RPS27,NM_001030
HAX1,NM_001018837
PCP4L1,NM_001102566
COX20,NM_001312871
TMA7,NM_001329417
RPL35A,NM_000996
RPL34,NM_000995
NDUFC1,NM_001184986
RASGRF2,NM_006909
UQCRQ,NM_014402
TOMM6,NM_001134493
MEA1,NM_001318942
LRRC73,NM_001012974
HDDC2,NM_016063
RPS12,NM_001016
PSMG3,NM_001134340
ATP5MF,NM_001003713
RPL7A,NM_000972
DCLRE1C,NM_001033855
ATP5MD,NA
SELENOH,NM_001321335
CWC15,NM_001363371
TSPAN31,NM_001330168
RPL21,NM_000982
RPS29,NM_001030001
CORO2B,NM_001190456
NDUFB10,NM_004548
SEZ6L2,NM_001114099
RNASEK,NM_001004333
RPL23,NM_000978
PSMC5,NM_001199163
ASXL3,NM_030632
C18orf32,NM_001035005
RPS9,NM_001013
MRPS26,NM_030811
RPL36A,NM_001199972
TCEAL6,NM_001006938
S100A1,NM_006271
TOMM5,NM_001001790
MRM2,NM_013393
RPL36AL,NM_001001
COX4I1,NM_001318786
MIEF2,NM_001144900
NEDD8,NM_006156
MKX,NM_001242702
RPLP1,NM_001003
ELOB,NM_007108
RPS15A,NM_001019
MRPS23,NM_016070
RPS21,NM_001024
RPS14,NM_001025070
COPS7A,NM_001164093
ATP5F1E,NM_006886
UQCR10,NM_001003684
ATP1B2,NM_001303263
RPL18A,NM_000980
ATP5ME,NM_007100
RPS23,NM_001025
RPS10,NM_001014
COL21A1,NM_001318751
RBMS2,NM_001414459
NDUFB1,NM_004545
RPS13,NM_001017
PARK7,NM_001123377
C1orf122,NM_001142726
RPS27A,NM_001135592
HLA-B,NM_005514
RPL30,NM_000989
DCUN1D3,NM_173475
UQCR11,NM_006830
WDR34,NA
MRPL51,NM_016497
CHGB,NM_001819
SLIRP,NM_001267863
ATP5IF1,NM_016311
SEC62,NM_003262
CHCHD1,NM_203298
ATP5MPL,NA
UQCRB,NM_001199975
DCAF11,NM_001163484
NEIL2,NM_001135746
POLR2K,NM_005034
NDUFB9,NM_001278645
COX6B1,NM_001863
COX6C,NM_004374
IFI27L2,NM_032036
RBM11,NM_001320602
RUBCNL,NM_001286761
TOMM40,NM_001128916
HMGN2,NM_005517
MANF,NM_006010
ABRACL,NM_021243
RPLP2,NM_001004
TCEAL7,NM_001348258
NECAB2,NM_001329748
RPL29,NM_000992
C4orf48,NM_001141936
RAB24,NM_001031677
CHCHD2,NM_001320327
KRTCAP2,NM_173852
COPS9,NM_001163424
RPS28,NM_001031
MRPL40,NM_001318151
NDUFB11,NM_001135998
SET,NM_001122821
RPL24,NM_000986
CISD2,NM_001008388
SNHG8,NR_003584
RPS15,NM_001018
PET100,NM_001171155
RPL32,NM_000994
PHPT1,NM_001135860
HEPN1,NM_001037558
RPS26,NM_001029
GMPR2,NM_001002000
FNDC4,NM_022823
TMEM208,NM_001318217
NDUFA4,NM_002489
PDAP1,NM_014891
PIK3IP1,NM_001135911
MRPL47,NM_020409
RPL8,NM_000973
NCBP2AS2,NM_001355243
VBP1,NM_001303543
RPS19BP1,NM_194326
EEF1B2,NM_001037663
SNHG6,NR_002599
ERI2,NM_001142725
RPS24,NM_001026
RPL14,NM_001034996
MRPL46,NM_022163
RPL37A,NM_000998
COX7B,NM_001866
RPL39,NM_001000
SLC32A1,NM_080552
TANGO6,NM_024562
MDGA1,NM_153487
GADD45GIP1,NM_052850
TAF13,NM_005645
PPIL6,NM_001111298
FDX2,NM_001031734
NDUFB5,NM_001199957
LRRC42,NM_001256409
SNAPC5,NM_001329613
NDUFS5,NM_001184979
UQCRH,NM_001297565
NTNG1,NM_001113226
PCDH10,NM_020815
FGF1,NM_000800
AP4M1,NM_001363671
MRPL50,NM_019051
RPL35,NM_007209
RPS25,NM_001028
GDF11,NM_005811
ATXN7L3B,NM_001136262
MRPL57,NM_024026
HDDC3,NM_001286451
RPL26,NM_000987
RPL19,NM_000981
TIMM13,NM_012458
NDUFB7,NM_004146
UBE2S,NM_014501
CBLN4,NM_080617
MAGT1,NM_001367916
BEX4,NM_001080425
SEC61G,NM_001012456
RPS2,NM_002952
SLC25A5,NM_001152
DDT,NM_001084392
COX5B,NM_001862
NCR3LG1,NM_001009913
RCN1,NM_002901
NDUFB2,NM_004546
EPHX2,NM_001256482
SLC22A10,NM_001039752
MCHR1,NM_005297
MRPL14,NM_001318767
ENDOG,NM_004435
RPL18,NM_000979
MZT2B,NM_001330282
DDIT3,NM_001195053
SST,NM_001048
SNHG7,NM_032887
HELLPAR,NA
NME3,NM_002513
RPL10,NM_001256577
RAB5IF,NM_001199534
BEX1,NM_018476
CDHR2,NM_001171976
SPACA9,NM_001316897
ACP2,NM_001131064
RPH3AL,NM_001190411
EIF3I,NM_001394168
RPL27A,NM_000990
MC1R,NM_002386
RNF7,NM_001201370
DUSP4,NM_001394
LSM7,NM_016199
NDUFA13,NM_015965
UBL5,NM_001048241
RANBP1,NM_001278639
MRPS34,NM_001300900
NBR2,NM_005821
OPA3,NM_001017989
RPL17,NM_000985
COX7C,NM_001867
CCDC85B,NM_006848
RPS5,NM_001009
POLE4,NM_019896
SLC10A4,NM_152679
SLC35B1,NM_001278784
NR2F2,NM_001145155
SLC39A11,NM_001159770
RPL38,NM_000999
TTC9B,NM_152479
TCEAL2,NM_080390
ZNF134,NM_003435
RPL27,NM_000988
RPS3A,NM_001006
TCEAL5,NM_001012979
EMC7,NM_020154
TRPC3,NM_001130698
HES4,NM_001142467
ATRAID,NM_001170795
BOLA3,NM_001035505
RASGEF1C,NM_001031799
LYRM2,NM_020466
PSMB10,NM_002801
GPX4,NM_001039847
RPS16,NM_001020
TMEM160,NM_017854
MROH7,NM_001039464
B3GALT2,NM_003783
NDUFB3,NM_001257102
RGMB,NM_001012761
RPS19,NM_001022
DNAJC19,NM_001190233
ST8SIA2,NM_001330416
PCYOX1,NM_016297
DUSP28,NM_001033575
TMEM9B,NM_001286094
HIST3H2A,NA
MRPS24,NM_032014
VEGFB,NM_001243733
FAM81A,NM_152450
RPL13,NM_000977
AAMP,NM_001087
RETREG2,NM_001321109
PHKG1,NM_001258459
TMEM126A,NM_001244735
NAA16,NM_001110798
CCDC178,NM_001105528
POP4,NM_006627
POLR2I,NM_006233
RPS4X,NM_001007
TCEAL9,NM_001006612
ARL4C,NM_001282431
HTR2C,NM_000868
NDUFA1,NM_004541
NFIA,NM_001134673
SCRG1,NM_001329597
MDH2,NM_001282403
TMEM141,NM_032928
MYL6B,NM_001199629
DPH1,NM_001346574
ATP5PD,NM_001003785
GSS,NM_000178
CD59,NM_000611
CTSF,NM_003793
ATP5MC1,NM_001002027
TXLNB,NM_153235
ERH,NM_004450
ERVK13-1,NM_001012731
TIMM10,NM_012456
COX7A1,NM_001864
TMEM258,NM_014206
RPL3,NM_000967
FTCDNL1,NM_001350853
SYT4,NM_020783
SPDYE2,NM_001031618
OTUB1,NM_017670
PPP1R35,NM_001346938
CDK6,NM_001145306
ATP6V1F,NM_001198909
SELENOW,NM_003009
PCNA,NM_002592
GABARAPL1,NM_001363598
OMG,NM_002544
ATP5MC2,NM_001002031
NRIP2,NM_031474
ZBBX,NM_001199201
HTR5A,NM_024012
CCN3,NM_002514
POMP,NM_015932
ODC1,NM_001287188
COL5A1,NM_000093
SERF2,NM_001018108
TMEM115,NM_007024
PIM1,NM_001243186
RPL7,NM_000971
LRRC29,NA
BACH2,NM_001170794
CASP6,NM_001226
LSM4,NM_001252129
SYNGR3,NM_004209
ENTPD5,NM_001249
SNAPIN,NM_012437
CYCS,NM_018947
DRAP1,NM_006442
RPL23A,NM_000984
PSMB6,NM_001270481
PARD6A,NM_001037281
RPL37,NM_000997
HSD17B12,NM_016142
TSTD1,NM_001113205
PFDN6,NM_001185181
TPD52L1,NM_001003395
GRINA,NM_000837
IFITM3,NM_021034
TUBGCP4,NM_001286414
DHPS,NM_001206974
MANBAL,NM_001003897
OS9,NM_001017956
PDGFC,NM_016205
CUEDC2,NM_024040
PCDHGA1,NM_018912
BCKDK,NM_001122957
TMEM147,NM_001242597
SUMO1,NM_001005781
RDH14,NM_020905
ST6GAL1,NM_001353916
TBCC,NM_003192
SMOC2,NM_001166412
SURF1,NM_001280787
COX14,NM_001257133
TMED2,NM_001321445
TSR3,NM_001001410
OXLD1,NM_001039842
COA3,NM_001040431
USH2A,NM_007123
REX1BD,NM_001100418
PHLDA3,NM_012396
FIBP,NM_004214
ACYP1,NM_001107
LHX2,NM_004789
SVBP,NM_199342
MSANTD1,NM_001012982
MERTK,NM_006343
CLGN,NM_001130675
CKMT2,NM_001099735
TEX15,NM_001350162
ATP6AP2,NM_005765
OCIAD2,NM_001014446
RBM20,NM_001134363
WDR66,NA
ANGPTL1,NM_001376763
RPS18,NM_022551
HECA,NM_016217
LDHA,NM_001135239
MRTO4,NM_016183
MAP1LC3A,NM_032514
PANK4,NM_018216
MRPL21,NM_181512
SURF2,NM_001278928
UQCRFS1,NM_006003
RPL10A,NM_007104
RPS7,NM_001011
RPL15,NM_001253379
DBR1,NM_016216
CAMK2N2,NM_033259
RPS6,NM_001010
MCRIP2,NM_001331229
SAT2,NM_001320845
USE1,NM_018467
UFC1,NM_016406
KBTBD4,NM_001318716
ZXDB,NM_007157
VIP,NM_003381
PCBD1,NM_000281
RPL6,NM_000970
MDP1,NM_001199821
TMEM256,NM_152766
RPP25,NM_017793
IGFBP5,NM_000599
DRAIC,NR_026979
MRPL58,NM_001303265
FRMPD1,NM_001371223
TMEM132A,NM_017870
TINF2,NM_001099274
SCG5,NM_001144757
RUNDC1,NM_001321381
LAGE3,NM_006014
DAZAP2,NM_001136264
ARMCX3,NM_016607
CRYBG1,NM_001371242
SPSB3,NM_001324081
SF3A1,NM_001005409
R3HCC1,NM_001136108
CGGBP1,NM_001008390
ABI3BP,NM_001349329
SRSF9,NM_003769
NUDCD2,NM_001329991
CENPX,NM_001271006
SNHG3,NR_002909
EIF3D,NM_003753
FIS1,NM_016068
TIMM8B,NM_012459
NXPH2,NM_007226
CNDP2,NM_001168499
ERMN,NM_001009959
TXNDC17,NM_032731
TMSB4X,NM_021109
LSM5,NM_001130710
PURB,NM_033224
NAA38,NM_001320924
SNHG15,NR_003697
NEK6,NM_001145001
DBNDD2,NM_001048221
MMP16,NM_005941
MAGEF1,NM_022149
SPDYE21P,NA
EPHB3,NM_004443
PRKCD,NM_001316327
SCART1,NM_001033584
ALDOC,NM_005165
PTPN9,NM_002833
BEX2,NM_001168399
ROR2,NM_001318204
CFAP54,NM_001306084
CA3,NM_005181
AQP11,NM_001363477
DNAJB9,NM_012328
BTBD6,NM_001387567
CD81,NM_001297649
PCDH11X,NM_001168360
SSR2,NM_003145
RPSA,NM_001304288
C6orf47,NM_021184
ETV1,NM_001163147
DGCR6L,NM_033257
TAF9B,NM_015975
C12orf57,NM_001301834
PPT1,NM_000310
RBM15B,NM_013286
MED10,NM_032286
VGF,NM_003378
TCIM,NM_020130
NUDT22,NM_001128612
AHNAK,NM_001346445
BAX,NM_001291428
CYC1,NM_001916
CHCHD10,NM_001301339
ARMCX6,NM_001009584
SGK1,NM_001143676
FGFR2,NM_000141
USP5,NM_001098536
APOE,NM_000041
FXYD6,NM_001164831
PELI3,NM_001098510
APEX1,NM_001244249
LRRTM4,NM_001134745
H2AFZ,NA
TSEN34,NM_001077446
CUTA,NM_001014433
DPM3,NM_018973
ZNF853,NM_001353546
STOML2,NM_001287031
IMP4,NM_001320304
AMPD3,NM_000480
NAP1L5,NM_153757
PIM3,NM_001001852
NMNAT1,NM_001297778
RPAP1,NM_015540
PDE3A,NM_000921
SNHG21,NR_110096
CENPQ,NM_018132
SARAF,NM_001284239
POLR2L,NM_021128
CCNE1,NM_001238
MZT2A,NM_001085365
LPCAT2,NM_017839
RIC8A,NM_001286134
C11orf95,NA
VDAC1,NM_001401008
SCG2,NM_003469
TRAPPC2L,NM_001318524
RIPK2,NM_001375360
DKC1,NM_001142463
CYP3A5,NM_000777
P2RY14,NM_001081455
FAM66A,NR_026789
SNHG29,NM_152350
FTL,NM_000146
ZSCAN18,NM_001145542
DPM2,NM_001378436
SYT10,NM_198992
NDUFA6,NM_002490
SCUBE2,NM_001170690
PFDN5,NM_002624
DUSP12,NM_007240
USP19,NM_001199160
LRRC14,NM_001272036
GOT1,NM_002079
GAS5,NR_002578
PPP1R14A,NM_001243947
RPP21,NM_001199120
MRPS7,NM_015971
IMPDH2,NM_000884
SELENOK,NM_021237
WBP2,NM_001330499
CDKN2AIPNL,NM_080656
SRM,NM_003132
LNX2,NM_153371
ZPR1,NM_001317086
KRT10,NM_000421
NDUFA7,NM_005001
SMIM19,NM_001135674
KAT5,NM_001206833
VWA3A,NM_173615
ANAPC11,NM_001002244
LSM1,NM_014462
BLOC1S6,NM_001311255
H3F3B,NA
NHP2,NM_001034833
DEPP1,NM_007021
POP5,NM_015918
TMEM47,NM_031442
RPL12,NM_000976
DCHS1,NM_003737
TUSC2,NM_007275
COX17,NM_001382002
SNX8,NM_013321
NRAD1,NR_026955
MED11,NM_001001683
NME2,NM_001018137
SMDT1,NM_033318
BEX3,NM_001282674
SEPHS2,NM_012248
CRIM1-DT,NR_037631
SEMA3C,NM_001350120
CYB5R1,NM_016243
CHPF,NM_001195731
NDUFC2,NM_001204054
POGLUT3,NM_001363502
TEX30,NM_001286775
SRP14,NM_001309434
DEXI,NM_014015
ATP6V1G1,NM_004888
TGFB1,NM_000660
SSR4,NM_001204526
NDUFAF4,NM_014165
VPS4A,NM_013245
DNAJC14,NM_001394687
TACC3,NM_001410699
UQCC3,NM_001085372
SAMD5,NM_001030060
PCDH20,NM_022843
RUNX2,NM_001015051
TM7SF2,NM_001277233
PGAM1,NM_001317079
CD2BP2,NM_001243646
APTR,NR_038361
CDKN2A,NM_000077
CXADR,NM_001207063
SLC39A7,NM_001077516
TOP1MT,NM_001258446
PRKD1,NM_001330069
CCDC97,NM_001346100
RNF103,NM_001198951
TESPA1,NM_001098815
SNHG16,NR_038108
ZFAND2A,NM_001365381
CCNG1,NM_001364015
L3MBTL3,NM_001007102
KBTBD6,NM_152903
RSL24D1,NM_016304
STUB1,NM_001293197
ZFAS1,NR_003604
MAPK11,NM_002751
HSP90AA1,NM_001017963
FANCI,NM_001113378
CPLX3,NM_001030005
