"Ensembl","Gene_Symbols"
"ENSG00000168329","CX3CR1"
"ENSG00000197629","MPEG1"
"ENSG00000213316","LTC4S"
"ENSG00000142920","AZIN2"
"ENSG00000183036","PCP4"
"ENSG00000132744","ACY3"
"ENSG00000019485","PRDM11"
"ENSG00000104368","PLAT"
"ENSG00000166833","NAV2"
"ENSG00000245532","NEAT1"
"ENSG00000017427","IGF1"
"ENSG00000162849","KIF26B"
"ENSG00000161381","PLXDC1"
"ENSG00000269893","SNHG8"
"ENSG00000228789","HCG22"
"ENSG00000105639","JAK3"
"ENSG00000078328","RBFOX1"
"ENSG00000204634","TBC1D8"
"ENSG00000132405","TBC1D14"
"ENSG00000144331","ZNF385B"
"ENSG00000133019","CHRM3"
"ENSG00000175354","PTPN2"
"ENSG00000188641","DPYD"
"ENSG00000113916","BCL6"
"ENSG00000182674","KCNB2"
"ENSG00000185774","KCNIP4"
"ENSG00000143507","DUSP10"
"ENSG00000184672","RALYL"
"ENSG00000185760","KCNQ5"
"ENSG00000154162","CDH12"
"ENSG00000187672","ERC2"
"ENSG00000175606","TMEM70"
"ENSG00000117834","SLC5A9"
"ENSG00000196954","CASP4"
"ENSG00000165181","SHOC1"
"ENSG00000169933","FRMPD4"
"ENSG00000149418","ST14"
"ENSG00000145526","CDH18"
"ENSG00000232956","SNHG15"
"ENSG00000127507","ADGRE2"
"ENSG00000157168","NRG1"
"ENSG00000177575","CD163"
"ENSG00000166928","MS4A14"
"ENSG00000163162","RNF149"
"ENSG00000145703","IQGAP2"
"ENSG00000169504","CLIC4"
"ENSG00000160999","SH2B2"
"ENSG00000125810","CD93"
"ENSG00000135842","NIBAN1"
"ENSG00000064932","SBNO2"
"ENSG00000249859","PVT1"
"ENSG00000018280","SLC11A1"
"ENSG00000137193","PIM1"
"ENSG00000204577","LILRB3"
"ENSG00000105697","HAMP"
"ENSG00000174705","SH3PXD2B"
"ENSG00000177675","CD163L1"
"ENSG00000185666","SYN3"
"ENSG00000143546","S100A8"
"ENSG00000108950","FAM20A"
"ENSG00000089159","PXN"
"ENSG00000179593","ALOX15B"
"ENSG00000110090","CPT1A"
"ENSG00000025708","TYMP"
"ENSG00000260528","FAM157C"
"ENSG00000198626","RYR2"
"ENSG00000135048","CEMIP2"
"ENSG00000197249","SERPINA1"
"ENSG00000137393","RNF144B"
"ENSG00000185201","IFITM2"
"ENSG00000100292","HMOX1"
"ENSG00000103522","IL21R"
"ENSG00000107968","MAP3K8"
"ENSG00000204389","HSPA1A"
"ENSG00000119686","FLVCR2"
"ENSG00000275395","FCGBP"
"ENSG00000169122","FAM110B"
"ENSG00000284194","SCO2"
"ENSG00000100219","XBP1"
"ENSG00000152128","TMEM163"
"ENSG00000229140","CCDC26"
"ENSG00000163220","S100A9"
"ENSG00000231672","DIRC3"
"ENSG00000151726","ACSL1"
"ENSG00000128016","ZFP36"
"ENSG00000182541","LIMK2"
"ENSG00000120708","TGFBI"
"ENSG00000124491","F13A1"
"ENSG00000204388","HSPA1B"
"ENSG00000173281","PPP1R3B"
"ENSG00000168209","DDIT4"
"ENSG00000145050","MANF"
"ENSG00000113368","LMNB1"
"ENSG00000100979","PLTP"
"ENSG00000165030","NFIL3"
"ENSG00000165078","CPA6"
"ENSG00000179241","LDLRAD3"
"ENSG00000103257","SLC7A5"
"ENSG00000262655","SPON1"
"ENSG00000000938","FGR"
"ENSG00000173110","HSPA6"
"ENSG00000059804","SLC2A3"
"ENSG00000173391","OLR1"
"ENSG00000155660","PDIA4"
"ENSG00000044574","HSPA5"
"ENSG00000169071","ROR2"
"ENSG00000124762","CDKN1A"
"ENSG00000257335","MGAM"
"ENSG00000105835","NAMPT"
"ENSG00000184678","HIST2H2BE"
"ENSG00000198814","GK"
"ENSG00000143333","RGS16"
"ENSG00000120694","HSPH1"
"ENSG00000132002","DNAJB1"
"ENSG00000138135","CH25H"
"ENSG00000144642","RBMS3"
