Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_HEME_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	0	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V1	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	0	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	0	NA	NA	NA	NA	NA	NA
HALLMARK_ADIPOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	NA	NA	NA	NA	NA	NA
HALLMARK_DNA_REPAIR	0	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	0	NA	NA	NA	NA	NA	NA
HALLMARK_XENOBIOTIC_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	0	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	0	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	0	NA	NA	NA	NA	NA	NA
HALLMARK_FATTY_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_UP	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	1	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	1	NA	NA	NA	NA	NA	NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	1	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	NA	NA	NA	NA	NA	NA
HALLMARK_APOPTOSIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	1	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	1	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_GAMMA_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_COMPLEMENT	2	NA	NA	NA	NA	NA	NA
HALLMARK_MYOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_ALLOGRAFT_REJECTION	2	NA	NA	NA	NA	NA	NA
HALLMARK_P53_PATHWAY	3	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	3	NA	NA	NA	NA	NA	NA
HALLMARK_GLYCOLYSIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_LATE	3	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	5	0.4	0.5	0.0063	0.0063	0.735527942306581	0.6011118962745634
HALLMARK_HYPOXIA	5	0.27	0.45000000000000007	0.0011	0.001375	0.8132004553765331	22.775503858755506
HALLMARK_IL2_STAT5_SIGNALING	6	0.9	0.9	0.001	0.001375	0.5692136740749957	23.676001056397947
HALLMARK_MTORC1_SIGNALING	6	0.0939	0.23475	0.0	0.0	0.8172787146418768	22.30799364890793
