"Ensembl","Gene_Symbols"
"ENSG00000244405","ETV5"
"ENSG00000198369","SPRED2"
"ENSG00000115226","FNDC4"
"ENSG00000187678","SPRY4"
"ENSG00000131779","PEX11B"
"ENSG00000123444","KBTBD4"
"ENSG00000158792","SPATA2L"
"ENSG00000134375","TIMM17A"
"ENSG00000171130","ATP6V0E2"
"ENSG00000188766","SPRED3"
"ENSG00000132326","PER2"
"ENSG00000131238","PPT1"
"ENSG00000111652","COPS7A"
"ENSG00000103502","CDIPT"
"ENSG00000182952","HMGN4"
"ENSG00000124785","NRN1"
"ENSG00000100335","MIEF1"
"ENSG00000120875","DUSP4"
"ENSG00000144567","RETREG2"
"ENSG00000174109","C16orf91"
"ENSG00000147571","CRH"
"ENSG00000211450","SELENOH"
"ENSG00000240204","SMKR1"
"ENSG00000198042","MAK16"
"ENSG00000204386","NEU1"
"ENSG00000171314","PGAM1"
"ENSG00000174446","SNAPC5"
"ENSG00000128590","DNAJB9"
"ENSG00000163479","SSR2"
"ENSG00000180398","MCFD2"
"ENSG00000146386","ABRACL"
"ENSG00000148229","POLE3"
"ENSG00000197780","TAF13"
"ENSG00000136827","TOR1A"
"ENSG00000270170","NCBP2AS2"
"ENSG00000136521","NDUFB5"
"ENSG00000130193","THEM6"
"ENSG00000124120","TTPAL"
"ENSG00000168824","NSG1"
"ENSG00000197296","FITM2"
"ENSG00000182512","GLRX5"
"ENSG00000124659","TBCC"
"ENSG00000152291","TGOLN2"
"ENSG00000114503","NCBP2"
"ENSG00000161981","SNRNP25"
"ENSG00000136003","ISCU"
"ENSG00000104886","PLEKHJ1"
"ENSG00000184508","HDDC3"
"ENSG00000142686","C1orf216"
"ENSG00000100897","DCAF11"
"ENSG00000086598","TMED2"
"ENSG00000100784","RPS6KA5"
"ENSG00000102401","ARMCX3"
"ENSG00000198841","KTI12"
"ENSG00000100554","ATP6V1D"
"ENSG00000115661","STK16"
"ENSG00000157193","LRP8"
"ENSG00000110200","ANAPC15"
"ENSG00000124702","KLHDC3"
"ENSG00000130540","SULT4A1"
"ENSG00000147669","POLR2K"
"ENSG00000125510","OPRL1"
"ENSG00000168481","LGI3"
"ENSG00000237190","CDKN2AIPNL"
"ENSG00000102981","PARD6A"
"ENSG00000180044","C3orf80"
"ENSG00000181090","EHMT1"
"ENSG00000182013","PNMA8A"
"ENSG00000169255","B3GALNT1"
"ENSG00000196072","BLOC1S2"
"ENSG00000182916","TCEAL7"
"ENSG00000089248","ERP29"
"ENSG00000179918","SEPHS2"
"ENSG00000143575","HAX1"
"ENSG00000095139","ARCN1"
"ENSG00000136159","NUDT15"
"ENSG00000188542","DUSP28"
"ENSG00000187713","TMEM203"
"ENSG00000163888","CAMK2N2"
"ENSG00000175602","CCDC85B"
"ENSG00000168028","RPSA"
"ENSG00000177427","MIEF2"
"ENSG00000141698","NT5C3B"
"ENSG00000071553","ATP6AP1"
"ENSG00000104221","BRF2"
"ENSG00000100417","PMM1"
"ENSG00000187730","GABRD"
"ENSG00000115520","COQ10B"
"ENSG00000088543","C3orf18"
"ENSG00000178980","SELENOW"
"ENSG00000244187","TMEM141"
"ENSG00000183684","ALYREF"
"ENSG00000078177","N4BP2"
