"Ensembl","Gene_Symbols"
"ENSG00000169972","PUSL1"
"ENSG00000175756","AURKAIP1"
"ENSG00000242485","MRPL20"
"ENSG00000235098","ANKRD65"
"ENSG00000157911","PEX10"
"ENSG00000235169","SMIM1"
"ENSG00000116251","RPL22"
"ENSG00000237436","CAMTA1-DT"
"ENSG00000116288","PARK7"
"ENSG00000162444","RBP7"
"ENSG00000241563","CORT"
"ENSG00000173436","MICOS10"
"ENSG00000142676","RPL11"
"ENSG00000158055","GRHL3"
"ENSG00000117614","SYF2"
"ENSG00000204178","MACO1"
"ENSG00000158008","EXTL1"
"ENSG00000197245","FAM110D"
"ENSG00000142684","ZNF593"
"ENSG00000198830","HMGN2"
"ENSG00000126705","AHDC1"
"ENSG00000126698","DNAJC8"
"ENSG00000130770","ATP5IF1"
"ENSG00000121764","HCRTR1"
"ENSG00000160050","CCDC28B"
"ENSG00000162520","SYNC"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000043514","TRIT1"
"ENSG00000131238","PPT1"
"ENSG00000177868","SVBP"
"ENSG00000142937","RPS8"
"ENSG00000126088","UROD"
"ENSG00000173660","UQCRH"
"ENSG00000162373","BEND5"
"ENSG00000198841","KTI12"
"ENSG00000116209","TMEM59"
"ENSG00000116717","GADD45A"
"ENSG00000117114","ADGRL2"
"ENSG00000154451","GBP5"
"ENSG00000231999","LRRC8C-DT"
"ENSG00000122406","RPL5"
"ENSG00000198691","ABCA4"
"ENSG00000179902","C1orf194"
"ENSG00000031698","SARS"
"ENSG00000134248","LAMTOR5"
"ENSG00000184599","TAFA3"
"ENSG00000121851","POLR3GL"
"ENSG00000178096","BOLA1"
"ENSG00000266472","MRPS21"
"ENSG00000143443","C1orf56"
"ENSG00000163156","SCNM1"
"ENSG00000178796","RIIAD1"
"ENSG00000143436","MRPL9"
"ENSG00000197956","S100A6"
"ENSG00000143543","JTB"
"ENSG00000177954","RPS27"
"ENSG00000143612","C1orf43"
"ENSG00000143575","HAX1"
"ENSG00000163344","PMVK"
"ENSG00000179085","DPM3"
"ENSG00000163463","KRTCAP2"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000158716","DUSP23"
"ENSG00000132681","ATP1A4"
"ENSG00000215845","TSTD1"
"ENSG00000162755","KLHDC9"
"ENSG00000143256","PFDN2"
"ENSG00000143222","UFC1"
"ENSG00000248485","PCP4L1"
"ENSG00000117586","TNFSF4"
"ENSG00000234741","GAS5"
"ENSG00000143207","COP1"
"ENSG00000075391","RASAL2"
"ENSG00000230124","ACBD6"
"ENSG00000023572","GLRX2"
"ENSG00000203724","C1orf53"
"ENSG00000143851","PTPN7"
"ENSG00000182004","SNRPE"
"ENSG00000117691","NENF"
"ENSG00000136643","RPS6KC1"
"ENSG00000162910","MRPL55"
"ENSG00000143774","GUK1"
"ENSG00000133019","CHRM3"
"ENSG00000203667","COX20"
"ENSG00000153207","AHCTF1"
"ENSG00000035115","SH3YL1"
"ENSG00000143727","ACP1"
"ENSG00000171863","RPS7"
"ENSG00000151779","NBAS"
"ENSG00000184924","PTRHD1"
"ENSG00000115138","POMC"
"ENSG00000228474","OST4"
"ENSG00000138085","ATRAID"
"ENSG00000163795","ZNF513"
"ENSG00000115226","FNDC4"
"ENSG00000243147","MRPL33"
"ENSG00000158019","BABAM2"
"ENSG00000260025","CRIM1-DT"
"ENSG00000150938","CRIM1"
"ENSG00000152147","GEMIN6"
"ENSG00000188010","MORN2"
"ENSG00000011566","MAP4K3"
"ENSG00000250565","ATP6V1E2"
"ENSG00000143947","RPS27A"
"ENSG00000115504","EHBP1"
"ENSG00000143977","SNRPG"
"ENSG00000144036","EXOC6B"
"ENSG00000135617","PRADC1"
"ENSG00000187605","TET3"
"ENSG00000163170","BOLA3"
"ENSG00000204822","MRPL53"
"ENSG00000115350","POLE4"
"ENSG00000176204","LRRTM4"
"ENSG00000034510","TMSB10"
"ENSG00000286532","PARTICL"
"ENSG00000168894","RNF181"
"ENSG00000115561","CHMP3"
"ENSG00000135976","ANKRD36"
"ENSG00000135940","COX5B"
"ENSG00000075568","TMEM131"
"ENSG00000183513","COA5"
"ENSG00000115514","TXNDC9"
"ENSG00000153214","TMEM87B"
"ENSG00000125611","CHCHD5"
"ENSG00000088205","DDX18"
"ENSG00000144118","RALB"
"ENSG00000152082","MZT2B"
"ENSG00000136718","IMP4"
"ENSG00000173272","MZT2A"
"ENSG00000048991","R3HDM1"
"ENSG00000153237","CCDC148"
"ENSG00000144283","PKP4"
"ENSG00000184611","KCNH7"
"ENSG00000123607","TTC21B"
"ENSG00000172292","CERS6"
"ENSG00000154518","ATP5MC3"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000163499","CRYBA2"
"ENSG00000115661","STK16"
"ENSG00000135916","ITM2C"
"ENSG00000187514","PTMA"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000144619","CNTN4"
"ENSG00000196277","GRM7"
"ENSG00000171148","TADA3"
"ENSG00000254999","BRK1"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000174748","RPL15"
"ENSG00000172939","OXSR1"
"ENSG00000168028","RPSA"
"ENSG00000114784","EIF1B"
"ENSG00000188846","RPL14"
"ENSG00000008324","SS18L2"
"ENSG00000163817","SLC6A20"
"ENSG00000160799","CCDC12"
"ENSG00000181555","SETD2"
"ENSG00000164051","CCDC51"
"ENSG00000232112","TMA7"
"ENSG00000221883","ARIH2OS"
"ENSG00000177352","CCDC71"
"ENSG00000114395","CYB561D2"
"ENSG00000114767","RRP9"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000113811","SELENOK"
"ENSG00000144724","PTPRG"
"ENSG00000163380","LMOD3"
"ENSG00000113805","CNTN3"
"ENSG00000080224","EPHA6"
"ENSG00000114391","RPL24"
"ENSG00000144847","IGSF11"
"ENSG00000138495","COX17"
"ENSG00000163848","ZNF148"
"ENSG00000180697","C3orf22"
"ENSG00000172765","TMCC1"
"ENSG00000144868","TMEM108"
"ENSG00000163785","RYK"
"ENSG00000114125","RNF7"
"ENSG00000196428","TSC22D2"
"ENSG00000283154","IQCJ-SCHIP1"
"ENSG00000169064","ZBBX"
"ENSG00000008952","SEC62"
"ENSG00000163584","RPL22L1"
"ENSG00000136522","MRPL47"
"ENSG00000136521","NDUFB5"
"ENSG00000205981","DNAJC19"
"ENSG00000213139","CRYGS"
"ENSG00000163923","RPL39L"
"ENSG00000157005","SST"
"ENSG00000114503","NCBP2"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000243449","C4orf48"
"ENSG00000237765","FAM200B"
"ENSG00000185774","KCNIP4"
"ENSG00000280650","KCNIP4-IT1"
"ENSG00000169851","PCDH7"
"ENSG00000163682","RPL9"
"ENSG00000064042","LIMCH1"
"ENSG00000145247","OCIAD2"
"ENSG00000173542","MOB1B"
"ENSG00000156140","ADAMTS3"
"ENSG00000118816","CCNI"
"ENSG00000163319","MRPS18C"
"ENSG00000145337","PYURF"
"ENSG00000164032","H2AFZ"
"ENSG00000145354","CISD2"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000109390","NDUFC1"
"ENSG00000170153","RNF150"
"ENSG00000170390","DCLK2"
"ENSG00000145425","RPS3A"
"ENSG00000109756","RAPGEF2"
"ENSG00000174473","GALNTL6"
"ENSG00000151718","WWC2"
"ENSG00000164303","ENPP6"
"ENSG00000109536","FRG1"
"ENSG00000028310","BRD9"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000133398","MED10"
"ENSG00000169862","CTNND2"
"ENSG00000039139","DNAH5"
"ENSG00000038382","TRIO"
"ENSG00000173545","ZNF622"
"ENSG00000145604","SKP2"
"ENSG00000145592","RPL37"
"ENSG00000185305","ARL15"
"ENSG00000134056","MRPS36"
"ENSG00000145741","BTF3"
"ENSG00000164346","NSA2"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000185261","KIAA0825"
"ENSG00000169567","HINT1"
"ENSG00000164405","UQCRQ"
"ENSG00000113068","PFDN1"
"ENSG00000131495","NDUFA2"
"ENSG00000204963","PCDHA7"
"ENSG00000204961","PCDHA9"
"ENSG00000250120","PCDHA10"
"ENSG00000248383","PCDHAC1"
"ENSG00000112852","PCDHB2"
"ENSG00000173261","PLAC8L1"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000155868","MED7"
"ENSG00000170231","FABP6"
"ENSG00000170584","NUDCD2"
"ENSG00000181163","NPM1"
"ENSG00000037241","RPL26L1"
"ENSG00000146066","HIGD2A"
"ENSG00000169230","PRELID1"
"ENSG00000145912","NHP2"
"ENSG00000278970","HEIH"
"ENSG00000145945","FAM50B"
"ENSG00000124785","NRN1"
"ENSG00000111843","TMEM14C"
"ENSG00000225921","NOL7"
"ENSG00000187566","NHLRC1"
"ENSG00000111913","RIPOR2"
"ENSG00000182952","HMGN4"
"ENSG00000066379","ZNRD1"
"ENSG00000241370","RPP21"
"ENSG00000204568","MRPS18B"
"ENSG00000204498","NFKBIL1"
"ENSG00000204439","C6orf47"
"ENSG00000204438","GPANK1"
"ENSG00000204392","LSM2"
"ENSG00000204387","SNHG32"
"ENSG00000204315","FKBPL"
"ENSG00000204308","RNF5"
"ENSG00000204228","HSD17B8"
"ENSG00000231500","RPS18"
"ENSG00000204220","PFDN6"
