Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_TGF_BETA_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	0	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	0	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	0	NA	NA	NA	NA	NA	NA
HALLMARK_XENOBIOTIC_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	1	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	1	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1	NA	NA	NA	NA	NA	NA
HALLMARK_DNA_REPAIR	1	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	1	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V1	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	2	NA	NA	NA	NA	NA	NA
HALLMARK_OXIDATIVE_PHOSPHORYLATION	2	NA	NA	NA	NA	NA	NA
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	2	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	2	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	2	NA	NA	NA	NA	NA	NA
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3	NA	NA	NA	NA	NA	NA
HALLMARK_GLYCOLYSIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	3	NA	NA	NA	NA	NA	NA
HALLMARK_FATTY_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
HALLMARK_ADIPOGENESIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_P53_PATHWAY	4	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	4	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	4	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	4	NA	NA	NA	NA	NA	NA
HALLMARK_MYOGENESIS	4	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_LATE	4	NA	NA	NA	NA	NA	NA
HALLMARK_HYPOXIA	5	0.5	0.5296	0.0255	0.03825	0.8437906143450065	17.390472963897263
HALLMARK_MTORC1_SIGNALING	6	0.3	0.39999999999999997	0.2	0.2181818181818182	0.569966747756269	15.383891796440679
HALLMARK_ALLOGRAFT_REJECTION	6	0.5	0.5296	0.0011	0.0022	0.9415974048187405	18.040608576394437
HALLMARK_IL6_JAK_STAT3_SIGNALING	7	0.0309	0.11520000000000001	0.0013	0.0022285714285714283	0.7165911528431187	16.340230822190016
HALLMARK_APOPTOSIS	7	0.5296	0.5296	0.1552	0.18624	0.44028156912979827	17.147811329059195
HALLMARK_TNFA_SIGNALING_VIA_NFKB	8	0.1	0.2	0.098	0.13066666666666668	0.5614210915577967	16.101751786102852
HALLMARK_INTERFERON_ALPHA_RESPONSE	8	0.1	0.2	7.0E-4	0.0016799999999999999	0.7216987932178884	18.322803242724024
HALLMARK_KRAS_SIGNALING_UP	9	0.2	0.32	0.3	0.3	0.45463839179937304	15.437792032169572
HALLMARK_INFLAMMATORY_RESPONSE	11	0.0432	0.11520000000000001	0.0	0.0	0.8444033784302115	17.144019124755232
HALLMARK_IL2_STAT5_SIGNALING	12	0.3	0.39999999999999997	4.0E-4	0.0012000000000000001	0.6362767911785917	17.215430816889672
HALLMARK_COMPLEMENT	13	0.2	0.32	1.0E-4	4.0E-4	0.677682430566161	17.092063328613207
HALLMARK_INTERFERON_GAMMA_RESPONSE	15	0.1	0.2	0.0	0.0	0.8599136725793793	17.55734779699206
