Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	2	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	5	1.0	1.0	0.3	0.3705882352941176	0.34426582113512805	11.444500950196716
HALLMARK_KRAS_SIGNALING_DN	6	0.5	0.7	0.9	0.9	0.12575182571758026	2.9717565259481082
HALLMARK_SPERMATOGENESIS	6	0.6	0.7875	0.0072	0.013745454545454545	0.6581075155173648	10.650842247963633
HALLMARK_COAGULATION	6	0.7	0.8400000000000001	0.0065	0.01365	0.8201987174988661	9.8961018134621
HALLMARK_PANCREAS_BETA_CELLS	6	0.5	0.7	0.1688	0.22155000000000002	0.6481962131634934	11.746800789172319
HALLMARK_PROTEIN_SECRETION	6	0.2	0.38181818181818183	0.0	0.0	0.993001954045648	10.66209375743436
HALLMARK_PEROXISOME	7	1.0	1.0	0.0047	0.010966666666666668	0.6877964161196299	11.235789832082707
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	8	0.3	0.48461538461538456	0.0	0.0	0.9834292182260745	10.640518081043862
HALLMARK_BILE_ACID_METABOLISM	9	0.8	0.8400000000000001	3.0E-4	0.001575	0.7428808528629357	11.029222513572623
HALLMARK_COMPLEMENT	9	0.8	0.8400000000000001	0.0	0.0	0.9649982330725382	10.369365331836123
HALLMARK_INTERFERON_ALPHA_RESPONSE	9	0.2	0.38181818181818183	3.0E-4	0.001575	0.6369831240351678	10.432826940146596
HALLMARK_INFLAMMATORY_RESPONSE	9	0.8	0.8400000000000001	0.1601	0.22155000000000002	0.44141597656809073	10.947949571415398
HALLMARK_MITOTIC_SPINDLE	10	0.2	0.38181818181818183	0.5	0.525	0.19714047101298854	14.904227485572552
HALLMARK_MYC_TARGETS_V2	10	0.2	0.38181818181818183	0.0	0.0	0.7150966037465663	10.10537170404373
HALLMARK_HEME_METABOLISM	11	0.4	0.6000000000000001	5.0E-4	0.0021000000000000003	0.466796035803547	11.20406357962408
HALLMARK_APICAL_JUNCTION	11	0.4	0.6000000000000001	0.0543	0.08145000000000001	0.4605020164965947	10.70632557355225
HALLMARK_ESTROGEN_RESPONSE_EARLY	11	0.4	0.6000000000000001	0.4261	0.47095263157894734	0.3297374863216715	9.771914290449272
HALLMARK_E2F_TARGETS	12	0.1	0.2625	0.0	0.0	0.9635154786415714	10.859587629231001
HALLMARK_INTERFERON_GAMMA_RESPONSE	12	0.3	0.48461538461538456	0.0	0.0	0.7266396326988058	10.18852061049401
HALLMARK_TNFA_SIGNALING_VIA_NFKB	12	0.1	0.2625	0.0038	0.009975000000000001	0.6108255027163255	10.297042761032955
HALLMARK_ANDROGEN_RESPONSE	13	0.0048	0.01855	0.0393	0.06348461538461539	0.4006393597393541	14.287437551707498
HALLMARK_HYPOXIA	14	0.3	0.48461538461538456	0.0017	0.0051	0.6606546486002975	10.438710933210583
HALLMARK_ESTROGEN_RESPONSE_LATE	14	0.3	0.48461538461538456	0.0331	0.057925	0.5165293441324762	10.044472131059663
HALLMARK_UV_RESPONSE_UP	15	0.4	0.6000000000000001	0.0	0.0	0.8546475200623207	10.13853810003595
HALLMARK_G2M_CHECKPOINT	15	0.2	0.38181818181818183	0.0014	0.0049	0.6076437992472156	11.61423436239086
