Item ID	Item value	Change in Kuiper test statistic when item removed
CALCRL	0.00690829470891488	6.410256410256387E-4
GUCY1B1	0.473290263661391	6.410256410256387E-4
ROCK1	0.155428378947042	6.410256410256387E-4
ARAF	2.01860450202568	6.410256410256387E-4
ITPR2	-0.150924763776655	6.410256410256387E-4
MYL6B	0.805909374566022	6.410256410256387E-4
CACNA1D	-23.8523726424399	-0.019498272153633422
ADRA1D	0.57329240557272	6.410256410256387E-4
CACNA1C	0.20466112702596	6.410256410256387E-4
PLA2G6	1.81162137917647	6.410256410256387E-4
ADCY8	1.09640504659855	6.410256410256387E-4
ADRA1B	0.752268545421442	6.410256410256387E-4
PPP1CB	0.731155138019471	6.410256410256387E-4
PPP1CC	0.748145622164463	6.410256410256387E-4
KCNMB3	0.35366999667377	6.410256410256387E-4
MAPK1	-0.111810232954354	6.410256410256387E-4
PRKACA	0.268882958672063	6.410256410256387E-4
MAPK3	0.0321629923199049	6.410256410256387E-4
ARHGEF11	0.202731785020251	6.410256410256387E-4
PRKCG	-0.220331377402202	6.410256410256387E-4
MAP2K1	-0.308945752232018	6.410256410256387E-4
GUCY1A1	-1.56355781408623	6.410256410256387E-4
PRKCH	1.53757476883022	6.410256410256387E-4
PRKCE	0.336425604196517	6.410256410256387E-4
PRKCD	-0.0864084464067792	6.410256410256387E-4
ACTA2	-2.11958787610413	6.410256410256387E-4
MYL6	0.0822380173799244	6.410256410256387E-4
ADCY9	0.0732227245882134	6.410256410256387E-4
PLCB4	0.307011633574113	6.410256410256387E-4
ADORA2A	-1.84336300000736	6.410256410256387E-4
KCNMA1	-0.105179520260765	6.410256410256387E-4
GNAS	1.060328687736	6.410256410256387E-4
CALM3	0.253262909527649	6.410256410256387E-4
PRKCQ	0.102684646134061	6.410256410256387E-4
ARHGEF1	-0.0848239415046999	6.410256410256387E-4
CALM1	0.25553813472996	6.410256410256387E-4
PLCB1	0.0335041461756103	6.410256410256387E-4
PPP1R12B	0.106096592047952	6.410256410256387E-4
CALM2	0.49175517067912	6.410256410256387E-4
PLCB2	-0.829731785131186	6.410256410256387E-4
