Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_ANGIOGENESIS	0	NA	NA	NA	NA	NA	NA
HALLMARK_BILE_ACID_METABOLISM	0	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	0	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MITOTIC_SPINDLE	1	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	1	NA	NA	NA	NA	NA	NA
HALLMARK_PANCREAS_BETA_CELLS	1	NA	NA	NA	NA	NA	NA
HALLMARK_PEROXISOME	1	NA	NA	NA	NA	NA	NA
HALLMARK_INFLAMMATORY_RESPONSE	1	NA	NA	NA	NA	NA	NA
HALLMARK_PI3K_AKT_MTOR_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_DN	1	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	1	NA	NA	NA	NA	NA	NA
HALLMARK_KRAS_SIGNALING_DN	2	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_JUNCTION	2	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_EARLY	2	NA	NA	NA	NA	NA	NA
HALLMARK_HEDGEHOG_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_ANDROGEN_RESPONSE	2	NA	NA	NA	NA	NA	NA
HALLMARK_ESTROGEN_RESPONSE_LATE	2	NA	NA	NA	NA	NA	NA
HALLMARK_HEME_METABOLISM	3	NA	NA	NA	NA	NA	NA
HALLMARK_CHOLESTEROL_HOMEOSTASIS	3	NA	NA	NA	NA	NA	NA
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3	NA	NA	NA	NA	NA	NA
HALLMARK_COAGULATION	3	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	3	NA	NA	NA	NA	NA	NA
HALLMARK_E2F_TARGETS	4	NA	NA	NA	NA	NA	NA
HALLMARK_IL6_JAK_STAT3_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_ALPHA_RESPONSE	4	NA	NA	NA	NA	NA	NA
HALLMARK_UV_RESPONSE_UP	4	NA	NA	NA	NA	NA	NA
HALLMARK_HYPOXIA	4	NA	NA	NA	NA	NA	NA
HALLMARK_G2M_CHECKPOINT	4	NA	NA	NA	NA	NA	NA
HALLMARK_INTERFERON_GAMMA_RESPONSE	5	1.0	1.0	0.0	0.0	0.9858906558429222	0.26543316192795485
HALLMARK_COMPLEMENT	5	0.7	0.8749999999999999	4.0E-4	4.0E-4	0.9780185179708091	1.1267471645601368
HALLMARK_APOPTOSIS	5	0.7	0.8749999999999999	0.0	0.0	0.9658784995729873	0.29238164550700113
HALLMARK_GLYCOLYSIS	5	0.1	0.25	1.0E-4	1.3333333333333334E-4	0.995659217821711	1.119913028441974
HALLMARK_FATTY_ACID_METABOLISM	5	0.8	0.888888888888889	1.0E-4	1.3333333333333334E-4	0.995201816104647	0.6166725452999184
HALLMARK_KRAS_SIGNALING_UP	6	0.4	0.6666666666666667	0.0	0.0	0.9937445167972814	0.32154931312237856
HALLMARK_XENOBIOTIC_METABOLISM	6	0.4	0.6666666666666667	0.0	0.0	0.9186754542461163	0.04959172669094507
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6	0.8	0.888888888888889	0.0	0.0	0.9622406570154233	0.33323112147004175
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	6	0.4	0.6666666666666667	0.0	0.0	0.9933142220665306	0.9503768173941525
HALLMARK_MYOGENESIS	6	0.6	0.8571428571428572	0.0	0.0	0.9899731705255421	0.7640593535885887
HALLMARK_MTORC1_SIGNALING	7	0.2	0.4	0.0	0.0	0.8953151125675519	0.02428237505062205
HALLMARK_ADIPOGENESIS	7	0.0533	0.17766666666666667	0.0	0.0	0.9795087008226844	0.2776180570584205
HALLMARK_IL2_STAT5_SIGNALING	9	0.8	0.888888888888889	0.0	0.0	0.981946366149741	0.3730867247576699
HALLMARK_P53_PATHWAY	10	1.0	1.0	0.0	0.0	0.9754710563122838	0.4415292851267002
HALLMARK_ALLOGRAFT_REJECTION	10	0.0032	0.016	0.0	0.0	0.972729158415939	0.3646565890691853
HALLMARK_DNA_REPAIR	12	1.0	1.0	0.0	0.0	0.9894497864619609	0.5070294551592928
HALLMARK_MYC_TARGETS_V1	12	0.1	0.25	0.0	0.0	0.994185130268413	0.3874862010997614
HALLMARK_OXIDATIVE_PHOSPHORYLATION	26	0.1	0.25	0.0	0.0	0.9939424780016858	0.7551308356677346
