"Ensembl","Gene_Symbols"
"ENSG00000188976","NOC2L"
"ENSG00000188290","HES4"
"ENSG00000187608","ISG15"
"ENSG00000242485","MRPL20"
"ENSG00000078369","GNB1"
"ENSG00000142609","CFAP74"
"ENSG00000187730","GABRD"
"ENSG00000158109","TPRG1L"
"ENSG00000130764","LRRC47"
"ENSG00000116251","RPL22"
"ENSG00000041988","THAP3"
"ENSG00000142599","RERE"
"ENSG00000171603","CLSTN1"
"ENSG00000162441","LZIC"
"ENSG00000241563","CORT"
"ENSG00000116649","SRM"
"ENSG00000116685","KIAA2013"
"ENSG00000116688","MFN2"
"ENSG00000048707","VPS13D"
"ENSG00000142634","EFHD2"
"ENSG00000037637","FBXO42"
"ENSG00000127463","EMC1"
"ENSG00000053372","MRTO4"
"ENSG00000173436","MICOS10"
"ENSG00000158747","NBL1"
"ENSG00000158828","PINK1"
"ENSG00000244038","DDOST"
"ENSG00000189410","SH2D5"
"ENSG00000075151","EIF4G3"
"ENSG00000070831","CDC42"
"ENSG00000142676","RPL11"
"ENSG00000057757","PITHD1"
"ENSG00000001461","NIPAL3"
"ENSG00000117602","RCAN3"
"ENSG00000117614","SYF2"
"ENSG00000117643","MAN1C1"
"ENSG00000175087","PDIK1L"
"ENSG00000198830","HMGN2"
"ENSG00000253368","TRNP1"
"ENSG00000117751","PPP1R8"
"ENSG00000117748","RPA2"
"ENSG00000130770","ATP5IF1"
"ENSG00000130766","SESN2"
"ENSG00000116329","OPRD1"
"ENSG00000159023","EPB41"
"ENSG00000121766","ZCCHC17"
"ENSG00000084652","TXLNA"
"ENSG00000160050","CCDC28B"
"ENSG00000084623","EIF3I"
"ENSG00000175130","MARCKSL1"
"ENSG00000160062","ZBTB8A"
"ENSG00000162521","RBBP4"
"ENSG00000162520","SYNC"
"ENSG00000134684","YARS"
"ENSG00000116514","RNF19B"
"ENSG00000160094","ZNF362"
"ENSG00000146463","ZMYM4"
"ENSG00000126067","PSMB2"
"ENSG00000126070","AGO3"
"ENSG00000181817","LSM10"
"ENSG00000196449","YRDC"
"ENSG00000116954","RRAGC"
"ENSG00000214114","MYCBP"
"ENSG00000168653","NDUFS5"
"ENSG00000127603","MACF1"
"ENSG00000116983","HPCAL4"
"ENSG00000084072","PPIE"
"ENSG00000131238","PPT1"
"ENSG00000171793","CTPS1"
"ENSG00000065978","YBX1"
"ENSG00000117395","EBNA1BP2"
"ENSG00000159479","MED8"
"ENSG00000117410","ATP6V0B"
"ENSG00000142937","RPS8"
"ENSG00000162415","ZSWIM5"
"ENSG00000132780","NASP"
"ENSG00000085998","POMGNT1"
"ENSG00000173660","UQCRH"
"ENSG00000159658","EFCAB14"
"ENSG00000186160","CYP4Z1"
"ENSG00000186094","AGBL4"
"ENSG00000162373","BEND5"
"ENSG00000157077","ZFYVE9"
"ENSG00000154222","CC2D1B"
"ENSG00000134748","PRPF38A"
"ENSG00000162377","COA7"
"ENSG00000162385","MAGOH"
"ENSG00000162601","MYSM1"
"ENSG00000177606","JUN"
"ENSG00000162599","NFIA"
"ENSG00000132849","PATJ"
"ENSG00000162607","USP1"
"ENSG00000116641","DOCK7"
"ENSG00000185483","ROR1"
"ENSG00000116678","LEPR"
"ENSG00000142864","SERBP1"
"ENSG00000116717","GADD45A"
"ENSG00000162595","DIRAS3"
"ENSG00000033122","LRRC7"
"ENSG00000172260","NEGR1"
"ENSG00000184005","ST6GALNAC3"
"ENSG00000117069","ST6GALNAC5"
"ENSG00000180488","MIGA1"
"ENSG00000117114","ADGRL2"
"ENSG00000203943","SAMD13"
"ENSG00000153904","DDAH1"
"ENSG00000122417","ODF2L"
"ENSG00000213516","RBMXL1"
"ENSG00000171488","LRRC8C"
"ENSG00000069702","TGFBR3"
"ENSG00000189195","BTBD8"
"ENSG00000067208","EVI5"
"ENSG00000122406","RPL5"
"ENSG00000137962","ARHGAP29"
"ENSG00000117569","PTBP2"
"ENSG00000188641","DPYD"
"ENSG00000162627","SNX7"
"ENSG00000117600","PLPPR4"
"ENSG00000156876","SASS6"
"ENSG00000060718","COL11A1"
"ENSG00000162631","NTNG1"
"ENSG00000085433","WDR47"
"ENSG00000215717","TMEM167B"
"ENSG00000031698","SARS"
"ENSG00000143126","CELSR2"
"ENSG00000143106","PSMA5"
"ENSG00000134202","GSTM3"
"ENSG00000168679","SLC16A4"
"ENSG00000134248","LAMTOR5"
"ENSG00000116459","ATP5PB"
"ENSG00000155380","SLC16A1"
"ENSG00000163349","HIPK1"
"ENSG00000116752","BCAS2"
"ENSG00000009307","CSDE1"
"ENSG00000163399","ATP1A1"
"ENSG00000143061","IGSF3"
"ENSG00000065183","WDR3"
"ENSG00000131779","PEX11B"
"ENSG00000265241","RBM8A"
"ENSG00000272031","ANKRD34A"
"ENSG00000121851","POLR3GL"
"ENSG00000178104","PDE4DIP"
"ENSG00000159164","SV2A"
"ENSG00000136631","VPS45"
"ENSG00000143401","ANP32E"
"ENSG00000143374","TARS2"
"ENSG00000163131","CTSS"
"ENSG00000143379","SETDB1"
"ENSG00000143443","C1orf56"
"ENSG00000143553","SNAPIN"
"ENSG00000143621","ILF2"
"ENSG00000143543","JTB"
"ENSG00000177954","RPS27"
"ENSG00000143612","C1orf43"
"ENSG00000143575","HAX1"
"ENSG00000160710","ADAR"
"ENSG00000163344","PMVK"
"ENSG00000179085","DPM3"
"ENSG00000163463","KRTCAP2"
"ENSG00000116521","SCAMP3"
"ENSG00000132718","SYT11"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000163468","CCT3"
"ENSG00000116604","MEF2D"
"ENSG00000163382","NAXE"
"ENSG00000160818","GPATCH4"
"ENSG00000143321","HDGF"
"ENSG00000177807","KCNJ10"
"ENSG00000162728","KCNJ9"
"ENSG00000143256","PFDN2"
"ENSG00000158793","NIT1"
"ENSG00000248485","PCP4L1"
"ENSG00000081721","DUSP12"
"ENSG00000143198","MGST3"
"ENSG00000143183","TMCO1"
"ENSG00000143190","POU2F1"
"ENSG00000143158","MPC2"
"ENSG00000143164","DCAF6"
"ENSG00000143155","TIPRL"
"ENSG00000143153","ATP1B1"
"ENSG00000143156","NME7"
"ENSG00000075945","KIFAP3"
"ENSG00000117533","VAMP4"
"ENSG00000010165","EEF1AKNMT"
"ENSG00000197959","DNM3"
"ENSG00000162753","SLC9C2"
"ENSG00000234741","GAS5"
"ENSG00000152061","RABGAP1L"
"ENSG00000143207","COP1"
"ENSG00000116183","PAPPA2"
"ENSG00000152092","ASTN1"
"ENSG00000198797","BRINP2"
"ENSG00000075391","RASAL2"
"ENSG00000116191","RALGPS2"
"ENSG00000116194","ANGPTL1"
"ENSG00000135837","CEP350"
"ENSG00000230124","ACBD6"
"ENSG00000143324","XPR1"
"ENSG00000135821","GLUL"
"ENSG00000143333","RGS16"
"ENSG00000135824","RGS8"
"ENSG00000162670","BRINP3"
"ENSG00000134376","CRB1"
"ENSG00000213047","DENND1B"
"ENSG00000134369","NAV1"
"ENSG00000183155","RABIF"
"ENSG00000159346","ADIPOR1"
"ENSG00000182004","SNRPE"
"ENSG00000117280","RAB29"
"ENSG00000143469","SYT14"
"ENSG00000143473","KCNH1"
"ENSG00000136643","RPS6KC1"
"ENSG00000067533","RRP15"
"ENSG00000228063","LYPLAL1-DT"
"ENSG00000118873","RAB3GAP2"
"ENSG00000116141","MARK1"
"ENSG00000143771","CNIH4"
"ENSG00000143742","SRP9"
"ENSG00000143811","PYCR2"
"ENSG00000182827","ACBD3"
"ENSG00000143776","CDC42BPA"
"ENSG00000143761","ARF1"
"ENSG00000162910","MRPL55"
"ENSG00000181218","HIST3H2A"
"ENSG00000168159","RNF187"
"ENSG00000154429","CCSAP"
"ENSG00000143633","C1orf131"
"ENSG00000135766","EGLN1"
"ENSG00000173726","TOMM20"
"ENSG00000168243","GNG4"
"ENSG00000143669","LYST"
"ENSG00000116977","LGALS8"
"ENSG00000198626","RYR2"
"ENSG00000155816","FMN2"
"ENSG00000182901","RGS7"
"ENSG00000117009","KMO"
"ENSG00000117020","AKT3"
"ENSG00000185420","SMYD3"
"ENSG00000143653","SCCPDH"
"ENSG00000153207","AHCTF1"
"ENSG00000171163","ZNF692"
"ENSG00000143727","ACP1"
"ENSG00000186487","MYT1L"
"ENSG00000171865","RNASEH1"
"ENSG00000171863","RPS7"
"ENSG00000115738","ID2"
"ENSG00000134308","YWHAQ"
"ENSG00000115756","HPCAL1"
"ENSG00000115758","ODC1"
"ENSG00000143870","PDIA6"
"ENSG00000162975","KCNF1"
"ENSG00000178295","GEN1"
"ENSG00000183891","TTC32"
"ENSG00000055917","PUM2"
"ENSG00000118960","HS1BP3"
"ENSG00000119771","KLHL29"
"ENSG00000084676","NCOA1"
"ENSG00000138101","DTNB"
"ENSG00000157851","DPYSL5"
"ENSG00000084693","AGBL5"
"ENSG00000228474","OST4"
"ENSG00000138028","CGREF1"
"ENSG00000138085","ATRAID"
"ENSG00000115204","MPV17"
"ENSG00000138002","IFT172"
"ENSG00000115226","FNDC4"
"ENSG00000243943","ZNF512"
"ENSG00000198522","GPN1"
"ENSG00000119760","SUPT7L"
"ENSG00000243147","MRPL33"
"ENSG00000171174","RBKS"
"ENSG00000162961","DPY30"
"ENSG00000115760","BIRC6"
"ENSG00000055332","EIF2AK2"
"ENSG00000115816","CEBPZ"
"ENSG00000163171","CDC42EP3"
"ENSG00000188010","MORN2"
"ENSG00000011566","MAP4K3"
"ENSG00000183023","SLC8A1"
"ENSG00000138036","DYNC2LI1"
"ENSG00000138079","SLC3A1"
"ENSG00000138078","PREPL"
"ENSG00000171132","PRKCE"
"ENSG00000180398","MCFD2"
"ENSG00000095002","MSH2"
"ENSG00000138081","FBXO11"
"ENSG00000179915","NRXN1"
"ENSG00000068912","ERLEC1"
"ENSG00000115310","RTN4"
"ENSG00000143947","RPS27A"
"ENSG00000115355","CCDC88A"
"ENSG00000163001","CFAP36"
"ENSG00000115464","USP34"
"ENSG00000082898","XPO1"
"ENSG00000115484","CCT4"
"ENSG00000115504","EHBP1"
"ENSG00000011523","CEP68"
"ENSG00000138069","RAB1A"
"ENSG00000138071","ACTR2"
"ENSG00000119865","CNRIP1"
"ENSG00000124380","SNRNP27"
"ENSG00000116005","PCYOX1"
"ENSG00000143977","SNRPG"
"ENSG00000035141","FAM136A"
"ENSG00000124383","MPHOSPH10"
"ENSG00000075292","ZNF638"
"ENSG00000144036","EXOC6B"
"ENSG00000135624","CCT7"
"ENSG00000163170","BOLA3"
"ENSG00000115275","MOGS"
"ENSG00000115317","HTRA2"
"ENSG00000115350","POLE4"
"ENSG00000176204","LRRTM4"
"ENSG00000162951","LRRTM1"
"ENSG00000176407","KCMF1"
"ENSG00000152291","TGOLN2"
"ENSG00000115525","ST3GAL5"
"ENSG00000132313","MRPL35"
"ENSG00000153561","RMND5A"
"ENSG00000174501","ANKRD36C"
"ENSG00000144199","FAHD2B"
"ENSG00000135976","ANKRD36"
"ENSG00000040933","INPP4A"
"ENSG00000115446","UNC50"
"ENSG00000135945","REV1"
"ENSG00000170500","LONRF2"
"ENSG00000158435","CNOT11"
"ENSG00000175874","CREG2"
"ENSG00000071054","MAP4K4"
"ENSG00000198914","POU3F3"
"ENSG00000135974","C2orf49"
"ENSG00000071051","NCK2"
"ENSG00000115652","UXS1"
"ENSG00000163006","CCDC138"
"ENSG00000175497","DPP10"
"ENSG00000088205","DDX18"
"ENSG00000088179","PTPN4"
"ENSG00000074054","CLASP1"
"ENSG00000155438","NIFK"
"ENSG00000144231","POLR2D"
"ENSG00000152082","MZT2B"
"ENSG00000136710","CCDC115"
"ENSG00000136718","IMP4"
"ENSG00000115762","PLEKHB2"
"ENSG00000287151","C2orf27A"
"ENSG00000152127","MGAT5"
"ENSG00000082258","CCNT2"
"ENSG00000048991","R3HDM1"
"ENSG00000121964","GTDC1"
"ENSG00000169554","ZEB2"
"ENSG00000226674","TEX41"
"ENSG00000204406","MBD5"
"ENSG00000150556","LYPD6B"
"ENSG00000187123","LYPD6"
"ENSG00000115963","RND3"
"ENSG00000182389","CACNB4"
"ENSG00000157827","FMNL2"
"ENSG00000162989","KCNJ3"
"ENSG00000136541","ERMN"
"ENSG00000144283","PKP4"
"ENSG00000123636","BAZ2B"
"ENSG00000153246","PLA2R1"
"ENSG00000153250","RBMS1"
"ENSG00000136560","TANK"
"ENSG00000115233","PSMD14"
"ENSG00000144290","SLC4A10"
"ENSG00000136531","SCN2A"
"ENSG00000178662","CSRNP3"
"ENSG00000115339","GALNT3"
"ENSG00000123607","TTC21B"
"ENSG00000144285","SCN1A"
"ENSG00000198648","STK39"
"ENSG00000172292","CERS6"
"ENSG00000138399","FASTKD1"
"ENSG00000138385","SSB"
"ENSG00000144357","UBR3"
"ENSG00000204334","ERICH2"
"ENSG00000128683","GAD1"
"ENSG00000198586","TLK1"
"ENSG00000172878","METAP1D"
"ENSG00000091428","RAPGEF4"
"ENSG00000138430","OLA1"
"ENSG00000138433","CIR1"
"ENSG00000154518","ATP5MC3"
"ENSG00000116095","PLEKHA3"
"ENSG00000144331","ZNF385B"
"ENSG00000163510","CWC22"
"ENSG00000138434","ITPRID2"
"ENSG00000061676","NCKAP1"
"ENSG00000170396","ZNF804A"
"ENSG00000065548","ZC3H15"
"ENSG00000204262","COL5A2"
"ENSG00000128694","OSGEPL1"
"ENSG00000115419","GLS"
"ENSG00000115415","STAT1"
"ENSG00000138378","STAT4"
"ENSG00000144339","TMEFF2"
"ENSG00000118997","DNAH7"
"ENSG00000115520","COQ10B"
"ENSG00000144381","HSPD1"
