Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,SMAD1 mouse,5.536484142835421e-06,14.732277289836889,178.32170726841406,"['CDKN1A', 'HEY1', 'COL4A1', 'ID2', 'SPP1', 'ID3', 'TNFRSF11B', 'RUNX1', 'OVOL2']",0.002275494982705358,0,0,9
2,NFKB1 human,6.267162233495298e-05,2.33515243254727,22.59867540111078,"['SERPINA3', 'CDKN1A', 'GSK3A', 'GSTP1', 'PSMB10', 'ICAM1', 'TNFSF13B', 'RGS4', 'SOCS3', 'CCND2', 'NAMPT', 'NFKBIZ', 'CD38', 'CCL2', 'HES1', 'CD58', 'A2M', 'B2M', 'JUNB', 'SERPINB1', 'FN1', 'IL18', 'BGN', 'TNFRSF10B', 'CCK', 'MIF', 'SOD2', 'F3', 'PSMB9', 'VEGFA', 'GFAP', 'CEACAM1', 'S100A6', 'IRF7']",0.012879018389832837,0,0,34
3,RELA human,0.0001268545797242692,2.265027866242038,20.3228926970267,"['SERPINA3', 'OXTR', 'CDKN1A', 'GSK3A', 'GSTP1', 'PSMB10', 'ICAM1', 'RGS4', 'SOCS3', 'CCND2', 'NAMPT', 'NFKBIZ', 'CD38', 'CCL2', 'HES1', 'CD58', 'JUNB', 'SERPINB1', 'STAT3', 'FN1', 'IL18', 'BGN', 'TNFRSF10B', 'CCK', 'MIF', 'SOD2', 'F3', 'PSMB9', 'VEGFA', 'GFAP', 'CEACAM1', 'S100A6', 'IRF7']",0.01737907742222488,0,0,33
4,SP1 mouse,0.00023654167979066568,2.0669686343269045,17.257919245888587,"['NRP1', 'CDKN1A', 'NOTCH1', 'CEBPD', 'COX4I1', 'MGST1', 'CEND1', 'SLC2A3', 'AHR', 'HMGCR', 'NDRG1', 'ICAM1', 'NRGN', 'SOCS3', 'CCND3', 'LGALS1', 'CCND2', 'PRKAR2B', 'CCL2', 'APOE', 'CDKN2D', 'SREBF1', 'ST8SIA1', 'HGF', 'GFPT2', 'CIRBP', 'HMGA2', 'MIF', 'SOD2', 'DCK', 'VEGFA', 'GFAP', 'ACTA2', 'SLC25A4', 'HSPA1B', 'TPT1', 'CDK5R1']",0.021846129664720118,0,0,37
5,STAT1 human,0.00026576800078734935,3.512841849586182,28.920829319385067,"['CIITA', 'CDKN1A', 'IL1R1', 'STAT3', 'PML', 'TNFSF13B', 'ICAM1', 'HLA-E', 'PSMB9', 'SOCS3', 'PLSCR1', 'PIM1', 'IRF7', 'CCL2', 'FGFR3']",0.021846129664720118,0,0,15
6,HSF1 human,0.0003364544828680036,5.8895232120451695,47.09879796507247,"['CDKN1A', 'LDHA', 'UBB', 'BAG3', 'HSD17B6', 'MAP3K14', 'HOPX', 'HSPA1B', 'HSPA1A']",0.022152667832558898,0,0,9
7,EP300 mouse,0.00037729604581000553,4.5020021984924625,35.48694414114214,"['SOCS3', 'CDKN1A', 'LDHA', 'SMAD3', 'CAV3', 'FASN', 'SPP1', 'FN1', 'TXNIP', 'CRYAB', 'TNFSF13B']",0.022152667832558898,0,0,11
8,JUN human,0.0005797681614928832,2.6256475047378394,19.56864169830288,"['NQO1', 'OXTR', 'BEX2', 'CDKN1A', 'GSTP1', 'CCK', 'TXN', 'SOD2', 'F3', 'RHOB', 'VEGFA', 'LGALS3', 'LDHA', 'HEY1', 'STMN1', 'NAMPT', 'TIMP2', 'NEFL', 'CCL2', 'CDK5R1']",0.029785589296696877,0,0,20
9,REL human,0.0006903038279433904,16.331351689612013,118.86576271980181,"['CDKN1A', 'CCL2', 'SOD2', 'F3', 'ICAM1']",0.030679446171123816,0,0,5
10,TRP53 mouse,0.0007464585443095819,2.318593301791901,16.694267037267032,"['PLK3', 'SREBF1', 'CDKN1A', 'NOTCH1', 'SMAD3', 'GADD45A', 'HGF', 'TNFRSF10B', 'SOD2', 'NDRG1', 'PML', 'IGF1R', 'RUNX1', 'GLIPR1', 'GAP43', 'PSRC1', 'REEP5', 'ID2', 'ADGRB1', 'PMP2', 'NUPR1', 'HRAS', 'HSPA1B', 'TPT1']",0.030679446171123816,0,0,24
