Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_PANCREAS_BETA_CELLS	1	NA	NA	NA	NA	NA	NA
HALLMARK_MYC_TARGETS_V2	1	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	2	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_NOTCH_SIGNALING	3	NA	NA	NA	NA	NA	NA
HALLMARK_PROTEIN_SECRETION	3	NA	NA	NA	NA	NA	NA
HALLMARK_SPERMATOGENESIS	4	NA	NA	NA	NA	NA	NA
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	4	NA	NA	NA	NA	NA	NA
HALLMARK_APICAL_SURFACE	5	0.3	0.3923076923076923	0.1082	0.1361225806451613	0.6163489892904492	13.202743085275909
HALLMARK_HEDGEHOG_SIGNALING	5	0.3	0.3923076923076923	0.008	0.029823529411764704	0.8916824814839545	9.719400814420368
HALLMARK_PEROXISOME	5	0.8	0.8500000000000001	0.4837	0.509845945945946	0.39332074189875954	11.425902166946702
HALLMARK_ANDROGEN_RESPONSE	5	0.1031	0.19474444444444444	0.0849	0.12263333333333334	0.5555469408910982	17.650526833705996
HALLMARK_DNA_REPAIR	6	0.0089	0.037825	0.0	0.0	0.9682216585427765	10.72071968918997
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	7	0.125	0.2236842105263158	0.0589	0.09516	0.7542192564101028	12.250022481221324
HALLMARK_IL6_JAK_STAT3_SIGNALING	8	0.0341	0.1054	0.0122	0.029823529411764704	0.5888849533238886	16.50535759591583
HALLMARK_BILE_ACID_METABOLISM	8	0.0946	0.19474444444444444	0.8504	0.8504	0.020955411567794752	21.779307312037357
