Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	1	NA	NA	NA	NA	NA	NA
KEGG_ONE_CARBON_POOL_BY_FOLATE	1	NA	NA	NA	NA	NA	NA
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	1	NA	NA	NA	NA	NA	NA
KEGG_LIMONENE_AND_PINENE_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_FOLATE_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_OTHER_GLYCAN_DEGRADATION	2	NA	NA	NA	NA	NA	NA
KEGG_NON_HOMOLOGOUS_END_JOINING	2	NA	NA	NA	NA	NA	NA
KEGG_HISTIDINE_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	2	NA	NA	NA	NA	NA	NA
KEGG_SULFUR_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	2	NA	NA	NA	NA	NA	NA
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	2	NA	NA	NA	NA	NA	NA
KEGG_LYSINE_DEGRADATION	3	NA	NA	NA	NA	NA	NA
KEGG_ASTHMA	3	NA	NA	NA	NA	NA	NA
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	3	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	3	NA	NA	NA	NA	NA	NA
KEGG_SELENOAMINO_ACID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_REGULATION_OF_AUTOPHAGY	3	NA	NA	NA	NA	NA	NA
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	3	NA	NA	NA	NA	NA	NA
KEGG_ETHER_LIPID_METABOLISM	3	NA	NA	NA	NA	NA	NA
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_CIRCADIAN_RHYTHM_MAMMAL	4	NA	NA	NA	NA	NA	NA
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	4	NA	NA	NA	NA	NA	NA
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	4	NA	NA	NA	NA	NA	NA
KEGG_RENIN_ANGIOTENSIN_SYSTEM	4	NA	NA	NA	NA	NA	NA
KEGG_NITROGEN_METABOLISM	4	NA	NA	NA	NA	NA	NA
KEGG_MISMATCH_REPAIR	5	0.8	0.9102772277227722	0.032	0.06281481481481482	0.6127467191444194	11.695942701285258
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	5	0.0205	0.09064	1.0E-4	0.003533333333333333	0.9924396420116272	10.494008437112296
KEGG_TYPE_I_DIABETES_MELLITUS	5	0.9212	0.9470280373831775	0.0467	0.07984193548387097	0.5767263288101551	11.509567496198695
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	5	0.1683	0.36300000000000004	0.221	0.2756	0.33260630041784967	14.023325725601367
KEGG_PHENYLALANINE_METABOLISM	5	0.7359	0.8798804347826088	0.052	0.0848	0.6112298924243814	11.401009840664745
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	5	0.8358	0.9102772277227722	0.7281	0.7281	0.15966432683889614	8.678378508957131
KEGG_BASAL_TRANSCRIPTION_FACTORS	5	0.4018	0.6405507246376811	0.0175	0.04524390243902439	0.5981034016187038	11.313200223203603
KEGG_BETA_ALANINE_METABOLISM	5	0.0626	0.17656410256410257	0.0414	0.07566206896551725	0.5961138116874025	21.526003424688252
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	5	0.8251	0.9102772277227722	0.0394	0.07327017543859649	0.5980779657983516	11.474492031539086
KEGG_FATTY_ACID_METABOLISM	5	0.6736	0.8516781609195402	0.2253	0.2776953488372093	0.5293818338133871	12.951198567815009
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	5	0.1826	0.38437735849056603	0.0147	0.041842105263157896	0.5981812007173087	10.605747747239576
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	5	0.4805	0.6864285714285715	0.5202	0.5406	0.18822930025471055	9.591978611951983
KEGG_CITRATE_CYCLE_TCA_CYCLE	6	0.0659	0.181225	9.0E-4	0.00954	0.9481315729896749	10.695369839528466
KEGG_GRAFT_VERSUS_HOST_DISEASE	6	0.7753	0.9053578947368421	0.1486	0.20456623376623378	0.4052916871564436	12.80251277065472
KEGG_GALACTOSE_METABOLISM	6	0.4565	0.6607236842105263	0.0062	0.02434074074074074	0.6810738531956432	11.29640769152929
KEGG_STEROID_BIOSYNTHESIS	6	0.5417	0.7188433734939759	0.0443	0.07932333333333334	0.6024440337455143	11.400677263539613
KEGG_INOSITOL_PHOSPHATE_METABOLISM	6	0.6697	0.8516781609195402	0.1307	0.18721891891891895	0.3676759987594908	12.756402863763647
KEGG_RIBOFLAVIN_METABOLISM	6	0.4484	0.6576533333333334	0.007	0.02614666666666667	0.7027416974590143	10.240971317462353
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	6	0.7019	0.8578777777777777	0.2658	0.3130533333333333	0.3438059338679938	10.53199278255305
KEGG_MTOR_SIGNALING_PATHWAY	6	0.8124	0.9102772277227722	0.1447	0.2029342105263158	0.3223442210061893	12.189290057794798
KEGG_ALLOGRAFT_REJECTION	6	0.8702	0.9293398058252427	0.0098	0.0324625	0.640408677397665	11.18356018341631
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	6	0.5182	0.7060370370370371	0.4153	0.45856041666666664	0.10150654869571948	17.153634765912745
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	6	0.1509	0.3387551020408164	0.0048	0.024053846153846155	0.8778611187958594	12.204586926220546
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	6	0.2821	0.525949152542373	0.195	0.25837499999999997	0.3263799784198444	23.17741269167545
KEGG_N_GLYCAN_BIOSYNTHESIS	7	0.7	0.8578777777777777	0.001	0.009636363636363636	0.7505951361363007	10.600832137904778
KEGG_PROPANOATE_METABOLISM	7	0.7	0.8578777777777777	0.4327	0.4693204081632653	0.11511301666010762	22.596031857057014
KEGG_HOMOLOGOUS_RECOMBINATION	7	1.0	1.0	0.0449	0.07932333333333334	0.42855793310780815	11.542329688227873
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	7	1.0	1.0	0.3196	0.363331914893617	0.17988222932837666	12.314007397456765
