GENE_SYMBOLS,refseq_ids
OAT,NM_000274
DIPK1C,NM_001044369
GRAMD4,NM_001366660
C1orf61,NA
TTLL4,NM_014640
TRIB1,NM_001282985
ST6GAL2,NM_001142351
STRIP2,NM_001134336
MMD2,NM_001100600
PAMR1,NM_001001991
ATL2,NM_001135673
SHANK2,NM_001379226
GINS3,NM_001126129
IFT27,NM_001177701
PARD3,NM_001184785
HKDC1,NM_025130
NKAIN3,NM_001039769
FAM167A,NM_053279
GABRA2,NM_000807
PAQR6,NM_001272104
ATP2B4,NM_001001396
EPM2A,NM_001018041
BEND7,NM_001100912
ACSL6,NM_001009185
DAAM2,NM_001201427
BRINP2,NM_021165
ARSF,NM_001201538
HES5,NM_001010926
ORMDL1,NM_001128150
FGFR3,NM_000142
PIPOX,NM_016518
NKAIN3-IT1,NA
FASN,NM_004104
FRMD4A,NM_001318336
COX19,NM_001031617
KIFC3,NM_001130099
HES4,NM_001142467
RASL10A,NM_001007279
CDK5R1,NM_003885
CIRBP,NM_001280
CEP152,NM_001194998
AADAT,NM_001286682
C12orf42,NM_001099336
NEDD4,NM_001284338
FAM107A,NM_001076778
PRKX,NM_005044
RGS4,NM_001102445
RAD18,NM_020165
C2orf72,NM_001144994
SLC22A6,NM_004790
IRS2,NM_003749
NAP1L5,NM_153757
PIK3C2A,NM_001321378
ENC1,NM_001256574
SNAP25,NM_001322902
PFN2,NM_002628
YWHAG,NM_012479
AGBL3,NM_001345850
VWCE,NM_152718
F11,NM_000128
SEMA4A,NM_001193300
EMID1,NM_001267895
PTCHD1,NM_173495
DIRAS2,NM_017594
KLF6,NM_001008490
SLCO1C1,NM_001145944
VSNL1,NM_001366803
C1orf115,NM_024709
SEZ6,NM_001098635
TRPM4,NM_001195227
COL27A1,NM_032161
HAAO,NM_012205
IGFN1,NM_001164586
DAAM1,NM_001270520
SLC9A7,NM_001257291
ZNF596,NM_001042415
EPHB1,NM_004441
FER1L5,NM_001077400
ATP6V1G2,NM_001204078
TNFRSF11B,NM_002546
PCSK1,NM_000439
CAMK4,NM_001323374
DDN,NM_015086
ERI2,NM_001142725
RGS17,NM_012419
NEAT1,NR_002802
LFNG,NM_001040167
MRAS,NM_001085049
GNPTAB,NM_024312
SLC29A3,NM_001174098
YWHAH,NM_003405
IRS1,NM_005544
RIN2,NM_001242581
CD59,NM_000611
CCDC192,NM_001317938
PLA2G5,NM_000929
MAL2,NM_052886
GLS2,NM_001280796
TUBA1C,NM_001303114
NFATC1,NM_001278669
LRRC7,NM_001330635
BOC,NM_001301861
CDH23,NM_001171930
PTPRJ,NM_001098503
THNSL1,NM_024838
RBM3,NM_001017430
IGSF1,NM_001170961
SLC1A2,NM_001195728
ITM2A,NM_001171581
RSPO3,NM_032784
IL17RB,NM_018725
SCLT1,NM_001300897
CBLN4,NM_080617
ITIH4,NM_001166449
NRN1,NM_001278710
SEMA5A,NM_003966
PARP9,NM_001146102
TENT5A,NM_017633
CHST7,NM_019886
NACC2,NM_144653
SNHG19,NR_132114
SLC9A9,NM_173653
HSD17B6,NM_003725
JAKMIP3,NM_001104947
PTCSC3,NR_049735
ARHGAP29,NM_001328664
HMBOX1,NM_001135726
SMAD1,NM_001003688
ZNF608,NM_001385619
MGAT4C,NM_001351282
PKD1L1,NM_138295
RPRML,NM_203400
CHDH,NM_018397
CAB39L,NM_001079670
C7orf31,NM_001371351
C17orf58,NM_001382359
BANP,NM_001173539
VGF,NM_003378
GAB1,NM_002039
INSYN1,NM_001039614
FAM124A,NM_001242312
APOC1,NM_001321065
ID2,NM_002166
SESN1,NM_001199933
SCN11A,NM_001287223
NT5E,NM_001204813
COA3,NM_001040431
BCL6,NM_001130845
FILIP1,NM_001289987
TP53INP2,NM_001329429
HHATL,NM_020707
STARD3,NM_001165937
PDZK1,NM_001201325
APCDD1L-DT,NR_034147
C6orf118,NM_144980
CD58,NM_001144822
SLC25A35,NM_001320870
EPHX1,NM_000120
LRRTM4,NM_001134745
SLC19A2,NM_001319667
VWA5A,NM_001130142
EGR3,NM_001199880
NNAT,NM_001322802
TARID,NR_109982
MALAT1,NR_002819
C2CD2,NM_015500
APOLD1,NM_001130415
LHFPL1,NM_178175
BDNF,NM_001143805
FUT2,NM_000511
RRS1,NM_015169
RBP1,NM_001130992
TPPP3,NM_015964
KCNJ14,NM_013348
NUDT11,NM_018159
SAMHD1,NM_001363729
GRM3,NM_000840
TCP11L2,NM_001286262
MOXD1,NM_015529
GPR135,NM_022571
NUPR1,NM_001042483
SLC14A2,NM_001242692
PSG8,NM_001130167
ERBIN,NM_001006600
MEI4,NM_001282136
KCNAB1,NM_001308217
SLC39A11,NM_001159770
PAH,NM_000277
RASGEF1A,NM_001282862
TCEAL7,NM_001348258
OTUD7B,NM_020205
PCDHGA1,NM_018912
C19orf48,NA
OVCH1,NM_001353179
TAB2,NM_001292034
GRK5,NM_005308
ABCA3,NM_001089
ALYREF,NM_005782
SLC9B1,NM_001100874
PON1,NM_000446
TNIP2,NM_001161527
CD38,NM_001775
ARHGAP39,NM_001308207
FSIP2,NM_173651
PNRC1,NM_006813
PLOD3,NM_001084
ENOSF1,NM_001126123
BMP1,NM_001199
RMST,NR_024037
GPR19,NM_006143
HPR,NM_001384360
ADAMTS9,NM_001318781
IGF1R,NM_000875
TMEM266,NM_152335
PI15,NM_001324403
KLKB1,NM_000892
CSF1,NM_000757
CMTM5,NM_001037288
TIMM10,NM_012456
ZNF69,NM_001321163
TMEM155,NA
TMSB10,NM_021103
RPS26,NM_001029
USP51,NM_201286
RGMB,NM_001012761
SOWAHA,NM_175873
NEK5,NM_001365552
KLHL41,NM_006063
PALLD,NM_001166108
RNF212B,NM_001282322
ATP2C2,NM_001286527
SNORC,NM_001346120
HTR1E,NM_000865
NRARP,NM_001004354
BCAM,NM_001013257
PFKFB2,NM_001018053
CNTNAP3,NM_001393379
HES6,NM_001142853
COL10A1,NM_000493
KCND3,NM_001378969
VSIR,NM_022153
CAMK2N2,NM_033259
RNF43,NM_001305544
IL18,NM_001243211
NRG1,NM_001159995
CLMP,NM_024769
NEUROD6,NM_022728
GPN1,NM_001145047
NXPH3,NM_007225
LYPD1,NM_001077427
HIST1H2AC,NA
LRRC9,NM_001355272
BCL2L14,NM_001370268
NUAK2,NM_030952
GLIPR1,NM_006851
TECTA,NM_005422
EPCAM-DT,NR_110207
PIGM,NM_145167
TMEM132D,NM_133448
TNR,NM_001328635
GLIDR,NM_203448
C8orf48,NM_001007090
CRTC2,NM_181715
ARG2,NM_001172
ABCC11,NM_001370496
PXDC1,NM_183373
ENPP3,NM_005021
CCDC196,NM_001004331
RTN4RL2,NM_178570
FBXO32,NM_001242463
C12orf40,NM_001031748
SMIM29,NM_001008703
MOB3B,NM_024761
HPN,NM_001375441
TTN,NM_001256850
FXYD3,NM_001136007
ESRRB,NM_001379180
ST8SIA1,NM_001304450
RANBP3L,NM_001161429
C9orf116,NA
MEP1B,NM_001308171
BEX5,NM_001012978
TNC,NM_001410991
AIF1L,NM_001002260
C12orf56,NM_001099676
CARTPT,NM_004291
LAMA5,NM_005560
NLRC5,NM_001330552
DNASE1L1,NM_001009932
C16orf74,NM_206967
DNA2,NM_001080449
FREM1,NM_001177704
SRXN1,NM_080725
SNHG3,NR_002909
EGF,NM_001178130
RNF19A,NM_001280539
TRIP10,NM_001288962
ANKRD10-IT1,NA
TOP3B,NM_001282112
CNTNAP3C,XM_011545672
FKBP5,NM_001145775
PRSS51,XM_047422509
C17orf67,NM_001085430
TH2LCRR,NR_132124
CALCRL,NM_001271751
TM6SF1,NM_001144903
TMEM140,NM_018295
ZNF98,NM_001098626
IFI44L,NM_001375646
PCDH1,NM_001278613
NAA80,NM_001200016
UBALD2,NM_182565
SQOR,NM_001271213
HMGA2,NM_001015886
SMC1B,NM_001291501
EGLN3,NM_001308103
WDR88,NM_173479
HGF,NM_000601
CYP39A1,NM_001278738
TRIM45,NM_001145635
C5orf64,NR_126523
HIPK3,NM_001048200
SCG2,NM_003469
DDR2,NM_001014796
TMCC2,NM_001242925
TMC7,NM_001160364
FLACC1,NM_001127391
ERVMER61-1,NM_001012274
BTBD11,NA
DSC1,NM_004948
CD9,NM_001330312
EMP3,NM_001313905
KANK2,NM_001136191
CYCS,NM_018947
TUSC1,NM_001004125
NID1,NM_002508
PLEKHA6,NM_014935
RBPMS,NM_001008710
ATP23,NM_001320408
ACER2,NM_001010887
TANC1,NM_001145909
RHPN1,NM_052924
VSTM2B,NM_001146339
DLGAP2,NM_001277161
ZNF10,NM_015394
FGFBP3,NM_152429
CHRNA4,NM_000744
WNT7B,NM_001410806
PLN,NM_002667
FZD1,NM_003505
MVP,NM_001293204
HES1,NM_005524
PTCH2,NM_001166292
SYCP3,NM_001177948
ITPRIP,NM_001272012
CLDN4,NM_001305
SP110,NM_001185015
KIF21B,NM_001252100
CHEK2,NM_001005735
IFI44,NM_006417
EDDM13,NM_001354658
MYH15,NM_014981
MAP2K6,NM_001330450
ZNF221,NM_001297588
LGALSL,NM_014181
TMEM158,NM_015444
CCNF,NM_001323538
SYNM,NM_015286
TMPRSS3,NM_001256317
WIF1,NM_007191
OVOL2,NM_001303461
PIK3CD,NM_001350234
FCHSD1,NM_033449
PON3,NM_000940
SMTN,NM_001207017
SLC24A1,NM_001254740
PTP4A3,NM_007079
PCDHGB7,NM_018927
PLSCR4,NM_001128304
COLGALT1,NM_024656
PNPLA6,NM_001166111
C20orf203,NM_182584
SLC5A3,NM_006933
HSD17B8,NM_014234
TTLL6,NM_001130918
AKAP10,NM_001330152
SPDYE16,NM_001351597
GSG1L,NM_001109763
ZNF618,NM_001040063
C1R,NM_001354346
RBP2,NM_004164
SYTL4,NM_001129896
STARD10,NM_006645
ADGRG2,NM_001079858
CEACAM1,NM_001024912
DUSP22,NM_001286555
ADAM33,NM_001282447
ITGB1-DT,NR_184020
PSMB9,NM_002800
AMZ1,NM_001284355
CD99,NM_001122898
BAG3,NM_004281
FOXP1-IT1,NA
MARVELD1,NM_031484
SLC17A6,NM_020346
INCENP,NM_001040694
RELT,NM_032871
PLEKHA5,NM_001143821
OIP5,NM_001317860
ACSM3,NM_005622
VEGFA,NM_001025366
CCN3,NM_002514
MAEL,NM_001286377
MRPS6,NM_032476
IZUMO4,NM_001031735
CASZ1,NM_001039183
FLNA,NM_001110556
COLEC12,NM_030781
HIST1H4H,NA
DEC1,NA
ST6GAL1,NM_001353916
ASIC2,NM_001094
GCK,NM_000162
DNAJB5,NM_001135004
GFAP,NM_001131019
ARHGAP18,NM_033515
PRKCQ,NM_001242413
PYCR1,NM_001282279
SYNE2,NM_015180
CHST6,NM_021615
GJA9,NM_030772
ITPRIPL2,NM_001034841
SHKBP1,NM_138392
VASP,NM_001008736
ATOH8,NM_032827
HS3ST3A1,NM_006042
APOBEC2,NM_006789
PIM3,NM_001001852
S100A6,NM_014624
IFNAR2,NM_000874
HSPB8,NM_014365
TMBIM1,NM_001321427
CD151,NM_001039490
C9orf153,NM_001010907
FAM89A,NM_198552
CXCL17,NM_198477
CEBPB,NM_001285878
NUMBL,NM_001289979
ABCD4,NM_001353591
HELB,NM_001370285
GMPR,NM_006877
ADCYAP1,NM_001099733
NFKBIZ,NM_001005474
CDKL1,NM_001282236
ACAP1,NM_014716
UBASH3B,NM_001363365
CACNG2,NM_001379051
HACD1,NM_014241
SLC38A2,NM_001307936
NHSL2,NM_001013627
ALOX12,NM_000697
IRAK2,NM_001570
HSPB1,NM_001540
FAM186A,NM_001145475
IRF7,NM_001572
SLC26A8,NM_001193476
STX19,NM_001001850
DOCK11,NM_144658
C19orf81,NM_001195076
ABCA7,NM_019112
ENDOU,NM_001172439
CNN3,NM_001286055
TUSC7,NR_015391
TEAD3,NM_001395214
RGPD1,NM_001024457
TCAP,NM_003673
TMPRSS11D,NM_004262
SAPCD1,NM_001039651
DLEC1,NM_001321153
S1PR3,NM_001001938
BARD1,NM_000465
SFTA3,NM_001101341
PLD5,NM_001195811
TLE2,NM_001144761
C3orf70,NM_001025266
MAP3K6,NM_001297609
PLCE1,NM_001165979
LIMK2,NM_001031801
