Item ID	Item value	Change in Kuiper test statistic when item removed
CDKN1A	13.239304637446	-0.013492063492063555
CDKN1B	12.1317238036429	-0.013492063492063555
HSP90AB1	12.6439227933943	-0.013492063492063555
GSTP1	11.7586023940816	-0.013492063492063555
TCF7	10.8624175954713	-0.013492063492063555
PIK3R3	22.3698725000979	0.015079365079365026
PIK3CD	23.1277226299876	0.015079365079365026
PIK3R2	11.6000631429302	-0.013492063492063555
IGF1R	22.511316202109	0.015079365079365026
HSP90B1	11.7986954196682	-0.013492063492063555
IKBKB	23.3051706474656	0.015079365079365026
PDGFD	12.5456143706732	-0.013492063492063555
PDGFC	23.4883421925895	0.015079365079365026
CREB3L2	23.5401467523307	0.015079365079365026
E2F1	11.4364138143509	-0.013492063492063555
MAPK1	12.4968024337053	-0.013492063492063555
HRAS	10.3883019784837	0.0017070938562114835
MAPK3	12.374726478186	-0.013492063492063555
PDGFRA	22.0673301583386	0.015079365079365026
MAP2K1	11.4578741376241	-0.013492063492063555
HSP90AA1	11.7176093237659	-0.013492063492063555
BAD	10.7530817548423	-0.013492063492063555
PDPK1	13.2637533962681	-0.012473365207809395
EGF	0.70638229860212	0.015079365079365026
NFKB1	23.6770680768268	0.015079365079365026
NFKBIA	16.9580397940376	0.015079365079365026
CREB3	11.1425873549578	-0.013492063492063555
AR	21.6501848368297	0.015079365079365026
PIK3CA	21.5101511521678	0.015079365079365026
CCNE2	12.6854867817035	-0.013492063492063555
BCL2	3.35651275212824	0.015079365079365026
KRAS	11.9679210507346	-0.013492063492063555
SOS1	22.2929463512653	0.015079365079365026
FGFR1	1.77727042498799	0.015079365079365026
CREB5	1.21330725550657	0.015079365079365026
ATF4	9.68836967523616	0.015079365079365026
