Set ID	Set N	Kuiper p-value (vs. background)	Kuiper q-value (vs. background)	Kuiper p-value (vs. uniform)	Kuiper q-value (vs. uniform)	Vector-average magnitude	Vector-average value
HALLMARK_NOTCH_SIGNALING	1	NA	NA	NA	NA	NA	NA
HALLMARK_ANGIOGENESIS	2	NA	NA	NA	NA	NA	NA
HALLMARK_WNT_BETA_CATENIN_SIGNALING	4	NA	NA	NA	NA	NA	NA
HALLMARK_TGF_BETA_SIGNALING	5	0.3	0.5454545454545454	0.0	0.0	0.8152661975525499	1.0813055276097947
HALLMARK_APICAL_SURFACE	5	0.5	0.7692307692307692	0.0	0.0	0.8760809761524821	23.20088450367862
HALLMARK_PI3K_AKT_MTOR_SIGNALING	5	0.1	0.25	0.0	0.0	0.9875267557141063	0.31683919307886965
HALLMARK_PANCREAS_BETA_CELLS	6	0.8	0.888888888888889	0.0	0.0	0.9831692066362343	0.39585070390394506
HALLMARK_PROTEIN_SECRETION	6	0.4	0.6666666666666667	0.0	0.0	0.9914198791102621	0.45174144890615553
HALLMARK_HEDGEHOG_SIGNALING	8	0.9	0.9473684210526316	0.0	0.0	0.9504521913592862	0.5163320263974588
HALLMARK_COAGULATION	9	0.3	0.5454545454545454	0.0	0.0	0.7939886052745027	0.5608148671523601
HALLMARK_SPERMATOGENESIS	10	0.9	0.9473684210526316	0.0	0.0	0.9490930463305827	0.25228470032292705
HALLMARK_IL6_JAK_STAT3_SIGNALING	10	0.0483	0.161	0.0	0.0	0.9295062788463806	23.897597411816584
HALLMARK_PEROXISOME	10	0.6402	0.8002499999999999	0.0	0.0	0.9580231090726282	0.6988685604113256
HALLMARK_KRAS_SIGNALING_DN	11	0.2	0.4	0.0	0.0	0.8938687728048675	0.7580733239806826
HALLMARK_MITOTIC_SPINDLE	11	0.2	0.4	0.0	0.0	0.9623606773196026	0.3298200751350665
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	11	0.2	0.4	0.0	0.0	0.9647555264304517	1.1958274214397864
HALLMARK_BILE_ACID_METABOLISM	11	0.9	0.9473684210526316	0.0	0.0	0.9423542920899871	0.3433282778073297
HALLMARK_APICAL_JUNCTION	12	0.5	0.7692307692307692	0.0	0.0	0.9146836990445913	23.790415822617007
HALLMARK_MYC_TARGETS_V2	12	0.6	0.7999999999999999	0.0	0.0	0.9620306537058508	0.4846440110140376
HALLMARK_INFLAMMATORY_RESPONSE	12	0.5	0.7692307692307692	0.0	0.0	0.9503234140956077	0.7912672873486517
HALLMARK_INTERFERON_ALPHA_RESPONSE	13	1.0	1.0	0.0	0.0	0.9079109114456267	0.46954198876682907
HALLMARK_COMPLEMENT	14	0.2	0.4	0.0	0.0	0.9444950583247871	0.3966102041376367
HALLMARK_HEME_METABOLISM	15	0.4	0.6666666666666667	0.0	0.0	0.9663736254554824	0.3160916582700245
HALLMARK_ANDROGEN_RESPONSE	17	0.8	0.888888888888889	0.0	0.0	0.9668260283982939	0.6196083244222016
HALLMARK_ESTROGEN_RESPONSE_EARLY	18	0.3	0.5454545454545454	0.0	0.0	0.979251353061128	0.5881893449617225
HALLMARK_INTERFERON_GAMMA_RESPONSE	18	1.0	1.0	0.0	0.0	0.8900848693944537	0.4178342325561869
HALLMARK_UV_RESPONSE_DN	18	0.5	0.7692307692307692	0.0	0.0	0.935777166949373	0.021812383688632867
HALLMARK_E2F_TARGETS	19	0.1	0.25	0.0	0.0	0.8798738180750975	0.9222852419986884
HALLMARK_ESTROGEN_RESPONSE_LATE	20	0.5	0.7692307692307692	0.0	0.0	0.9658921128919834	0.19868393757950437
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	22	0.1	0.25	0.0	0.0	0.9630301631933906	0.9671195029630244
HALLMARK_ALLOGRAFT_REJECTION	22	0.2	0.4	0.0	0.0	0.9604779987635566	0.3211177931389665
HALLMARK_G2M_CHECKPOINT	22	0.3	0.5454545454545454	0.0	0.0	0.9386035853333952	0.351246475426202
HALLMARK_CHOLESTEROL_HOMEOSTASIS	23	0.3	0.5454545454545454	0.0	0.0	0.9710452774527232	0.18089987657417925
HALLMARK_TNFA_SIGNALING_VIA_NFKB	23	1.0	1.0	0.0	0.0	0.9292134205549982	0.38945177854996416
HALLMARK_GLYCOLYSIS	23	0.5	0.7692307692307692	0.0	0.0	0.9390572236933381	1.070991525620712
HALLMARK_UV_RESPONSE_UP	24	0.0213	0.0852	0.0	0.0	0.9659087555979246	1.30512094495402
HALLMARK_HYPOXIA	24	0.1407	0.31266666666666665	0.0	0.0	0.8641810729997002	0.856956187289819
HALLMARK_XENOBIOTIC_METABOLISM	25	0.3	0.5454545454545454	0.0	0.0	0.9500120195117261	0.31416674841408204
HALLMARK_DNA_REPAIR	25	0.0024	0.011999999999999999	0.0	0.0	0.9668308965738279	1.1767960268906388
HALLMARK_FATTY_ACID_METABOLISM	25	0.5788	0.7999999999999999	0.0	0.0	0.9434614014879082	0.5790723957958097
HALLMARK_KRAS_SIGNALING_UP	26	0.7	0.8235294117647058	0.0	0.0	0.9445904208178834	0.3501728073882232
HALLMARK_IL2_STAT5_SIGNALING	26	0.6	0.7999999999999999	0.0	0.0	0.8844691028051093	0.8002805134334264
HALLMARK_ADIPOGENESIS	26	0.4	0.6666666666666667	0.0	0.0	0.973070401113372	0.8030448321241689
HALLMARK_APOPTOSIS	27	0.6	0.7999999999999999	0.0	0.0	0.936028984005347	0.5727575924980587
HALLMARK_P53_PATHWAY	29	0.5	0.7692307692307692	0.0	0.0	0.9456765902268518	0.8957200475051829
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	30	0.3	0.5454545454545454	0.0	0.0	0.9557727526924015	0.4611853080990841
HALLMARK_MYOGENESIS	31	1.0	1.0	0.0	0.0	0.95237658175046	0.32926643673480593
HALLMARK_MTORC1_SIGNALING	34	0.0686	0.196	0.0	0.0	0.9688951829889043	0.4239416714204195
HALLMARK_MYC_TARGETS_V1	49	6.0E-4	0.004	0.0	0.0	0.9713206265349195	0.894086626976705
HALLMARK_OXIDATIVE_PHOSPHORYLATION	67	4.0E-4	0.004	0.0	0.0	0.9791143751079319	0.8601760563992015
