"Ensembl","Gene_Symbols"
"ENSG00000175756","AURKAIP1"
"ENSG00000235098","ANKRD65"
"ENSG00000157911","PEX10"
"ENSG00000235169","SMIM1"
"ENSG00000116251","RPL22"
"ENSG00000237436","CAMTA1-DT"
"ENSG00000116288","PARK7"
"ENSG00000241563","CORT"
"ENSG00000173436","MICOS10"
"ENSG00000142676","RPL11"
"ENSG00000117614","SYF2"
"ENSG00000142684","ZNF593"
"ENSG00000198830","HMGN2"
"ENSG00000126705","AHDC1"
"ENSG00000130770","ATP5IF1"
"ENSG00000121764","HCRTR1"
"ENSG00000160050","CCDC28B"
"ENSG00000181817","LSM10"
"ENSG00000197982","C1orf122"
"ENSG00000168653","NDUFS5"
"ENSG00000142937","RPS8"
"ENSG00000117448","AKR1A1"
"ENSG00000173660","UQCRH"
"ENSG00000198841","KTI12"
"ENSG00000117114","ADGRL2"
"ENSG00000154451","GBP5"
"ENSG00000134248","LAMTOR5"
"ENSG00000184599","TAFA3"
"ENSG00000121851","POLR3GL"
"ENSG00000178096","BOLA1"
"ENSG00000266472","MRPS21"
"ENSG00000163156","SCNM1"
"ENSG00000178796","RIIAD1"
"ENSG00000197956","S100A6"
"ENSG00000143543","JTB"
"ENSG00000177954","RPS27"
"ENSG00000143612","C1orf43"
"ENSG00000143575","HAX1"
"ENSG00000163344","PMVK"
"ENSG00000179085","DPM3"
"ENSG00000163479","SSR2"
"ENSG00000116586","LAMTOR2"
"ENSG00000215845","TSTD1"
"ENSG00000162755","KLHDC9"
"ENSG00000143222","UFC1"
"ENSG00000248485","PCP4L1"
"ENSG00000234741","GAS5"
"ENSG00000075391","RASAL2"
"ENSG00000023572","GLRX2"
"ENSG00000203724","C1orf53"
"ENSG00000182004","SNRPE"
"ENSG00000117691","NENF"
"ENSG00000133019","CHRM3"
"ENSG00000203667","COX20"
"ENSG00000153207","AHCTF1"
"ENSG00000171863","RPS7"
"ENSG00000151779","NBAS"
"ENSG00000115138","POMC"
"ENSG00000228474","OST4"
"ENSG00000138085","ATRAID"
"ENSG00000115226","FNDC4"
"ENSG00000243147","MRPL33"
"ENSG00000150938","CRIM1"
"ENSG00000188010","MORN2"
"ENSG00000171126","KCNG3"
"ENSG00000143947","RPS27A"
"ENSG00000143977","SNRPG"
"ENSG00000135617","PRADC1"
"ENSG00000163170","BOLA3"
"ENSG00000204822","MRPL53"
"ENSG00000115350","POLE4"
"ENSG00000034510","TMSB10"
"ENSG00000286532","PARTICL"
"ENSG00000168894","RNF181"
"ENSG00000115561","CHMP3"
"ENSG00000135976","ANKRD36"
"ENSG00000135940","COX5B"
"ENSG00000183513","COA5"
"ENSG00000115514","TXNDC9"
"ENSG00000125611","CHCHD5"
"ENSG00000088205","DDX18"
"ENSG00000152082","MZT2B"
"ENSG00000173272","MZT2A"
"ENSG00000153237","CCDC148"
"ENSG00000172292","CERS6"
"ENSG00000119013","NDUFB3"
"ENSG00000116030","SUMO1"
"ENSG00000114942","EEF1B2"
"ENSG00000197756","RPL37A"
"ENSG00000115661","STK16"
"ENSG00000172428","COPS9"
"ENSG00000188542","DUSP28"
"ENSG00000254999","BRK1"
"ENSG00000144713","RPL32"
"ENSG00000170860","LSM3"
"ENSG00000168028","RPSA"
"ENSG00000188846","RPL14"
"ENSG00000163817","SLC6A20"
"ENSG00000160799","CCDC12"
"ENSG00000232112","TMA7"
"ENSG00000221883","ARIH2OS"
"ENSG00000177352","CCDC71"
"ENSG00000162244","RPL29"
"ENSG00000114902","SPCS1"
"ENSG00000114391","RPL24"
"ENSG00000144847","IGSF11"
"ENSG00000138495","COX17"
"ENSG00000144868","TMEM108"
"ENSG00000163785","RYK"
"ENSG00000114125","RNF7"
"ENSG00000163584","RPL22L1"
"ENSG00000136522","MRPL47"
"ENSG00000136521","NDUFB5"
"ENSG00000205981","DNAJC19"
"ENSG00000163923","RPL39L"
"ENSG00000157005","SST"
"ENSG00000270170","NCBP2AS2"
"ENSG00000182899","RPL35A"
"ENSG00000169020","ATP5ME"
"ENSG00000243449","C4orf48"
"ENSG00000169851","PCDH7"
"ENSG00000163682","RPL9"
"ENSG00000145247","OCIAD2"
"ENSG00000156140","ADAMTS3"
"ENSG00000163319","MRPS18C"
"ENSG00000164032","H2AFZ"
"ENSG00000145354","CISD2"
"ENSG00000109475","RPL34"
"ENSG00000269893","SNHG8"
"ENSG00000109390","NDUFC1"
"ENSG00000170153","RNF150"
"ENSG00000170390","DCLK2"
"ENSG00000145425","RPS3A"
"ENSG00000174473","GALNTL6"
"ENSG00000109536","FRG1"
"ENSG00000171421","MRPL36"
"ENSG00000145494","NDUFS6"
"ENSG00000133398","MED10"
"ENSG00000039139","DNAH5"
"ENSG00000173545","ZNF622"
"ENSG00000145604","SKP2"
"ENSG00000145592","RPL37"
"ENSG00000185305","ARL15"
"ENSG00000134056","MRPS36"
"ENSG00000145741","BTF3"
"ENSG00000164346","NSA2"
"ENSG00000186468","RPS23"
"ENSG00000127184","COX7C"
"ENSG00000164405","UQCRQ"
"ENSG00000131495","NDUFA2"
"ENSG00000204961","PCDHA9"
"ENSG00000248383","PCDHAC1"
"ENSG00000164587","RPS14"
"ENSG00000177556","ATOX1"
"ENSG00000155868","MED7"
"ENSG00000170231","FABP6"
"ENSG00000170584","NUDCD2"
"ENSG00000037241","RPL26L1"
"ENSG00000169230","PRELID1"
"ENSG00000145912","NHP2"
"ENSG00000278970","HEIH"
"ENSG00000124785","NRN1"
"ENSG00000187566","NHLRC1"
"ENSG00000111913","RIPOR2"
"ENSG00000241370","RPP21"
"ENSG00000204568","MRPS18B"
"ENSG00000204498","NFKBIL1"
"ENSG00000204439","C6orf47"
"ENSG00000204438","GPANK1"
"ENSG00000204392","LSM2"
"ENSG00000204387","SNHG32"
"ENSG00000204308","RNF5"
"ENSG00000231500","RPS18"
"ENSG00000204220","PFDN6"
"ENSG00000124614","RPS10"
"ENSG00000198755","RPL10A"
"ENSG00000137168","PPIL1"
"ENSG00000183826","BTBD9"
"ENSG00000214736","TOMM6"
"ENSG00000221821","C6orf226"
"ENSG00000112651","MRPL2"
"ENSG00000112667","DNPH1"
"ENSG00000096080","MRPS18A"
"ENSG00000180992","MRPL14"
"ENSG00000112695","COX7A2"
"ENSG00000065833","ME1"
"ENSG00000164418","GRIK2"
"ENSG00000155115","GTF3C6"
"ENSG00000188820","CALHM6"
"ENSG00000111832","RWDD1"
"ENSG00000111906","HDDC2"
"ENSG00000112306","RPS12"
"ENSG00000146386","ABRACL"
"ENSG00000272047","GTF2H5"
"ENSG00000270419","CAHM"
"ENSG00000157778","PSMG3"
"ENSG00000122687","MRM2"
"ENSG00000106268","NUDT1"
"ENSG00000136247","ZDHHC4"
"ENSG00000136267","DGKB"
"ENSG00000196683","TOMM7"
"ENSG00000172115","CYCS"
"ENSG00000106355","LSM5"
"ENSG00000062582","MRPS24"
"ENSG00000232956","SNHG15"
"ENSG00000106070","GRB10"
"ENSG00000132432","SEC61G"
"ENSG00000106153","CHCHD2"
"ENSG00000049541","RFC2"
"ENSG00000164713","BRI3"
"ENSG00000106244","PDAP1"
"ENSG00000241468","ATP5MF"
"ENSG00000168090","COPS6"
"ENSG00000188186","LAMTOR4"
"ENSG00000106400","ZNHIT1"
"ENSG00000214253","FIS1"
"ENSG00000128581","IFT22"
"ENSG00000164597","COG5"
"ENSG00000184903","IMMP2L"
"ENSG00000006652","IFRD1"
"ENSG00000128609","NDUFA5"
"ENSG00000240204","SMKR1"
"ENSG00000157741","UBN2"
"ENSG00000164898","FMC1"
"ENSG00000260231","KDM7A-DT"
"ENSG00000090266","NDUFB2"
"ENSG00000090263","MRPS33"
"ENSG00000211772","TRBC2"
"ENSG00000197448","GSTK1"
"ENSG00000158815","FGF17"
"ENSG00000104691","UBXN8"
"ENSG00000175324","LSM1"
"ENSG00000165066","NKX6-3"
"ENSG00000176209","SMIM19"
"ENSG00000170791","CHCHD7"
"ENSG00000147571","CRH"
"ENSG00000245910","SNHG6"
"ENSG00000147604","RPL7"
"ENSG00000154582","ELOC"
"ENSG00000176731","RBIS"
"ENSG00000156467","UQCRB"
"ENSG00000156482","RPL30"
"ENSG00000164919","COX6C"
"ENSG00000147669","POLR2K"
"ENSG00000120533","ENY2"
"ENSG00000147684","NDUFB9"
"ENSG00000253716","MINCR"
"ENSG00000161016","RPL8"
"ENSG00000170619","COMMD5"
"ENSG00000182307","C8orf33"
"ENSG00000080298","RFX3"
"ENSG00000137038","DMAC1"
"ENSG00000137154","RPS6"
"ENSG00000235453","SMIM27"
"ENSG00000107262","BAG1"
"ENSG00000164978","NUDT2"
"ENSG00000164967","RPP25L"
"ENSG00000137133","HINT2"
"ENSG00000175768","TOMM5"
"ENSG00000148053","NTRK2"
"ENSG00000196730","DAPK1"
"ENSG00000136943","CTSV"
"ENSG00000106803","SEC61B"
"ENSG00000136810","TXN"
"ENSG00000176386","CDC26"
"ENSG00000148229","POLE3"
"ENSG00000136942","RPL35"
"ENSG00000197958","RPL12"
"ENSG00000136908","DPM2"
"ENSG00000171159","C9orf16"
"ENSG00000167118","URM1"
"ENSG00000160446","ZDHHC12"
"ENSG00000167136","ENDOG"
"ENSG00000148335","NTMT1"
"ENSG00000148303","RPL7A"
"ENSG00000148290","SURF1"
"ENSG00000148291","SURF2"
"ENSG00000233016","SNHG7"
"ENSG00000244187","TMEM141"
"ENSG00000054148","PHPT1"
"ENSG00000176101","SSNA1"
"ENSG00000187713","TMEM203"
"ENSG00000148444","COMMD3"
"ENSG00000151150","ANK3"
"ENSG00000172586","CHCHD1"
"ENSG00000138326","RPS24"
"ENSG00000138115","CYP2C8"
