"Ensembl","Gene_Symbols"
"ENSG00000142583","SLC2A5"
"ENSG00000158825","CDA"
"ENSG00000173372","C1QA"
"ENSG00000159189","C1QC"
"ENSG00000173369","C1QB"
"ENSG00000020633","RUNX3"
"ENSG00000162511","LAPTM5"
"ENSG00000142910","TINAGL1"
"ENSG00000142694","EVA1B"
"ENSG00000162407","PLPP3"
"ENSG00000137965","IFI44"
"ENSG00000170989","S1PR1"
"ENSG00000282608","ADORA3"
"ENSG00000134250","NOTCH2"
"ENSG00000150337","FCGR1A"
"ENSG00000197747","S100A10"
"ENSG00000163191","S100A11"
"ENSG00000196154","S100A4"
"ENSG00000188643","S100A16"
"ENSG00000187800","PEAR1"
"ENSG00000163563","MNDA"
"ENSG00000203747","FCGR3A"
"ENSG00000116132","PRRX1"
"ENSG00000000971","CFH"
"ENSG00000163362","INAVA"
"ENSG00000187554","TLR5"
"ENSG00000143514","TP53BP2"
"ENSG00000162946","DISC1"
"ENSG00000228474","OST4"
"ENSG00000152518","ZFP36L2"
"ENSG00000116096","SPR"
"ENSG00000168899","VAMP5"
"ENSG00000163083","INHBB"
"ENSG00000136732","GYPC"
"ENSG00000144230","GPR17"
"ENSG00000091409","ITGA6"
"ENSG00000003436","TFPI"
"ENSG00000168497","CAVIN2"
"ENSG00000168918","INPP5D"
"ENSG00000178752","ERFE"
"ENSG00000163513","TGFBR2"
"ENSG00000160801","PTH1R"
"ENSG00000172037","LAMB2"
"ENSG00000182179","UBA7"
"ENSG00000181458","TMEM45A"
"ENSG00000178075","GRAMD1C"
"ENSG00000163840","DTX3L"
"ENSG00000082781","ITGB5"
"ENSG00000163884","KLF15"
"ENSG00000169860","P2RY1"
"ENSG00000127249","ATP13A4"
"ENSG00000170891","CYTL1"
"ENSG00000152953","STK32B"
"ENSG00000174123","TLR10"
"ENSG00000121895","TMEM156"
"ENSG00000138772","ANXA3"
"ENSG00000145287","PLAC8"
"ENSG00000138639","ARHGAP24"
"ENSG00000163110","PDLIM5"
"ENSG00000070190","DAPP1"
"ENSG00000109424","UCP1"
"ENSG00000181381","DDX60L"
"ENSG00000113504","SLC12A7"
"ENSG00000082074","FYB1"
"ENSG00000132357","CARD6"
"ENSG00000169271","HSPB3"
"ENSG00000178175","ZNF366"
"ENSG00000251493","FOXD1"
"ENSG00000145685","LHFPL2"
"ENSG00000038427","VCAN"
"ENSG00000061455","PRDM6"
"ENSG00000155324","GRAMD2B"
"ENSG00000170458","CD14"
"ENSG00000169302","STK32A"
"ENSG00000249669","CARMN"
"ENSG00000182578","CSF1R"
"ENSG00000256235","SMIM3"
"ENSG00000164330","EBF1"
"ENSG00000213316","LTC4S"
"ENSG00000054598","FOXC1"
"ENSG00000180537","RNF182"
"ENSG00000010704","HFE"
"ENSG00000204482","LST1"
"ENSG00000204472","AIF1"
"ENSG00000213654","GPSM3"
"ENSG00000204287","HLA-DRA"
"ENSG00000204252","HLA-DOA"
"ENSG00000146192","FGD2"
"ENSG00000112280","COL9A1"
"ENSG00000152661","GJA1"
"ENSG00000135540","NHSL1"
"ENSG00000120279","MYCT1"
"ENSG00000092820","EZR"
"ENSG00000106003","LFNG"
"ENSG00000006747","SCIN"
"ENSG00000233429","HOTAIRM1"
"ENSG00000136250","AOAH"
"ENSG00000127951","FGL2"
"ENSG00000205413","SAMD9"
"ENSG00000177409","SAMD9L"
"ENSG00000105854","PON2"
"ENSG00000105967","TFEC"
"ENSG00000106034","CPED1"
"ENSG00000105939","ZC3HAV1"
"ENSG00000059377","TBXAS1"
"ENSG00000133574","GIMAP4"
"ENSG00000133561","GIMAP6"
"ENSG00000106560","GIMAP2"
"ENSG00000213203","GIMAP1"
"ENSG00000196329","GIMAP5"
"ENSG00000002933","TMEM176A"
"ENSG00000172164","SNTB1"
"ENSG00000229140","CCDC26"
"ENSG00000155926","SLA"
"ENSG00000107099","DOCK8"
"ENSG00000165025","SYK"
"ENSG00000127084","FGD3"
"ENSG00000157303","SUSD3"
"ENSG00000148143","ZNF462"
"ENSG00000136869","TLR4"
"ENSG00000148175","STOM"
"ENSG00000167094","TTC16"
"ENSG00000148400","NOTCH1"
"ENSG00000186193","SAPCD2"
"ENSG00000198113","TOR4A"
"ENSG00000123243","ITIH5"
"ENSG00000026025","VIM"
"ENSG00000148488","ST8SIA6"
"ENSG00000148482","SLC39A12"
"ENSG00000120594","PLXDC2"
"ENSG00000077420","APBB1IP"
"ENSG00000128815","WDFY4"
"ENSG00000231131","LNCAROD"
"ENSG00000165730","STOX1"
"ENSG00000107738","VSIR"
"ENSG00000148655","LRMDA"
"ENSG00000095464","PDE6C"
"ENSG00000095585","BLNK"
"ENSG00000148908","RGS10"
"ENSG00000108001","EBF3"
"ENSG00000142102","PGGHG"
"ENSG00000255359","CCDC179"
"ENSG00000135378","PRRG4"
"ENSG00000166801","FAM111A"
"ENSG00000110077","MS4A6A"
"ENSG00000214787","MS4A4E"
"ENSG00000149499","EML3"
"ENSG00000168061","SAC3D1"
"ENSG00000213445","SIPA1"
"ENSG00000110057","UNC93B1"
"ENSG00000110719","TCIRG1"
"ENSG00000110200","ANAPC15"
"ENSG00000175567","UCP2"
"ENSG00000165895","ARHGAP42"
"ENSG00000151702","FLI1"
"ENSG00000111181","SLC6A12"
"ENSG00000184574","LPAR5"
"ENSG00000171860","C3AR1"
"ENSG00000184293","CLECL1"
"ENSG00000213809","KLRK1"
"ENSG00000205810","KLRC3"
"ENSG00000111348","ARHGDIB"
"ENSG00000151491","EPS8"
"ENSG00000139132","FGD4"
"ENSG00000185432","METTL7A"
"ENSG00000110934","BIN2"
"ENSG00000076067","RBMS2"
"ENSG00000139263","LRIG3"
"ENSG00000090376","IRAK3"
"ENSG00000135678","CPM"
"ENSG00000139350","NEDD1"
"ENSG00000139352","ASCL1"
"ENSG00000183160","TMEM119"
"ENSG00000110876","SELPLG"
"ENSG00000135111","TBX3"
"ENSG00000150457","LATS2"
"ENSG00000102755","FLT1"
"ENSG00000152207","CYSLTR2"
"ENSG00000230223","ATXN8OS"
"ENSG00000125285","SOX21"
"ENSG00000139800","ZIC5"
"ENSG00000043355","ZIC2"
"ENSG00000168282","MGAT2"
"ENSG00000126785","RHOJ"
"ENSG00000185650","ZFP36L1"
"ENSG00000153485","TMEM251"
"ENSG00000165949","IFI27"
